frame_index,frame_number,knee_angle_deg,angle_status,hip_x,hip_y,knee_x,knee_y,ankle_x,ankle_y
17,18,155.2358,computed,0.4625323414802551,0.5130277276039124,0.5152709484100342,0.6382167935371399,0.5099369883537292,0.7973389625549316
18,19,154.1125,computed,0.4601162374019623,0.5105037093162537,0.514827311038971,0.6364567279815674,0.5082198977470398,0.793547511100769
19,20,151.0555,computed,0.46087774634361267,0.5174626111984253,0.5177238583564758,0.6406516432762146,0.50667405128479,0.7920855283737183
20,21,151.5626,computed,0.4662192761898041,0.5132977962493896,0.5201151371002197,0.6304976344108582,0.5094518065452576,0.7935599088668823
21,22,147.8811,computed,0.462088942527771,0.5134804844856262,0.5226686596870422,0.6281565427780151,0.5104056596755981,0.7922892570495605
22,23,145.7741,computed,0.45721253752708435,0.5201236605644226,0.5197982788085938,0.626885712146759,0.508724570274353,0.7915919423103333
23,24,141.9919,computed,0.4575295150279999,0.5332634449005127,0.521435558795929,0.6270148158073425,0.5109725594520569,0.7876085042953491
24,25,161.8985,computed,0.4873918294906616,0.5188256502151489,0.5186550617218018,0.6359350085258484,0.5100433230400085,0.792191743850708
25,26,146.626,computed,0.4732058346271515,0.5525087118148804,0.5206167101860046,0.6422686576843262,0.5063928961753845,0.789150595664978
26,27,,chain_incomplete,,,,,,
27,28,141.3441,computed,0.4632340371608734,0.5418872833251953,0.5223415493965149,0.6319180727005005,0.5077167749404907,0.7875014543533325
28,29,143.7118,computed,0.4606310725212097,0.5477677583694458,0.5177187919616699,0.6393980979919434,0.5067847967147827,0.7826608419418335
29,30,141.8682,computed,0.46553194522857666,0.5593132376670837,0.5218213796615601,0.647934079170227,0.5081228613853455,0.7849522829055786
30,31,,chain_incomplete,,,,,,
31,32,140.8011,computed,0.4557153582572937,0.5545087456703186,0.5168664455413818,0.6354466080665588,0.5116583108901978,0.7756918668746948
32,33,133.0922,computed,0.46141618490219116,0.5571252703666687,0.5262712240219116,0.6310248374938965,0.5114438533782959,0.7812399864196777
33,34,133.322,computed,0.4699157774448395,0.5635524392127991,0.5290625095367432,0.6366583704948425,0.5096126198768616,0.7804520130157471
34,35,142.0718,computed,0.48030635714530945,0.5747995376586914,0.525574803352356,0.6475832462310791,0.5124121308326721,0.7718101143836975
35,36,155.8504,computed,0.4766971170902252,0.5728697180747986,0.5139139890670776,0.6647753715515137,0.509939432144165,0.7729466557502747
36,37,143.0308,computed,0.4760914742946625,0.5620560050010681,0.5209230780601501,0.6327841877937317,0.5094796419143677,0.7750023007392883
37,38,135.6712,computed,0.4783695638179779,0.568112850189209,0.529883623123169,0.6390979290008545,0.5099455714225769,0.7747684717178345
38,39,151.048,computed,0.4928293228149414,0.5578863620758057,0.5268211364746094,0.6420974731445312,0.5108286142349243,0.7729023694992065
39,40,131.4265,computed,0.4818565249443054,0.5812509059906006,0.5292905569076538,0.6382163763046265,0.5083678960800171,0.7735248804092407
40,41,,chain_incomplete,,,,,,
41,42,144.974,computed,0.4735752046108246,0.5672691464424133,0.5161788463592529,0.6360989212989807,0.5083839297294617,0.7725421786308289
42,43,,chain_incomplete,,,,,,
43,44,130.9507,computed,0.4701938033103943,0.5706905126571655,0.5240562558174133,0.6301678419113159,0.5078753232955933,0.7641662359237671
44,45,137.074,computed,0.4761432707309723,0.573844313621521,0.5232104063034058,0.6379825472831726,0.5083633065223694,0.7652645707130432
45,46,140.9052,computed,0.4752076268196106,0.5891850590705872,0.5190399885177612,0.6522727012634277,0.5104711651802063,0.7661337852478027
46,47,131.9959,computed,0.47394049167633057,0.5713441967964172,0.5254745483398438,0.6289118528366089,0.5107762217521667,0.764886200428009
47,48,127.5154,computed,0.4651918411254883,0.5737185478210449,0.5244999527931213,0.6338770389556885,0.5054799318313599,0.7710793018341064
48,49,141.0132,computed,0.4746634364128113,0.5584823489189148,0.5210587978363037,0.6288485527038574,0.5079253911972046,0.7630760669708252
49,50,124.417,computed,0.461558997631073,0.5795823335647583,0.5229669809341431,0.6315630078315735,0.5092037320137024,0.7663518786430359
50,51,112.7288,computed,0.4605106711387634,0.5907511115074158,0.529408872127533,0.6325791478157043,0.5093294978141785,0.7664046287536621
51,52,110.9351,computed,0.45979592204093933,0.5836732387542725,0.5313637256622314,0.6249613761901855,0.5086761713027954,0.7674651145935059
52,53,128.2724,computed,0.4682909846305847,0.567646861076355,0.5275776386260986,0.6303520798683167,0.50799560546875,0.7640470266342163
53,54,156.3678,computed,0.48303475975990295,0.5631438493728638,0.514266312122345,0.6425093412399292,0.5097697973251343,0.7621805667877197
54,55,155.2421,computed,0.48350590467453003,0.5608268976211548,0.5159522294998169,0.6412937641143799,0.5100101828575134,0.7629050016403198
55,56,142.1953,computed,0.4724973440170288,0.5787622332572937,0.5176196098327637,0.6459757685661316,0.509071409702301,0.7703987956047058
56,57,,chain_incomplete,,,,,,
57,58,155.1928,computed,0.492662250995636,0.5421590209007263,0.5231380462646484,0.6320578455924988,0.5087689757347107,0.7669482231140137
58,59,156.0825,computed,0.4735056757926941,0.5542437434196472,0.5102367401123047,0.6458561420440674,0.505945086479187,0.7646092176437378
59,60,,chain_incomplete,,,,,,
60,61,157.7683,computed,0.4797360599040985,0.5708829164505005,0.5103863477706909,0.6504086256027222,0.5080219507217407,0.7677456736564636
61,62,146.873,computed,0.48478901386260986,0.5592993497848511,0.5241803526878357,0.6405986547470093,0.5074700117111206,0.7714822292327881
62,63,145.1883,computed,0.4790046513080597,0.5616182684898376,0.5222733616828918,0.6410825848579407,0.5082782506942749,0.7690110206604004
63,64,148.5027,computed,0.4848508834838867,0.5721480250358582,0.5219529867172241,0.651790201663971,0.5084916949272156,0.7696021199226379
64,65,143.4741,computed,0.48364248871803284,0.5737454891204834,0.5219639539718628,0.6419118046760559,0.5055339336395264,0.7722943425178528
65,66,140.6111,computed,0.4741871953010559,0.5657880902290344,0.5215938687324524,0.635502815246582,0.5092107653617859,0.7722890377044678
66,67,,chain_incomplete,,,,,,
67,68,138.2638,computed,0.46674731373786926,0.5552619695663452,0.5235684514045715,0.6342460513114929,0.5089328289031982,0.7733792066574097
68,69,,chain_incomplete,,,,,,
69,70,,chain_incomplete,,,,,,
70,71,146.177,computed,0.47482550144195557,0.5495778918266296,0.5235666036605835,0.6437588930130005,0.508658230304718,0.7754197120666504
71,72,171.0315,computed,0.5175010561943054,0.5109153985977173,0.5246630311012268,0.6238306760787964,0.5110498070716858,0.7694914937019348
72,73,158.7728,computed,0.485500305891037,0.5312365293502808,0.5198447108268738,0.6380273103713989,0.5114835500717163,0.7787940502166748
73,74,145.9438,computed,0.4667327404022217,0.5177496671676636,0.523410975933075,0.6246646642684937,0.5073994398117065,0.7738213539123535
74,75,150.8404,computed,0.4773223400115967,0.5264214873313904,0.523624837398529,0.6293638944625854,0.5109734535217285,0.7756803035736084
75,76,155.2394,computed,0.46851617097854614,0.5054686069488525,0.5179730653762817,0.62798672914505,0.5109265446662903,0.7731984853744507
76,77,155.4809,computed,0.4674721956253052,0.5111095309257507,0.5153811573982239,0.6289839148521423,0.5093622207641602,0.7725753784179688
77,78,150.84,computed,0.4689687490463257,0.5057953000068665,0.5222235918045044,0.6251283288002014,0.5083878040313721,0.7798436880111694
78,79,158.0746,computed,0.47253236174583435,0.49336129426956177,0.5168889760971069,0.6206097602844238,0.5091574192047119,0.7840890884399414
79,80,160.4892,computed,0.4771267771720886,0.49784255027770996,0.5159354209899902,0.6277050971984863,0.5084853768348694,0.7761920094490051
80,81,160.8337,computed,0.48033908009529114,0.48969143629074097,0.5180916786193848,0.6202351450920105,0.5097060799598694,0.7783039808273315
81,82,166.6392,computed,0.48701199889183044,0.48291462659835815,0.5142257213592529,0.627638041973114,0.5069682598114014,0.7808920741081238
82,83,164.1341,computed,0.48482662439346313,0.4792131185531616,0.5156674385070801,0.6194666028022766,0.5059527158737183,0.7799416780471802
83,84,,chain_incomplete,,,,,,
84,85,,chain_incomplete,,,,,,
85,86,,chain_incomplete,,,,,,
86,87,,chain_incomplete,,,,,,
87,88,177.9644,computed,0.5000460743904114,0.4715293049812317,0.5058976411819458,0.6219393014907837,0.5064618587493896,0.7900726199150085
88,89,,chain_incomplete,,,,,,
89,90,,chain_incomplete,,,,,,
90,91,,chain_incomplete,,,,,,
91,92,178.052,computed,0.5090864896774292,0.48463788628578186,0.509990394115448,0.6325408220291138,0.5055669546127319,0.7911126017570496
92,93,,chain_incomplete,,,,,,
93,94,,chain_incomplete,,,,,,
94,95,,chain_incomplete,,,,,,
95,96,,chain_incomplete,,,,,,
