Subject_ID,frame_index,frame_number,frame_path,pose_detected,left_hip_x,left_hip_y,left_hip_visibility,left_knee_x,left_knee_y,left_knee_visibility,left_ankle_x,left_ankle_y,left_ankle_visibility,right_hip_x,right_hip_y,right_hip_visibility,right_knee_x,right_knee_y,right_knee_visibility,right_ankle_x,right_ankle_y,right_ankle_visibility,left_chain_complete,right_chain_complete,visible_side,knee_angle_deg,angle_status
1679,10,11,1_raw_datasets/Dataset/Squats Frames/1679/000011.jpg,True,0.532184362411499,0.5543409585952759,0.9999637603759766,0.4951009154319763,0.6998481750488281,0.8731104731559753,0.5231069326400757,0.8585838079452515,0.9841141700744629,0.5223533511161804,0.5491299033164978,0.9999637603759766,0.4830803871154785,0.6579610705375671,0.07813462615013123,0.5096011757850647,0.7977031469345093,0.22773611545562744,True,False,left,155.6963,computed
1679,11,12,1_raw_datasets/Dataset/Squats Frames/1679/000012.jpg,True,0.5336828231811523,0.5574843287467957,0.999981164932251,0.49346184730529785,0.7011093497276306,0.9705672860145569,0.5202006101608276,0.8480616807937622,0.9939610958099365,0.5214394330978394,0.5533439517021179,0.9999886751174927,0.4779928922653198,0.6604611277580261,0.5235297083854675,0.5066528916358948,0.798660397529602,0.5752967000007629,True,True,left,154.0431,computed
1679,12,13,1_raw_datasets/Dataset/Squats Frames/1679/000013.jpg,True,0.5342220664024353,0.5641611814498901,0.9999737739562988,0.4953795075416565,0.708187460899353,0.847412109375,0.5198729038238525,0.8445849418640137,0.9736074805259705,0.5203863978385925,0.5604645609855652,0.999983549118042,0.4767951965332031,0.6637880802154541,0.2590046226978302,0.5065186619758606,0.8008321523666382,0.37586095929145813,True,False,left,154.7266,computed
1679,13,14,1_raw_datasets/Dataset/Squats Frames/1679/000014.jpg,True,0.5335504412651062,0.5737888813018799,0.9999940395355225,0.4884096384048462,0.7128639817237854,0.9934870004653931,0.5201663374900818,0.856392502784729,0.9991655349731445,0.5197556614875793,0.5708785057067871,0.9999955892562866,0.47116705775260925,0.6695864200592041,0.831943690776825,0.504813551902771,0.8017798662185669,0.9177783727645874,True,True,left,149.5416,computed
1679,14,15,1_raw_datasets/Dataset/Squats Frames/1679/000015.jpg,True,0.5209629535675049,0.5631709098815918,0.9999419450759888,0.4811480939388275,0.44012799859046936,0.7208797335624695,0.4556940495967865,0.3742009103298187,0.7891342639923096,0.531095027923584,0.5755406022071838,0.9999431371688843,0.49181416630744934,0.4618871212005615,0.8876708149909973,0.44596415758132935,0.3804057836532593,0.8522288799285889,True,True,left,176.8195,computed
1679,15,16,1_raw_datasets/Dataset/Squats Frames/1679/000016.jpg,True,0.5381171703338623,0.5880873203277588,0.9999843835830688,0.49205589294433594,0.7302910089492798,0.9586620926856995,0.5172542929649353,0.863489031791687,0.9902710914611816,0.5211833119392395,0.5852497816085815,0.9999874830245972,0.46810731291770935,0.6658889055252075,0.13261854648590088,0.5006102323532104,0.7905750274658203,0.20809908211231232,True,False,left,151.3397,computed
1679,16,17,1_raw_datasets/Dataset/Squats Frames/1679/000017.jpg,True,0.5387065410614014,0.5974761247634888,0.9999897480010986,0.4873811602592468,0.7403286695480347,0.969122052192688,0.5187556743621826,0.8676639795303345,0.9946807026863098,0.521785318851471,0.592394232749939,0.9999926090240479,0.46419888734817505,0.6670127511024475,0.09902972728013992,0.5018755793571472,0.7947220206260681,0.3197341859340668,True,False,left,146.3956,computed
1679,17,18,1_raw_datasets/Dataset/Squats Frames/1679/000018.jpg,True,0.5402916073799133,0.6108962297439575,0.9999823570251465,0.4765493869781494,0.7294340133666992,0.946733832359314,0.5174145698547363,0.8717684745788574,0.991957426071167,0.5217480659484863,0.6013992428779602,0.9999880790710449,0.46396124362945557,0.662472665309906,0.06284653395414352,0.49948540329933167,0.7948882579803467,0.48809242248535156,True,False,left,135.7123,computed
1679,18,19,1_raw_datasets/Dataset/Squats Frames/1679/000019.jpg,True,0.5405696630477905,0.6193662881851196,0.999974250793457,0.4760892391204834,0.7272805571556091,0.8866210579872131,0.5153118968009949,0.868598997592926,0.987544059753418,0.5194268822669983,0.6094533801078796,0.9999788999557495,0.4611901640892029,0.6695674061775208,0.07167995721101761,0.5020493268966675,0.8028317093849182,0.4326392710208893,True,False,left,133.6291,computed
1679,19,20,1_raw_datasets/Dataset/Squats Frames/1679/000020.jpg,True,0.5352383255958557,0.6275662779808044,0.9999752044677734,0.4735853672027588,0.734306812286377,0.9746986031532288,0.5153464674949646,0.8663991689682007,0.9952968955039978,0.520624577999115,0.6153480410575867,0.999980092048645,0.4611576497554779,0.6648037433624268,0.43910980224609375,0.5092698335647583,0.7990173697471619,0.756439745426178,True,False,left,132.445,computed
1679,20,21,1_raw_datasets/Dataset/Squats Frames/1679/000021.jpg,True,0.5426947474479675,0.638237476348877,0.999971866607666,0.4801107347011566,0.7346807718276978,0.9668254852294922,0.5167328715324402,0.8733848929405212,0.9980606436729431,0.518128514289856,0.6281267404556274,0.9999798536300659,0.4602687358856201,0.6777097582817078,0.33671873807907104,0.5089001059532166,0.829117476940155,0.9060832262039185,True,False,left,132.2293,computed
1679,21,22,1_raw_datasets/Dataset/Squats Frames/1679/000022.jpg,True,0.5365738868713379,0.6502564549446106,0.9999253749847412,0.47110679745674133,0.7343910336494446,0.9545257687568665,0.5161794424057007,0.8703908920288086,0.9957291483879089,0.52018141746521,0.6350607872009277,0.999936580657959,0.4605468213558197,0.666237473487854,0.12537774443626404,0.5105689764022827,0.8145685195922852,0.7813131809234619,True,False,left,123.7766,computed
1679,22,23,1_raw_datasets/Dataset/Squats Frames/1679/000023.jpg,True,0.5387709736824036,0.6599217057228088,0.99996018409729,0.4690471887588501,0.7270475029945374,0.9750117063522339,0.5181086659431458,0.8675492405891418,0.997768759727478,0.523098886013031,0.6466163992881775,0.999974250793457,0.45967552065849304,0.6659416556358337,0.22289682924747467,0.5130206346511841,0.8187232613563538,0.9126754403114319,True,False,left,114.6638,computed
1679,23,24,1_raw_datasets/Dataset/Squats Frames/1679/000024.jpg,True,0.5393632650375366,0.6587855815887451,0.9999818801879883,0.4694156050682068,0.7248560786247253,0.9922996163368225,0.5165046453475952,0.863968014717102,0.9993532299995422,0.5199779868125916,0.6468026041984558,0.9999885559082031,0.4588352143764496,0.6660574674606323,0.4186672866344452,0.5102440714836121,0.8228739500045776,0.9702922105789185,True,False,left,114.6664,computed
1679,24,25,1_raw_datasets/Dataset/Squats Frames/1679/000025.jpg,True,0.5307532548904419,0.6743980646133423,0.9999164342880249,0.46856677532196045,0.7330034971237183,0.9952281713485718,0.5180106163024902,0.8688218593597412,0.9993864297866821,0.526460587978363,0.6647817492485046,0.9999128580093384,0.4585222899913788,0.6693426966667175,0.3726901412010193,0.5048224925994873,0.7942456007003784,0.9151241183280945,True,False,left,113.2982,computed
1679,25,26,1_raw_datasets/Dataset/Squats Frames/1679/000026.jpg,True,0.5360094308853149,0.6777260303497314,0.9999516010284424,0.4704726040363312,0.7405800223350525,0.9622008204460144,0.5143865942955017,0.8647533059120178,0.9972359538078308,0.5208495259284973,0.6655929684638977,0.999971866607666,0.45601099729537964,0.6733774542808533,0.17256078124046326,0.5059744715690613,0.8025903701782227,0.8578082323074341,True,False,left,114.3267,computed
1679,26,27,1_raw_datasets/Dataset/Squats Frames/1679/000027.jpg,True,0.5387413501739502,0.6892087459564209,0.9998650550842285,0.4640127420425415,0.7362768054008484,0.9173501133918762,0.5167416334152222,0.8697891235351562,0.9954124093055725,0.5207593441009521,0.6680189371109009,0.9999233484268188,0.4585448205471039,0.6783620119094849,0.08976216614246368,0.5083292722702026,0.8002923130989075,0.7761780023574829,True,False,left,100.654,computed
1679,27,28,1_raw_datasets/Dataset/Squats Frames/1679/000028.jpg,True,0.5357456207275391,0.697259247303009,0.9999592304229736,0.4688614010810852,0.7362350821495056,0.9590049386024475,0.5172379016876221,0.8676961660385132,0.9975076913833618,0.518470823764801,0.6813437342643738,0.9999727010726929,0.45822831988334656,0.6719156503677368,0.2199011743068695,0.5080617070198059,0.8195883631706238,0.8950695395469666,True,False,left,100.0277,computed
1679,28,29,1_raw_datasets/Dataset/Squats Frames/1679/000029.jpg,True,0.5342488288879395,0.7016482353210449,0.9999674558639526,0.47011733055114746,0.7468706369400024,0.9831180572509766,0.5163406133651733,0.872096836566925,0.99875807762146,0.5206092000007629,0.6868366599082947,0.9999790191650391,0.45920294523239136,0.6792987585067749,0.23584827780723572,0.5052183270454407,0.8109154105186462,0.9126710891723633,True,False,left,104.9296,computed
1679,29,30,1_raw_datasets/Dataset/Squats Frames/1679/000030.jpg,True,0.5250765085220337,0.6972231268882751,0.9999215602874756,0.48168620467185974,0.7425754070281982,0.9859075546264648,0.5167407393455505,0.8674502968788147,0.998377799987793,0.5078942179679871,0.696342945098877,0.9999387264251709,0.4663642346858978,0.7026132345199585,0.13287353515625,0.5062959790229797,0.8231561183929443,0.8580702543258667,True,False,left,120.5862,computed
1679,30,31,1_raw_datasets/Dataset/Squats Frames/1679/000031.jpg,True,0.5328038930892944,0.7080674171447754,0.9997966885566711,0.4708162844181061,0.7324379086494446,0.9871779680252075,0.5182014107704163,0.8672468662261963,0.998060405254364,0.5013454556465149,0.7089187502861023,0.9998390674591064,0.454444944858551,0.7034200429916382,0.7288925051689148,0.508341908454895,0.8253327012062073,0.9670705795288086,True,True,left,92.0958,computed
1679,31,32,1_raw_datasets/Dataset/Squats Frames/1679/000032.jpg,True,0.5361686944961548,0.7149916291236877,0.9998666048049927,0.47099265456199646,0.7346873879432678,0.9956432580947876,0.5183887481689453,0.8669583201408386,0.9992510676383972,0.5080883502960205,0.7174592018127441,0.9998844861984253,0.46093398332595825,0.7160232067108154,0.7270550727844238,0.5065423250198364,0.8220745325088501,0.9830821752548218,True,True,left,87.1005,computed
1679,32,33,1_raw_datasets/Dataset/Squats Frames/1679/000033.jpg,True,0.5336888432502747,0.7161232233047485,0.999920129776001,0.4709586799144745,0.7312625646591187,0.9988548755645752,0.5203709602355957,0.8688502907752991,0.9996770620346069,0.5045627355575562,0.7184182405471802,0.9999226331710815,0.46172043681144714,0.6948943734169006,0.8678639531135559,0.5053825378417969,0.8180076479911804,0.9902437329292297,True,True,left,83.8135,computed
1679,33,34,1_raw_datasets/Dataset/Squats Frames/1679/000034.jpg,True,0.5202772617340088,0.7012190818786621,0.9997298121452332,0.4771122336387634,0.730646014213562,0.9883099794387817,0.51731938123703,0.8672481179237366,0.9989006519317627,0.4910268783569336,0.6979086995124817,0.9997747540473938,0.4542735517024994,0.6943639516830444,0.6519210934638977,0.4984004497528076,0.8095170855522156,0.9564977884292603,True,True,left,107.8823,computed
1679,34,35,1_raw_datasets/Dataset/Squats Frames/1679/000035.jpg,True,0.5310426354408264,0.7084652185440063,0.9997432827949524,0.4722626805305481,0.7352718710899353,0.994186520576477,0.5190331935882568,0.8677572011947632,0.9990208148956299,0.5023589730262756,0.704312264919281,0.9998095631599426,0.4564392864704132,0.7006023526191711,0.6685736179351807,0.5013125538825989,0.8064199686050415,0.9690136909484863,True,True,left,95.0711,computed
1679,35,36,1_raw_datasets/Dataset/Squats Frames/1679/000036.jpg,True,0.5243663787841797,0.7131357192993164,0.999778687953949,0.4733632504940033,0.723095715045929,0.9280651211738586,0.516857385635376,0.8656253814697266,0.9958711266517639,0.4957475960254669,0.7147238850593567,0.9998461008071899,0.4614141881465912,0.7119879126548767,0.33841702342033386,0.5129595398902893,0.8422448039054871,0.9311144948005676,True,False,left,84.0798,computed
1679,36,37,1_raw_datasets/Dataset/Squats Frames/1679/000037.jpg,True,0.5262153744697571,0.7174919247627258,0.9997922778129578,0.47479480504989624,0.7330013513565063,0.9792162775993347,0.5196027755737305,0.869423508644104,0.9970357418060303,0.5041406154632568,0.7148253321647644,0.9998201727867126,0.46402615308761597,0.7101879715919495,0.23266902565956116,0.5048125982284546,0.8240410685539246,0.9202937483787537,True,False,left,88.6015,computed
1679,37,38,1_raw_datasets/Dataset/Squats Frames/1679/000038.jpg,True,0.5258542895317078,0.7087065577507019,0.9997066855430603,0.4690892994403839,0.7219948172569275,0.9801806807518005,0.514986515045166,0.8651949763298035,0.9978413581848145,0.49824291467666626,0.7111204862594604,0.999804675579071,0.4548202157020569,0.7088688015937805,0.5135202407836914,0.5078697204589844,0.8238016963005066,0.9485623240470886,True,True,left,85.404,computed
1679,38,39,1_raw_datasets/Dataset/Squats Frames/1679/000039.jpg,True,0.5223824977874756,0.6988121867179871,0.9993492960929871,0.471731573343277,0.7255743741989136,0.9303826093673706,0.5163132548332214,0.8681638836860657,0.9949501752853394,0.4946416914463043,0.6997097134590149,0.9994864463806152,0.4616091251373291,0.7288639545440674,0.362520307302475,0.5103247761726379,0.8355002999305725,0.8497136831283569,True,False,left,100.4882,computed
1679,39,40,1_raw_datasets/Dataset/Squats Frames/1679/000040.jpg,True,0.5334452986717224,0.6912522315979004,0.9999351501464844,0.4762961268424988,0.7430177927017212,0.9528149962425232,0.5191332697868347,0.87070631980896,0.996615469455719,0.5129579305648804,0.6854265928268433,0.9999608993530273,0.4571579694747925,0.6828615665435791,0.21585315465927124,0.5042729377746582,0.8068031072616577,0.845771849155426,True,False,left,113.6245,computed
1679,40,41,1_raw_datasets/Dataset/Squats Frames/1679/000041.jpg,True,0.5307484865188599,0.6799602508544922,0.9999462366104126,0.4779411554336548,0.7337698936462402,0.9733773469924927,0.518019437789917,0.8674829006195068,0.9956889748573303,0.504226803779602,0.6653918027877808,0.9999569654464722,0.4557797610759735,0.6758731603622437,0.2559293210506439,0.5027822852134705,0.7980839610099792,0.7764877080917358,True,False,left,118.8534,computed
1679,41,42,1_raw_datasets/Dataset/Squats Frames/1679/000042.jpg,True,0.5342615246772766,0.6702191829681396,0.9999639987945557,0.4807575047016144,0.7285847067832947,0.9924466609954834,0.5194472074508667,0.8675183653831482,0.9986844658851624,0.5098227262496948,0.6584010124206543,0.9999678134918213,0.4576817750930786,0.6713407635688782,0.43718910217285156,0.5037903189659119,0.8153400421142578,0.9064422249794006,True,False,left,121.9271,computed
1679,42,43,1_raw_datasets/Dataset/Squats Frames/1679/000043.jpg,True,0.5353714227676392,0.6708537936210632,0.9999700784683228,0.4838935136795044,0.7308163642883301,0.9986035227775574,0.5183830857276917,0.8748167157173157,0.9997738003730774,0.5225244760513306,0.6627861857414246,0.9999707937240601,0.4654387831687927,0.6765301823616028,0.6330582499504089,0.508188784122467,0.8236092925071716,0.9552417993545532,True,True,left,125.8847,computed
1679,43,44,1_raw_datasets/Dataset/Squats Frames/1679/000044.jpg,True,0.5445887446403503,0.6668301224708557,0.9999350309371948,0.47682860493659973,0.7217270731925964,0.9833515286445618,0.516788899898529,0.8720876574516296,0.9983639121055603,0.5257585048675537,0.65179443359375,0.9999449253082275,0.4641551375389099,0.6660580635070801,0.18552562594413757,0.5132231712341309,0.809809148311615,0.8490987420082092,True,False,left,114.1301,computed
1679,44,45,1_raw_datasets/Dataset/Squats Frames/1679/000045.jpg,True,0.5426191091537476,0.6516953110694885,0.9999699592590332,0.4801858365535736,0.7217984795570374,0.9984229803085327,0.5185865759849548,0.8699883222579956,0.9996737241744995,0.5215015411376953,0.6340782046318054,0.999971866607666,0.4650125503540039,0.6656228303909302,0.6096861362457275,0.5080400109291077,0.8135603070259094,0.9511788487434387,True,True,left,123.7844,computed
1679,45,46,1_raw_datasets/Dataset/Squats Frames/1679/000046.jpg,True,0.5422801971435547,0.6461219787597656,0.999956488609314,0.47984743118286133,0.7305014133453369,0.9916868805885315,0.5162011384963989,0.87430739402771,0.9990703463554382,0.525022566318512,0.6272340416908264,0.9999542236328125,0.4669795334339142,0.665053129196167,0.5809623003005981,0.5019314289093018,0.7918180227279663,0.935946524143219,True,True,left,129.3151,computed
1679,46,47,1_raw_datasets/Dataset/Squats Frames/1679/000047.jpg,True,0.538857102394104,0.6268380880355835,0.9999432563781738,0.4819440543651581,0.7239269614219666,0.9944039583206177,0.5191022753715515,0.8669376969337463,0.9991549253463745,0.524047315120697,0.6132058501243591,0.9999477863311768,0.4683903157711029,0.6664410829544067,0.4250272512435913,0.5085996985435486,0.7991442680358887,0.8339483141899109,True,False,left,135.0564,computed
1679,47,48,1_raw_datasets/Dataset/Squats Frames/1679/000048.jpg,True,0.5410097241401672,0.6162136793136597,0.9999723434448242,0.4831600487232208,0.7247326970100403,0.9838586449623108,0.5191646218299866,0.8674049377441406,0.9977865219116211,0.5258650779724121,0.6042490601539612,0.999976634979248,0.4703652262687683,0.66087806224823,0.2682841122150421,0.5047897100448608,0.7912465929985046,0.6934887766838074,True,False,left,137.7753,computed
1679,48,49,1_raw_datasets/Dataset/Squats Frames/1679/000049.jpg,True,0.5417878031730652,0.6081143617630005,0.9999830722808838,0.4859457015991211,0.7223060131072998,0.9878458380699158,0.5200315713882446,0.8708528280258179,0.9994251728057861,0.523751437664032,0.5970801115036011,0.9999866485595703,0.47118183970451355,0.6630816459655762,0.8467024564743042,0.5063252449035645,0.78834468126297,0.9874279499053955,True,True,left,141.0169,computed
1679,49,50,1_raw_datasets/Dataset/Squats Frames/1679/000050.jpg,True,0.5228005051612854,0.5325258374214172,0.9998173117637634,0.477405846118927,0.4301132559776306,0.8186270594596863,0.4636450707912445,0.3967995345592499,0.8076422810554504,0.5343282222747803,0.5527259111404419,0.9998660087585449,0.49252837896347046,0.4415813088417053,0.9542524218559265,0.4488629400730133,0.37745216488838196,0.9019763469696045,True,True,left,178.5384,computed
1679,50,51,1_raw_datasets/Dataset/Squats Frames/1679/000051.jpg,True,0.5379801988601685,0.5859677791595459,0.999945878982544,0.4974777102470398,0.7156931757926941,0.8539219498634338,0.5197564363479614,0.8656384944915771,0.9937270879745483,0.5229209661483765,0.5786101818084717,0.9999315738677979,0.479615718126297,0.664177656173706,0.0660330280661583,0.5098659992218018,0.8050575256347656,0.4963507056236267,True,False,left,154.2096,computed
1679,51,52,1_raw_datasets/Dataset/Squats Frames/1679/000052.jpg,True,0.5394240617752075,0.570941686630249,0.9999830722808838,0.4996257424354553,0.7101383209228516,0.9699898362159729,0.5178483128547668,0.8634940385818481,0.9988297820091248,0.5246594548225403,0.5662652254104614,0.9999834299087524,0.4833349585533142,0.6676174998283386,0.3473585546016693,0.5068120956420898,0.7948080897331238,0.8397262096405029,True,False,left,157.2676,computed
1679,52,53,1_raw_datasets/Dataset/Squats Frames/1679/000053.jpg,True,0.5388280153274536,0.5676092505455017,0.99997878074646,0.49866706132888794,0.7083436846733093,0.9688097834587097,0.5201636552810669,0.8656865358352661,0.998006284236908,0.5270570516586304,0.5616211295127869,0.9999752044677734,0.485186368227005,0.6641412377357483,0.21828511357307434,0.5059847831726074,0.7931360006332397,0.7345556616783142,True,False,left,156.2933,computed
1679,53,54,1_raw_datasets/Dataset/Squats Frames/1679/000054.jpg,True,0.5403421521186829,0.5564557313919067,0.9999911785125732,0.5002911686897278,0.6990885734558105,0.9990004897117615,0.5210440158843994,0.8659696578979492,0.9999489784240723,0.5268799662590027,0.5517808794975281,0.9999885559082031,0.48657476902008057,0.6622300744056702,0.921738862991333,0.5071252584457397,0.795208215713501,0.9924713373184204,True,True,left,157.2266,computed
1679,54,55,1_raw_datasets/Dataset/Squats Frames/1679/000055.jpg,True,0.5392493009567261,0.549878716468811,0.9999816417694092,0.5069307684898376,0.6979764699935913,0.9952979683876038,0.5205187201499939,0.86588454246521,0.9997029900550842,0.5315351486206055,0.5428726673126221,0.9999750852584839,0.49647578597068787,0.6623148918151855,0.5451017022132874,0.508905291557312,0.787799060344696,0.9364206790924072,True,True,left,163.0631,computed
1679,55,56,1_raw_datasets/Dataset/Squats Frames/1679/000056.jpg,True,0.5401826500892639,0.5444233417510986,0.9999698400497437,0.5114194750785828,0.698562741279602,0.9863619804382324,0.5222923159599304,0.8621151447296143,0.999270498752594,0.529282808303833,0.5387277603149414,0.9999575614929199,0.49929261207580566,0.6627081632614136,0.251962274312973,0.5098845362663269,0.7944531440734863,0.7840381860733032,True,False,left,165.6265,computed
1679,56,57,1_raw_datasets/Dataset/Squats Frames/1679/000057.jpg,True,0.5369753837585449,0.5374393463134766,0.9999748468399048,0.513119101524353,0.6932868957519531,0.9924159049987793,0.5219617486000061,0.8671455383300781,0.998738706111908,0.5328720211982727,0.5308985710144043,0.999963641166687,0.5054826736450195,0.6641738414764404,0.3545892834663391,0.5116152167320251,0.794350266456604,0.7797496318817139,True,False,left,168.3854,computed
1679,57,58,1_raw_datasets/Dataset/Squats Frames/1679/000058.jpg,True,0.536655604839325,0.5342047214508057,0.9999737739562988,0.5151774287223816,0.693018913269043,0.9900112748146057,0.5230436325073242,0.8694548010826111,0.9983044862747192,0.5314649343490601,0.5291836261749268,0.9999642372131348,0.5079885721206665,0.6673586368560791,0.2183416336774826,0.5134329795837402,0.7937493324279785,0.6749362349510193,True,False,left,169.7452,computed
1679,58,59,1_raw_datasets/Dataset/Squats Frames/1679/000059.jpg,True,0.5335744619369507,0.525861382484436,0.9999724626541138,0.515630841255188,0.6862233877182007,0.987598717212677,0.5216217041015625,0.8659062385559082,0.9979682564735413,0.5339134335517883,0.5212144255638123,0.9999686479568481,0.5115095376968384,0.6666670441627502,0.23076553642749786,0.5137614011764526,0.793380856513977,0.7296214699745178,True,False,left,171.7059,computed
1679,59,60,1_raw_datasets/Dataset/Squats Frames/1679/000060.jpg,True,0.5308454036712646,0.5216649174690247,0.9999697208404541,0.5199196934700012,0.683753490447998,0.9913839101791382,0.5214643478393555,0.8646924495697021,0.9985583424568176,0.5265504121780396,0.517028272151947,0.9999607801437378,0.5147520899772644,0.6660839319229126,0.2862633168697357,0.5147173404693604,0.7965308427810669,0.7509071826934814,True,False,left,175.6546,computed
1679,60,61,1_raw_datasets/Dataset/Squats Frames/1679/000061.jpg,True,0.5303347110748291,0.519972026348114,0.999963641166687,0.5198277235031128,0.6845681667327881,0.9871942400932312,0.5226524472236633,0.8663456439971924,0.9974141120910645,0.5230273008346558,0.5165581107139587,0.9999470710754395,0.5132406949996948,0.662217378616333,0.15570296347141266,0.5159160494804382,0.7908447980880737,0.605622410774231,True,False,left,175.4572,computed
1679,61,62,1_raw_datasets/Dataset/Squats Frames/1679/000062.jpg,True,0.5285971760749817,0.5220922231674194,0.9999562501907349,0.5235176682472229,0.6898351311683655,0.9874036312103271,0.5239003300666809,0.8678751587867737,0.997509241104126,0.52325040102005,0.5171321630477905,0.9999442100524902,0.5144802331924438,0.6635183691978455,0.20354755222797394,0.516268253326416,0.7915436625480652,0.6786167025566101,True,False,left,178.1424,computed
1679,62,63,1_raw_datasets/Dataset/Squats Frames/1679/000063.jpg,True,0.528447687625885,0.5220740437507629,0.9999375343322754,0.5289656519889832,0.690278172492981,0.9712749123573303,0.5241177678108215,0.8606830835342407,0.9949753284454346,0.5209677219390869,0.5181927680969238,0.9999216794967651,0.5145968198776245,0.6710922718048096,0.23977908492088318,0.5128809809684753,0.7965283989906311,0.6906648874282837,True,False,left,178.194,computed
