File_ID,Subject_ID,Exercise,image_width,image_height,landmark_id,landmark_name,x,y,z,x_px,y_px,visibility
SQ_1687_057,1687,squats,480,270,28,right_ankle,0.5061784386634827,0.7692676186561584,0.4463232159614563,243,208,0.08474322408437729
SQ_1687_057,1687,squats,480,270,29,left_heel,0.5282522439956665,0.8822758197784424,0.15980903804302216,254,238,0.46095943450927734
SQ_1687_057,1687,squats,480,270,30,right_heel,0.5158534646034241,0.7907553315162659,0.46528419852256775,248,214,0.08987269550561905
SQ_1687_057,1687,squats,480,270,31,left_foot_index,0.48221492767333984,0.8959757685661316,0.11138250678777695,231,242,0.6293546557426453
SQ_1687_057,1687,squats,480,270,32,right_foot_index,0.47460678219795227,0.7813666462898254,0.45153772830963135,228,211,0.07987388968467712
SQ_1665_055,1665,squats,480,360,0,nose,0.519387423992157,0.2724212408065796,0.3506486713886261,249,98,0.9999997615814209
SQ_1665_055,1665,squats,480,360,1,left_eye_inner,0.5112528204917908,0.26494458317756653,0.3388109505176544,245,95,0.9999998807907104
SQ_1665_055,1665,squats,480,360,2,left_eye,0.5082910656929016,0.26669061183929443,0.3386407196521759,244,96,0.9999998807907104
SQ_1665_055,1665,squats,480,360,3,left_eye_outer,0.5028902888298035,0.2687506377696991,0.3386126458644867,241,97,0.9999998807907104
SQ_1665_055,1665,squats,480,360,4,right_eye_inner,0.5206098556518555,0.26303163170814514,0.32006821036338806,250,95,1.0
SQ_1665_055,1665,squats,480,360,5,right_eye,0.5222400426864624,0.26347875595092773,0.3199101984500885,251,95,1.0
SQ_1665_055,1665,squats,480,360,6,right_eye_outer,0.5236905813217163,0.26368457078933716,0.3199228346347809,251,95,1.0
SQ_1665_055,1665,squats,480,360,7,left_ear,0.4933488965034485,0.2796078026294708,0.2598899006843567,237,101,1.0
SQ_1665_055,1665,squats,480,360,8,right_ear,0.5236930847167969,0.27557966113090515,0.1747952699661255,251,99,1.0
SQ_1665_055,1665,squats,480,360,9,mouth_left,0.5169313549995422,0.29041528701782227,0.32798025012016296,248,105,0.9999994039535522
SQ_1665_055,1665,squats,480,360,10,mouth_right,0.5250148177146912,0.2909480929374695,0.30207428336143494,252,105,0.9999995231628418
SQ_1665_055,1665,squats,480,360,11,left_shoulder,0.4567035436630249,0.3678625226020813,0.24933454394340515,219,132,0.9999990463256836
SQ_1665_055,1665,squats,480,360,12,right_shoulder,0.5502853989601135,0.37714099884033203,0.0430867075920105,264,136,0.9999984502792358
SQ_1665_055,1665,squats,480,360,13,left_elbow,0.44437462091445923,0.40702614188194275,0.3777809739112854,213,147,0.14158715307712555
SQ_1665_055,1665,squats,480,360,14,right_elbow,0.6313494443893433,0.4141077399253845,0.0912579596042633,303,149,0.9057623147964478
SQ_1665_055,1665,squats,480,360,15,left_wrist,0.4645872414112091,0.3480077385902405,0.6044242978096008,223,125,0.06652378290891647
SQ_1665_055,1665,squats,480,360,16,right_wrist,0.6070395112037659,0.34734392166137695,0.3059674799442291,291,125,0.9427419304847717
SQ_1665_055,1665,squats,480,360,17,left_pinky,0.4616512060165405,0.3361925482749939,0.6502048373222351,222,121,0.08287080377340317
SQ_1665_055,1665,squats,480,360,18,right_pinky,0.6085315346717834,0.3271004557609558,0.31563904881477356,292,118,0.9357963800430298
SQ_1665_055,1665,squats,480,360,19,left_index,0.46386754512786865,0.33564192056655884,0.6438241004943848,223,121,0.07437944412231445
SQ_1665_055,1665,squats,480,360,20,right_index,0.5986865758895874,0.32854798436164856,0.334179162979126,287,118,0.9277129769325256
SQ_1665_055,1665,squats,480,360,21,left_thumb,0.46587005257606506,0.3376699984073639,0.6074824929237366,224,122,0.0811542496085167
SQ_1665_055,1665,squats,480,360,22,right_thumb,0.5960420370101929,0.3378029465675354,0.3160887062549591,286,122,0.8635066747665405
SQ_1665_055,1665,squats,480,360,23,left_hip,0.4785093665122986,0.5620414018630981,0.07760246843099594,230,202,0.9999998807907104
SQ_1665_055,1665,squats,480,360,24,right_hip,0.5316636562347412,0.5704189538955688,-0.07768210023641586,255,205,0.9999998807907104
SQ_1665_055,1665,squats,480,360,25,left_knee,0.44255033135414124,0.579685628414154,0.31214234232902527,212,209,0.9428855776786804
SQ_1665_055,1665,squats,480,360,26,right_knee,0.6308915615081787,0.5776394605636597,0.003157517407089472,303,208,0.9984849095344543
SQ_1665_055,1665,squats,480,360,27,left_ankle,0.44513627886772156,0.7033932209014893,0.3651065528392792,214,253,0.9594093561172485
SQ_1665_055,1665,squats,480,360,28,right_ankle,0.566578209400177,0.7125580310821533,-0.06541717052459717,272,257,0.9966795444488525
SQ_1665_055,1665,squats,480,360,29,left_heel,0.44202694296836853,0.7286869287490845,0.37153470516204834,212,262,0.9895445704460144
SQ_1665_055,1665,squats,480,360,30,right_heel,0.5486668348312378,0.7367736101150513,-0.07025434821844101,263,265,0.9951071739196777
SQ_1665_055,1665,squats,480,360,31,left_foot_index,0.44292324781417847,0.7237037420272827,0.3987983763217926,213,261,0.9380507469177246
SQ_1665_055,1665,squats,480,360,32,right_foot_index,0.6103469133377075,0.7441703081130981,-0.08221621811389923,293,268,0.9935587048530579
SQ_1849_064,1849,squats,360,480,0,nose,0.4784790277481079,0.5227690935134888,0.42927372455596924,172,251,0.9999914169311523
SQ_1849_064,1849,squats,360,480,1,left_eye_inner,0.47842755913734436,0.5146791338920593,0.3947424292564392,172,247,0.9999924898147583
SQ_1849_064,1849,squats,360,480,2,left_eye,0.4768678843975067,0.5148611068725586,0.3945491313934326,172,247,0.9999923706054688
SQ_1849_064,1849,squats,360,480,3,left_eye_outer,0.47490525245666504,0.514916181564331,0.3944808542728424,171,247,0.9999951124191284
SQ_1849_064,1849,squats,360,480,4,right_eye_inner,0.48561275005340576,0.5144551396369934,0.4188254177570343,175,247,0.9999948740005493
SQ_1849_064,1849,squats,360,480,5,right_eye,0.4894593358039856,0.514754593372345,0.41857531666755676,176,247,0.9999927282333374
SQ_1849_064,1849,squats,360,480,6,right_eye_outer,0.4928073287010193,0.5147712826728821,0.41859105229377747,177,247,0.9999943971633911
SQ_1849_064,1849,squats,360,480,7,left_ear,0.4761282503604889,0.5185000896453857,0.23880374431610107,171,249,0.9999974966049194
SQ_1849_064,1849,squats,360,480,8,right_ear,0.5021122694015503,0.5189961791038513,0.3486935496330261,181,249,0.9999923706054688
SQ_1849_064,1849,squats,360,480,9,mouth_left,0.4759679138660431,0.531369149684906,0.37950509786605835,171,255,0.9999696016311646
SQ_1849_064,1849,squats,360,480,10,mouth_right,0.4843391478061676,0.5319737195968628,0.40985116362571716,174,255,0.9999610185623169
SQ_1849_064,1849,squats,360,480,11,left_shoulder,0.45827120542526245,0.5673635005950928,0.0759630873799324,165,272,0.999993085861206
SQ_1849_064,1849,squats,360,480,12,right_shoulder,0.5483222603797913,0.5673925876617432,0.3614303171634674,197,272,0.9999111890792847
SQ_1849_064,1849,squats,360,480,13,left_elbow,0.3827707767486572,0.5899447798728943,0.1610531359910965,138,283,0.5419030785560608
SQ_1849_064,1849,squats,360,480,14,right_elbow,0.5387420654296875,0.5996922850608826,0.48260965943336487,194,288,0.0017939379904419184
SQ_1849_064,1849,squats,360,480,15,left_wrist,0.40328797698020935,0.5646956562995911,0.49197515845298767,145,271,0.1684800386428833
SQ_1849_064,1849,squats,360,480,16,right_wrist,0.4822913110256195,0.5765748023986816,0.6880162358283997,174,277,0.004423828795552254
SQ_1849_064,1849,squats,360,480,17,left_pinky,0.404227077960968,0.5572683811187744,0.5274231433868408,146,267,0.16734835505485535
SQ_1849_064,1849,squats,360,480,18,right_pinky,0.4745413661003113,0.567206621170044,0.7341418266296387,171,272,0.010507017374038696
SQ_1849_064,1849,squats,360,480,19,left_index,0.4107220768928528,0.554322361946106,0.5293053984642029,148,266,0.15983079373836517
SQ_1849_064,1849,squats,360,480,20,right_index,0.4667344391345978,0.5667304396629333,0.7362547516822815,168,272,0.009677018038928509
SQ_1849_064,1849,squats,360,480,21,left_thumb,0.41354748606681824,0.5578322410583496,0.5009990334510803,149,268,0.14727066457271576
SQ_1849_064,1849,squats,360,480,22,right_thumb,0.46597445011138916,0.5702313780784607,0.6900763511657715,168,274,0.01180156972259283
SQ_1849_064,1849,squats,360,480,23,left_hip,0.5084438920021057,0.6905840039253235,-0.10933995991945267,183,331,0.9999265670776367
SQ_1849_064,1849,squats,360,480,24,right_hip,0.5710916519165039,0.6900734901428223,0.1088019385933876,206,331,0.9999089241027832
SQ_1849_064,1849,squats,360,480,25,left_knee,0.3891373872756958,0.7009901404380798,-0.06363775581121445,140,336,0.9732656478881836
SQ_1849_064,1849,squats,360,480,26,right_knee,0.5337957739830017,0.6810619831085205,0.40708890557289124,192,327,0.05644316226243973
SQ_1849_064,1849,squats,360,480,27,left_ankle,0.4392450451850891,0.8063445091247559,-0.12475897371768951,158,387,0.9614608287811279
SQ_1849_064,1849,squats,360,480,28,right_ankle,0.5426326990127563,0.786759614944458,0.45615458488464355,195,378,0.2774062752723694
SQ_1849_064,1849,squats,360,480,29,left_heel,0.45940661430358887,0.8234951496124268,-0.1305084377527237,165,395,0.955599308013916
SQ_1849_064,1849,squats,360,480,30,right_heel,0.5532509088516235,0.8050714135169983,0.46056580543518066,199,386,0.6836417317390442
SQ_1849_064,1849,squats,360,480,31,left_foot_index,0.38993072509765625,0.8260248899459839,-0.1674860566854477,140,396,0.886540949344635
SQ_1849_064,1849,squats,360,480,32,right_foot_index,0.5111036896705627,0.7981894612312317,0.4688720405101776,184,383,0.26911553740501404
SQ_1730_058,1730,squats,480,318,0,nose,0.5094506144523621,0.5420605540275574,-0.04665255919098854,245,172,0.9980818033218384
SQ_1730_058,1730,squats,480,318,1,left_eye_inner,0.5107651948928833,0.5340824127197266,-0.04207143560051918,245,170,0.9954884648323059
SQ_1730_058,1730,squats,480,318,2,left_eye,0.5071466565132141,0.5308346152305603,-0.0421769805252552,243,169,0.9940966367721558
SQ_1730_058,1730,squats,480,318,3,left_eye_outer,0.5097025632858276,0.5324817895889282,-0.04213283210992813,245,169,0.9966573715209961
SQ_1730_058,1730,squats,480,318,4,right_eye_inner,0.5100880861282349,0.5349915027618408,-0.06310223042964935,245,170,0.9978258013725281
SQ_1730_058,1730,squats,480,318,5,right_eye,0.5089684128761292,0.5348187685012817,-0.0632510706782341,244,170,0.9977884292602539
SQ_1730_058,1730,squats,480,318,6,right_eye_outer,0.5078209638595581,0.5344887971878052,-0.06327751278877258,244,170,0.9983749389648438
SQ_1730_058,1730,squats,480,318,7,left_ear,0.4990323483943939,0.525991678237915,-0.006541588809341192,240,167,0.9971746206283569
SQ_1730_058,1730,squats,480,318,8,right_ear,0.49959543347358704,0.5290951728820801,-0.10107315331697464,240,168,0.9943596720695496
SQ_1730_058,1730,squats,480,318,9,mouth_left,0.5060771703720093,0.5490005016326904,-0.028758684173226357,243,175,0.9922171831130981
SQ_1730_058,1730,squats,480,318,10,mouth_right,0.5050938129425049,0.5528277158737183,-0.057067472487688065,242,176,0.9933413863182068
SQ_1730_058,1730,squats,480,318,11,left_shoulder,0.47561949491500854,0.5731297731399536,0.07088685780763626,228,182,0.9997269511222839
SQ_1730_058,1730,squats,480,318,12,right_shoulder,0.4894503355026245,0.5834189057350159,-0.14686369895935059,235,186,0.9995527863502502
SQ_1730_058,1730,squats,480,318,13,left_elbow,0.5115761756896973,0.6227537393569946,0.05670550838112831,246,198,0.003329426981508732
SQ_1730_058,1730,squats,480,318,14,right_elbow,0.5206968188285828,0.6430649757385254,-0.13091522455215454,250,204,0.2591269314289093
SQ_1730_058,1730,squats,480,318,15,left_wrist,0.5210360288619995,0.6081552505493164,-0.03047221712768078,250,193,0.002119634300470352
SQ_1730_058,1730,squats,480,318,16,right_wrist,0.526738703250885,0.6117172837257385,-0.027960974723100662,253,195,0.0762997567653656
SQ_1730_058,1730,squats,480,318,17,left_pinky,0.5219590067863464,0.6047757267951965,-0.038057103753089905,251,192,0.004295486491173506
SQ_1730_058,1730,squats,480,318,18,right_pinky,0.5311703681945801,0.6043838262557983,-0.034317102283239365,255,192,0.09668586403131485
SQ_1730_058,1730,squats,480,318,19,left_index,0.5199325084686279,0.5975106358528137,-0.04015377163887024,250,190,0.0038005332462489605
SQ_1730_058,1730,squats,480,318,20,right_index,0.5251668691635132,0.5984126329421997,-0.036762870848178864,252,190,0.0843152105808258
SQ_1730_058,1730,squats,480,318,21,left_thumb,0.5201032161712646,0.5999845266342163,-0.034182775765657425,250,191,0.003682158188894391
SQ_1730_058,1730,squats,480,318,22,right_thumb,0.5215409398078918,0.6004309058189392,-0.02651699259877205,250,191,0.05868525803089142
SQ_1730_058,1730,squats,480,318,23,left_hip,0.44522368907928467,0.7170168161392212,0.08097581565380096,214,228,0.9999862909317017
SQ_1730_058,1730,squats,480,318,24,right_hip,0.4487360417842865,0.7270545363426208,-0.08114771544933319,215,231,0.999983549118042
SQ_1730_058,1730,squats,480,318,25,left_knee,0.5060082674026489,0.7653802037239075,0.13162803649902344,243,243,0.010560648515820503
SQ_1730_058,1730,squats,480,318,26,right_knee,0.49434006214141846,0.8008654713630676,-0.0719253346323967,237,255,0.49674221873283386
SQ_1730_058,1730,squats,480,318,27,left_ankle,0.47647494077682495,0.8648234605789185,0.15174038708209991,229,275,0.13426503539085388
SQ_1730_058,1730,squats,480,318,28,right_ankle,0.45995086431503296,0.8923102617263794,-0.02785590849816799,221,284,0.6460608839988708
SQ_1730_058,1730,squats,480,318,29,left_heel,0.45929262042045593,0.8843855857849121,0.1514982134103775,220,281,0.30650612711906433
SQ_1730_058,1730,squats,480,318,30,right_heel,0.44279488921165466,0.9063143134117126,-0.023488564416766167,213,288,0.4754459261894226
SQ_1730_058,1730,squats,480,318,31,left_foot_index,0.5033580660820007,0.8961023092269897,0.13274766504764557,242,285,0.17442412674427032
SQ_1730_058,1730,squats,480,318,32,right_foot_index,0.48769834637641907,0.9299776554107666,-0.04778284952044487,234,296,0.49253755807876587
SQ_1721_036,1721,squats,480,360,0,nose,0.5410040020942688,0.5330599546432495,-0.09435194730758667,260,192,0.9999370574951172
SQ_1721_036,1721,squats,480,360,1,left_eye_inner,0.5447264909744263,0.5227968096733093,-0.06420072168111801,261,188,0.9998931884765625
SQ_1721_036,1721,squats,480,360,2,left_eye,0.5481639504432678,0.5231291055679321,-0.06426870077848434,263,188,0.9998133778572083
SQ_1721_036,1721,squats,480,360,3,left_eye_outer,0.5514788031578064,0.5239001512527466,-0.06421644985675812,265,189,0.9998923540115356
SQ_1721_036,1721,squats,480,360,4,right_eye_inner,0.5362367630004883,0.5225936770439148,-0.06472568213939667,257,188,0.9999464750289917
SQ_1721_036,1721,squats,480,360,5,right_eye,0.5336500406265259,0.5228835344314575,-0.06493042409420013,256,188,0.9999303817749023
SQ_1721_036,1721,squats,480,360,6,right_eye_outer,0.5307735800743103,0.5234149694442749,-0.06492462754249573,255,188,0.9999517202377319
SQ_1721_036,1721,squats,480,360,7,left_ear,0.5555405020713806,0.5300096869468689,0.053374193608760834,267,191,0.9998010993003845
SQ_1721_036,1721,squats,480,360,8,right_ear,0.5258744955062866,0.5307563543319702,0.05062544718384743,252,191,0.9996135830879211
SQ_1721_036,1721,squats,480,360,9,mouth_left,0.5465635061264038,0.5435404777526855,-0.053324032574892044,262,196,0.9998083710670471
SQ_1721_036,1721,squats,480,360,10,mouth_right,0.5354006886482239,0.5438811182975769,-0.055123038589954376,257,196,0.9997720122337341
SQ_1721_036,1721,squats,480,360,11,left_shoulder,0.5822879076004028,0.6010695099830627,0.07867123186588287,279,216,0.9998626708984375
SQ_1721_036,1721,squats,480,360,12,right_shoulder,0.5076345205307007,0.6037515997886658,0.06988471001386642,244,217,0.9994500279426575
SQ_1721_036,1721,squats,480,360,13,left_elbow,0.6252597570419312,0.6471964716911316,-0.0891793817281723,300,233,0.7003914713859558
SQ_1721_036,1721,squats,480,360,14,right_elbow,0.47954171895980835,0.6534529328346252,-0.04721682146191597,230,235,0.34930866956710815
SQ_1721_036,1721,squats,480,360,15,left_wrist,0.5956439971923828,0.6035418510437012,-0.2844301164150238,286,217,0.45954257249832153
SQ_1721_036,1721,squats,480,360,16,right_wrist,0.4876497685909271,0.5987424254417419,-0.15975873172283173,234,216,0.08127223700284958
SQ_1721_036,1721,squats,480,360,17,left_pinky,0.589634895324707,0.606768012046814,-0.31996482610702515,283,218,0.3589615523815155
SQ_1721_036,1721,squats,480,360,18,right_pinky,0.4869089126586914,0.5952725410461426,-0.1858188807964325,234,214,0.0550771988928318
SQ_1721_036,1721,squats,480,360,19,left_index,0.5856630802154541,0.5991197824478149,-0.30697041749954224,281,216,0.30665287375450134
SQ_1721_036,1721,squats,480,360,20,right_index,0.48594820499420166,0.5964673161506653,-0.1770058274269104,233,215,0.04020412638783455
SQ_1721_036,1721,squats,480,360,21,left_thumb,0.5834783911705017,0.5983526706695557,-0.28405794501304626,280,215,0.17566066980361938
SQ_1721_036,1721,squats,480,360,22,right_thumb,0.48666253685951233,0.5986361503601074,-0.15989375114440918,234,216,0.02454664185643196
SQ_1721_036,1721,squats,480,360,23,left_hip,0.5609718561172485,0.7256190180778503,0.009237466380000114,269,261,0.9999895095825195
SQ_1721_036,1721,squats,480,360,24,right_hip,0.5172054171562195,0.724401593208313,-0.009537355974316597,248,261,0.999988317489624
SQ_1721_036,1721,squats,480,360,25,left_knee,0.6060393452644348,0.7012245655059814,-0.37910526990890503,291,252,0.9569172263145447
SQ_1721_036,1721,squats,480,360,26,right_knee,0.47771742939949036,0.700697660446167,-0.4148242473602295,229,252,0.9658307433128357
SQ_1721_036,1721,squats,480,360,27,left_ankle,0.5890555381774902,0.7975993752479553,-0.29773616790771484,283,287,0.8487715721130371
SQ_1721_036,1721,squats,480,360,28,right_ankle,0.4891018271446228,0.7955548763275146,-0.31341201066970825,235,286,0.8673807382583618
SQ_1721_036,1721,squats,480,360,29,left_heel,0.5824742317199707,0.8143355250358582,-0.29603782296180725,280,293,0.9342288374900818
SQ_1721_036,1721,squats,480,360,30,right_heel,0.4935671389102936,0.8103561401367188,-0.3089279234409332,237,292,0.8261951208114624
SQ_1721_036,1721,squats,480,360,31,left_foot_index,0.6058362722396851,0.8247590661048889,-0.4461750090122223,291,297,0.9512971043586731
SQ_1721_036,1721,squats,480,360,32,right_foot_index,0.48216214776039124,0.8281324505805969,-0.45815035700798035,231,298,0.929287314414978
SQ_1716_050,1716,squats,480,360,0,nose,0.6197711825370789,0.33004841208457947,-0.1093500629067421,297,119,0.9994450211524963
SQ_1716_050,1716,squats,480,360,1,left_eye_inner,0.618118166923523,0.31792980432510376,-0.12590497732162476,297,114,0.9993945360183716
SQ_1716_050,1716,squats,480,360,2,left_eye,0.6149212121963501,0.31655794382095337,-0.12615029513835907,295,114,0.9993188381195068
SQ_1716_050,1716,squats,480,360,3,left_eye_outer,0.6117714047431946,0.3156871795654297,-0.12613415718078613,294,114,0.9995465874671936
SQ_1716_050,1716,squats,480,360,4,right_eye_inner,0.6239814162254333,0.31975382566452026,-0.15251033008098602,300,115,0.9997158646583557
SQ_1716_050,1716,squats,480,360,5,right_eye,0.6252725124359131,0.3197464346885681,-0.1527966558933258,300,115,0.9997379183769226
SQ_1716_050,1716,squats,480,360,6,right_eye_outer,0.6264957785606384,0.3195294141769409,-0.1528937816619873,301,115,0.9997729659080505
SQ_1716_050,1716,squats,480,360,7,left_ear,0.5975440740585327,0.3111923336982727,-0.14097221195697784,287,112,0.9998316764831543
