frame_index,left_knee_angle_deg,right_knee_angle_deg,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,left_angle_status,right_angle_status
38,179.012,,1.0,0.8574,0.9359,1.0,0.0657,0.2689,valid,chain_incomplete
39,,,0.9999,0.4523,0.6904,0.9999,0.0069,0.0321,chain_incomplete,chain_incomplete
40,176.97,,0.9999,0.6221,0.7966,0.9999,0.0105,0.0531,valid,chain_incomplete
41,,,0.9999,0.4087,0.7524,0.9999,0.0098,0.0543,chain_incomplete,chain_incomplete
42,174.9681,,1.0,0.7518,0.9222,0.9999,0.0196,0.1089,valid,chain_incomplete
43,179.7995,,1.0,0.7698,0.7966,0.9999,0.018,0.0873,valid,chain_incomplete
44,179.1858,,0.9999,0.8142,0.8294,0.9999,0.018,0.0811,valid,chain_incomplete
45,178.5767,,1.0,0.8968,0.9215,1.0,0.0657,0.245,valid,chain_incomplete
46,179.3228,,1.0,0.9505,0.9621,1.0,0.0628,0.2987,valid,chain_incomplete
47,178.9603,,1.0,0.9151,0.9339,1.0,0.0605,0.2657,valid,chain_incomplete
48,178.8547,,1.0,0.7607,0.8379,1.0,0.0494,0.1841,valid,chain_incomplete
49,178.7437,,1.0,0.8156,0.8973,0.9999,0.047,0.2357,valid,chain_incomplete
50,176.7591,,1.0,0.7334,0.8804,1.0,0.0434,0.2501,valid,chain_incomplete
51,,,0.9999,0.4143,0.4713,0.9999,0.0064,0.0355,chain_incomplete,chain_incomplete
52,,,0.9998,0.1269,0.2342,0.9998,0.0027,0.0168,chain_incomplete,chain_incomplete
53,,,0.9998,0.197,0.2813,0.9997,0.0036,0.0238,chain_incomplete,chain_incomplete
54,,,0.9998,0.173,0.3853,0.9997,0.0078,0.0369,chain_incomplete,chain_incomplete
55,,,0.9999,0.1214,0.288,0.9998,0.0035,0.0243,chain_incomplete,chain_incomplete
56,,,0.9998,0.0816,0.115,0.9997,0.0014,0.0089,chain_incomplete,chain_incomplete
57,,,0.9999,0.1776,0.2644,0.9998,0.0069,0.0255,chain_incomplete,chain_incomplete
58,,,0.9999,0.2871,0.3925,0.9999,0.0072,0.0401,chain_incomplete,chain_incomplete
59,,,0.9999,0.2029,0.25,0.9999,0.0061,0.0278,chain_incomplete,chain_incomplete
60,,,0.9999,0.2007,0.221,0.9997,0.0053,0.0159,chain_incomplete,chain_incomplete
61,,,0.9999,0.3504,0.4105,0.9998,0.0164,0.0616,chain_incomplete,chain_incomplete
62,172.505,,1.0,0.7766,0.8375,0.9999,0.1282,0.2668,valid,chain_incomplete
63,171.1927,,0.9999,0.5575,0.6397,0.9999,0.033,0.1099,valid,chain_incomplete
64,,,1.0,0.4287,0.6286,0.9999,0.0427,0.1229,chain_incomplete,chain_incomplete
65,163.9839,,1.0,0.5574,0.6668,0.9999,0.0759,0.1589,valid,chain_incomplete
66,,,0.9999,0.4539,0.6146,0.9999,0.054,0.1257,chain_incomplete,chain_incomplete
67,157.6279,,0.9999,0.8802,0.9184,0.9999,0.2363,0.4774,valid,chain_incomplete
68,,,0.9993,0.0299,0.0723,0.999,0.0014,0.0029,chain_incomplete,chain_incomplete
69,,,0.9999,0.3191,0.274,0.9999,0.1476,0.293,chain_incomplete,chain_incomplete
70,159.2891,,0.9999,0.8873,0.8407,0.9999,0.1255,0.2724,valid,chain_incomplete
71,,,0.9988,0.0072,0.0163,0.9992,0.0037,0.0084,chain_incomplete,chain_incomplete
72,,,0.9992,0.0061,0.0142,0.9995,0.0037,0.0113,chain_incomplete,chain_incomplete
73,128.0366,,1.0,0.8689,0.8486,1.0,0.4361,0.634,valid,chain_incomplete
74,133.5825,158.409,1.0,0.933,0.8382,1.0,0.5729,0.6186,valid,valid
75,,,0.0,0.0,0.0,0.0,0.0,0.0,no_pose_detected,no_pose_detected
76,,,0.0,0.0,0.0,0.0,0.0,0.0,no_pose_detected,no_pose_detected
77,104.9687,,1.0,0.6654,0.5329,1.0,0.1325,0.2332,valid,chain_incomplete
78,108.8162,,1.0,0.8358,0.6881,1.0,0.3924,0.4952,valid,chain_incomplete
79,142.2097,152.312,1.0,0.9339,0.8842,1.0,0.5165,0.6095,valid,valid
80,165.3208,,1.0,0.9379,0.942,1.0,0.3447,0.4546,valid,chain_incomplete
81,173.9743,,1.0,0.9522,0.9663,1.0,0.4173,0.5808,valid,chain_incomplete
82,179.5502,,0.9999,0.9413,0.9478,0.9999,0.4139,0.5452,valid,chain_incomplete
83,164.1753,,1.0,0.9422,0.9523,1.0,0.3786,0.4984,valid,chain_incomplete
84,169.0271,,1.0,0.965,0.9718,1.0,0.4799,0.6297,valid,chain_incomplete
85,164.4839,163.7025,1.0,0.9527,0.9609,1.0,0.5182,0.6923,valid,valid
86,163.3211,,1.0,0.8272,0.8381,1.0,0.2055,0.3479,valid,chain_incomplete
87,166.496,,1.0,0.8402,0.8507,1.0,0.264,0.374,valid,chain_incomplete
88,171.0776,,1.0,0.6824,0.8057,1.0,0.1087,0.2703,valid,chain_incomplete
89,169.0919,,1.0,0.8039,0.8913,0.9999,0.129,0.3028,valid,chain_incomplete
90,166.9569,,0.9999,0.5423,0.7596,0.9999,0.0424,0.1559,valid,chain_incomplete
91,164.5378,,0.9999,0.7702,0.8595,0.9999,0.0917,0.2121,valid,chain_incomplete
92,171.546,,0.9999,0.6476,0.8325,0.9999,0.044,0.1515,valid,chain_incomplete
93,170.5992,,0.9999,0.8451,0.9144,0.9999,0.1618,0.3194,valid,chain_incomplete
94,173.0565,,0.9999,0.7355,0.8917,0.9999,0.0781,0.2453,valid,chain_incomplete
95,,,0.9998,0.3748,0.7939,0.9998,0.0132,0.0655,chain_incomplete,chain_incomplete
96,,,0.9997,0.192,0.6071,0.9995,0.009,0.045,chain_incomplete,chain_incomplete
97,,,0.9997,0.2406,0.7044,0.9996,0.0138,0.0667,chain_incomplete,chain_incomplete
98,,,0.9997,0.3057,0.7181,0.9996,0.0155,0.0591,chain_incomplete,chain_incomplete
99,177.2238,,0.9999,0.5893,0.9286,0.9999,0.0465,0.2243,valid,chain_incomplete
100,,,0.9999,0.4501,0.8841,0.9998,0.0619,0.2333,chain_incomplete,chain_incomplete
101,175.4702,,0.9999,0.6658,0.9489,0.9999,0.0975,0.3681,valid,chain_incomplete
102,175.6445,,1.0,0.7813,0.981,1.0,0.1504,0.5657,valid,chain_incomplete
103,173.5763,,1.0,0.8529,0.9891,0.9999,0.1909,0.6359,valid,chain_incomplete
104,170.7047,,1.0,0.7738,0.9845,0.9999,0.147,0.5671,valid,chain_incomplete
105,166.3097,,1.0,0.6058,0.9565,1.0,0.1527,0.4934,valid,chain_incomplete
106,167.5156,,0.9999,0.5519,0.9436,0.9999,0.1289,0.4573,valid,chain_incomplete
107,167.5562,,1.0,0.7195,0.9732,1.0,0.1975,0.5969,valid,chain_incomplete
108,162.0042,,1.0,0.8467,0.9904,0.9999,0.2411,0.7473,valid,chain_incomplete
109,162.2726,,1.0,0.6318,0.959,0.9999,0.1261,0.5199,valid,chain_incomplete
110,159.9195,,0.9998,0.5047,0.8916,0.9998,0.0932,0.4018,valid,chain_incomplete
111,,,0.9999,0.4261,0.9025,0.9998,0.1224,0.4378,chain_incomplete,chain_incomplete
112,158.4489,,0.9999,0.5228,0.9407,0.9999,0.1226,0.5021,valid,chain_incomplete
113,,,0.9999,0.4216,0.908,0.9999,0.116,0.475,chain_incomplete,chain_incomplete
114,,,0.9997,0.4963,0.8688,0.9997,0.1078,0.393,chain_incomplete,chain_incomplete
115,,,0.9999,0.4535,0.9336,0.9999,0.089,0.452,chain_incomplete,chain_incomplete
116,,,0.9998,0.3949,0.9036,0.9998,0.0779,0.3591,chain_incomplete,chain_incomplete
117,141.9618,,0.9998,0.5495,0.9406,0.9997,0.0815,0.3919,valid,chain_incomplete
118,143.206,,0.9998,0.5366,0.9475,0.9998,0.094,0.4475,valid,chain_incomplete
119,141.8811,,0.9999,0.6197,0.9734,0.9999,0.1752,0.6714,valid,chain_incomplete
120,144.7915,,0.9999,0.7509,0.9838,0.9998,0.2629,0.7614,valid,chain_incomplete
121,139.3595,,0.9998,0.5233,0.9448,0.9997,0.0715,0.3584,valid,chain_incomplete
122,143.2017,,0.9999,0.6856,0.9808,0.9999,0.1393,0.5997,valid,chain_incomplete
123,143.7479,,0.9999,0.6834,0.9855,0.9999,0.2459,0.7827,valid,chain_incomplete
124,142.9966,,0.9999,0.5797,0.977,0.9999,0.1882,0.7322,valid,chain_incomplete
125,140.2809,,0.9999,0.8107,0.9912,0.9998,0.3573,0.8603,valid,chain_incomplete
126,,,0.9997,0.301,0.8904,0.9997,0.0387,0.2836,chain_incomplete,chain_incomplete
127,,,0.9998,0.3207,0.9134,0.9997,0.0553,0.3947,chain_incomplete,chain_incomplete
128,141.3796,,0.9999,0.7889,0.9892,0.9999,0.2573,0.8018,valid,chain_incomplete
129,,,0.9996,0.4136,0.9231,0.9994,0.0356,0.1185,chain_incomplete,chain_incomplete
130,138.2244,,0.9998,0.5206,0.9564,0.9998,0.0558,0.3766,valid,chain_incomplete
131,139.1126,,0.9999,0.5683,0.9703,0.9999,0.0892,0.5565,valid,chain_incomplete
132,137.4333,,0.9999,0.6199,0.967,0.9999,0.1521,0.6811,valid,chain_incomplete
133,136.2297,,0.9998,0.5757,0.9579,0.9998,0.1918,0.6354,valid,chain_incomplete
134,,,0.9998,0.4034,0.9155,0.9997,0.0509,0.3353,chain_incomplete,chain_incomplete
135,134.4166,,0.9999,0.7744,0.9895,0.9998,0.3223,0.7928,valid,chain_incomplete
136,,,0.9998,0.3175,0.895,0.9997,0.0444,0.2935,chain_incomplete,chain_incomplete
137,133.3271,,0.9995,0.5432,0.9525,0.9993,0.0546,0.2128,valid,chain_incomplete
138,,,0.9999,0.4633,0.9423,0.9998,0.0415,0.2343,chain_incomplete,chain_incomplete
139,,,0.9998,0.4896,0.9401,0.9997,0.0445,0.2476,chain_incomplete,chain_incomplete
140,135.617,,1.0,0.9125,0.9964,1.0,0.3698,0.8694,valid,chain_incomplete
141,131.9113,,0.9999,0.857,0.9941,0.9999,0.2364,0.7857,valid,chain_incomplete
142,133.0173,,0.9999,0.5517,0.9646,0.9999,0.0704,0.4535,valid,chain_incomplete
143,132.2321,,1.0,0.5999,0.9686,0.9999,0.1221,0.594,valid,chain_incomplete
144,,,0.9998,0.4362,0.9319,0.9997,0.0625,0.3399,chain_incomplete,chain_incomplete
145,130.5456,,0.9998,0.6638,0.9528,0.9996,0.1239,0.4257,valid,chain_incomplete
146,130.7616,,0.9999,0.5167,0.9547,0.9998,0.0967,0.4296,valid,chain_incomplete
147,,,0.9996,0.3668,0.902,0.9995,0.0594,0.2474,chain_incomplete,chain_incomplete
148,130.0856,,0.9997,0.5754,0.9598,0.9995,0.0911,0.2629,valid,chain_incomplete
149,,,0.9999,0.3852,0.9303,0.9999,0.0516,0.3535,chain_incomplete,chain_incomplete
150,,,0.9997,0.3333,0.8858,0.9995,0.0533,0.204,chain_incomplete,chain_incomplete
151,,,0.9996,0.2738,0.8444,0.9995,0.0426,0.2047,chain_incomplete,chain_incomplete
152,,,0.9992,0.2446,0.8203,0.9988,0.0285,0.0759,chain_incomplete,chain_incomplete
153,,,0.9997,0.3153,0.8839,0.9996,0.069,0.2859,chain_incomplete,chain_incomplete
154,,,0.9998,0.4166,0.9165,0.9998,0.1512,0.4772,chain_incomplete,chain_incomplete
155,,,0.9997,0.2409,0.8405,0.9996,0.0654,0.2515,chain_incomplete,chain_incomplete
156,,,0.9998,0.4762,0.9664,0.9998,0.1625,0.5785,chain_incomplete,chain_incomplete
157,,,0.9997,0.3677,0.8849,0.9996,0.0772,0.2772,chain_incomplete,chain_incomplete
158,,,0.9996,0.292,0.8921,0.9995,0.0778,0.2642,chain_incomplete,chain_incomplete
159,,,0.9998,0.3695,0.8943,0.9998,0.1227,0.454,chain_incomplete,chain_incomplete
160,,,0.9999,0.4479,0.9377,0.9999,0.2092,0.7425,chain_incomplete,chain_incomplete
161,,,0.9997,0.1432,0.7819,0.9996,0.023,0.0811,chain_incomplete,chain_incomplete
162,,,0.9998,0.3778,0.9192,0.9998,0.194,0.5357,chain_incomplete,chain_incomplete
163,,,0.9999,0.4546,0.9251,0.9998,0.1656,0.4479,chain_incomplete,chain_incomplete
164,,,0.9998,0.31,0.8729,0.9998,0.1338,0.4536,chain_incomplete,chain_incomplete
165,,,1.0,0.2322,0.851,0.9999,0.1363,0.4054,chain_incomplete,chain_incomplete
166,,,0.9999,0.2163,0.8647,0.9999,0.0305,0.088,chain_incomplete,chain_incomplete
167,,,0.9999,0.1917,0.7826,0.9999,0.1295,0.4424,chain_incomplete,chain_incomplete
168,,,0.9999,0.2131,0.8177,0.9999,0.1422,0.4524,chain_incomplete,chain_incomplete
169,,,0.9999,0.2257,0.8099,0.9999,0.1512,0.4922,chain_incomplete,chain_incomplete
170,,,1.0,0.3033,0.8261,1.0,0.1533,0.4016,chain_incomplete,chain_incomplete
171,,,1.0,0.2979,0.8153,0.9999,0.1727,0.4885,chain_incomplete,chain_incomplete
172,,,1.0,0.4399,0.8783,1.0,0.2719,0.6472,chain_incomplete,chain_incomplete
173,,,1.0,0.362,0.8461,1.0,0.2025,0.5817,chain_incomplete,chain_incomplete
174,,,1.0,0.3307,0.8085,0.9999,0.2473,0.5804,chain_incomplete,chain_incomplete
175,,,1.0,0.4189,0.8946,0.9999,0.2677,0.6366,chain_incomplete,chain_incomplete
176,100.6461,,1.0,0.5844,0.9325,0.9999,0.4847,0.8166,valid,chain_incomplete
177,100.9402,92.2179,1.0,0.7443,0.9687,0.9999,0.5914,0.8783,valid,valid
178,98.5643,,1.0,0.5331,0.9107,0.9999,0.4614,0.7701,valid,chain_incomplete
179,97.762,86.995,1.0,0.7509,0.9693,0.9999,0.607,0.8636,valid,valid
180,96.9869,86.5891,1.0,0.7335,0.9568,0.9999,0.5817,0.851,valid,valid
181,95.4659,84.7428,1.0,0.8017,0.9761,0.9999,0.6519,0.9099,valid,valid
182,95.1991,83.246,1.0,0.9136,0.9879,1.0,0.8118,0.9429,valid,valid
183,93.0927,81.9601,1.0,0.8797,0.978,1.0,0.7816,0.9142,valid,valid
184,92.0049,80.1589,1.0,0.9765,0.996,1.0,0.9582,0.9786,valid,valid
185,89.7538,79.6381,1.0,0.8156,0.9736,0.9999,0.8539,0.9483,valid,valid
186,91.0514,78.2919,0.9999,0.9352,0.9898,0.9999,0.8531,0.9073,valid,valid
187,84.3389,77.62,1.0,0.925,0.9853,1.0,0.8745,0.942,valid,valid
188,83.6428,76.0253,1.0,0.954,0.9942,0.9999,0.8002,0.9311,valid,valid
189,82.8288,74.3262,1.0,0.908,0.9834,1.0,0.8504,0.9354,valid,valid
190,82.6289,72.699,1.0,0.915,0.9876,0.9999,0.8968,0.9592,valid,valid
191,81.9638,70.7111,1.0,0.8862,0.9815,1.0,0.8927,0.9491,valid,valid
192,81.1896,75.1476,1.0,0.9344,0.9846,1.0,0.8993,0.9447,valid,valid
193,79.8672,73.0722,1.0,0.9737,0.9954,1.0,0.947,0.9765,valid,valid
194,78.8646,68.8877,1.0,0.9411,0.989,1.0,0.9349,0.9612,valid,valid
195,80.3342,71.6767,0.9999,0.7116,0.9374,0.9999,0.5616,0.6799,valid,valid
196,77.0844,69.5744,1.0,0.8893,0.9711,1.0,0.9011,0.9196,valid,valid
197,76.7513,66.5401,1.0,0.5608,0.8658,1.0,0.6806,0.7621,valid,valid
198,76.3529,66.3065,1.0,0.9526,0.9919,1.0,0.9347,0.9598,valid,valid
199,74.1107,67.3357,1.0,0.967,0.9912,1.0,0.9661,0.9764,valid,valid
200,73.5607,64.2162,1.0,0.797,0.9656,1.0,0.7985,0.9036,valid,valid
201,73.6781,66.6865,1.0,0.8688,0.9754,1.0,0.8949,0.9496,valid,valid
202,73.5277,66.2068,1.0,0.8866,0.9836,1.0,0.8554,0.9269,valid,valid
203,72.7438,63.3987,1.0,0.8601,0.9768,1.0,0.8424,0.9109,valid,valid
204,73.8448,64.449,1.0,0.6961,0.94,1.0,0.7157,0.8082,valid,valid
205,73.6998,63.9213,1.0,0.9842,0.9971,1.0,0.9791,0.9878,valid,valid
206,73.7412,64.127,1.0,0.9559,0.9921,1.0,0.9488,0.9712,valid,valid
207,74.4645,64.3066,1.0,0.9918,0.998,1.0,0.9917,0.9952,valid,valid
208,73.8661,64.6771,1.0,0.7491,0.9482,1.0,0.8223,0.8687,valid,valid
209,74.2615,62.4467,1.0,0.9752,0.9944,1.0,0.9813,0.9884,valid,valid
210,73.4906,61.8847,1.0,0.979,0.9949,1.0,0.9866,0.9927,valid,valid
211,73.865,65.0929,1.0,0.8307,0.9667,1.0,0.8655,0.9204,valid,valid
212,72.4936,68.3905,1.0,0.6141,0.9003,1.0,0.6144,0.7486,valid,valid
213,73.4413,65.0341,1.0,0.708,0.9443,1.0,0.7889,0.8583,valid,valid
214,75.0605,66.5972,1.0,0.8478,0.9796,1.0,0.8181,0.8966,valid,valid
215,77.9995,68.4721,1.0,0.9479,0.9908,1.0,0.9345,0.9683,valid,valid
216,80.1494,71.2147,1.0,0.7755,0.9641,1.0,0.758,0.8696,valid,valid
217,79.2958,71.9477,1.0,0.9269,0.9906,1.0,0.8841,0.9405,valid,valid
218,82.3584,74.9622,1.0,0.9338,0.9844,1.0,0.9024,0.9128,valid,valid
219,85.9957,,0.9999,0.5974,0.9494,0.9999,0.4663,0.6045,valid,chain_incomplete
220,85.3926,80.1443,1.0,0.7905,0.9689,0.9999,0.7458,0.8903,valid,valid
221,88.0811,82.9029,1.0,0.8859,0.9849,0.9999,0.7484,0.9069,valid,valid
222,89.652,85.274,0.9999,0.8913,0.9863,0.9999,0.7198,0.9206,valid,valid
223,91.0221,87.9011,1.0,0.9315,0.9912,0.9999,0.7596,0.9364,valid,valid
224,92.9205,92.8693,0.9999,0.8388,0.9766,0.9999,0.5634,0.8616,valid,valid
225,,,0.9993,0.226,0.6999,0.9992,0.0292,0.1693,chain_incomplete,chain_incomplete
226,,,0.9999,0.3515,0.8946,0.9999,0.2175,0.5455,chain_incomplete,chain_incomplete
227,,,1.0,0.4458,0.9021,1.0,0.2991,0.6528,chain_incomplete,chain_incomplete
228,,,1.0,0.3001,0.8872,0.9999,0.1613,0.3615,chain_incomplete,chain_incomplete
229,,,0.9998,0.2484,0.526,0.9999,0.0082,0.0608,chain_incomplete,chain_incomplete
230,,,0.9998,0.2111,0.5265,0.9998,0.0119,0.0904,chain_incomplete,chain_incomplete
231,,,0.9999,0.2929,0.8929,0.9998,0.0449,0.1354,chain_incomplete,chain_incomplete
232,114.441,,1.0,0.6215,0.7901,1.0,0.056,0.3336,valid,chain_incomplete
233,,,0.9998,0.2269,0.8625,0.9998,0.0561,0.2267,chain_incomplete,chain_incomplete
234,,,0.9995,0.0899,0.533,0.9994,0.0076,0.0546,chain_incomplete,chain_incomplete
235,,,0.9998,0.4593,0.9497,0.9998,0.0755,0.3557,chain_incomplete,chain_incomplete
236,136.0678,,0.9999,0.8013,0.9859,0.9999,0.2088,0.6371,valid,chain_incomplete
237,141.1218,,0.9998,0.6853,0.9576,0.9997,0.1678,0.5807,valid,chain_incomplete
238,144.9591,,0.9999,0.6626,0.9768,0.9998,0.1213,0.5001,valid,chain_incomplete
239,147.2115,,0.9999,0.8575,0.989,0.9998,0.187,0.6497,valid,chain_incomplete
240,150.5999,,0.9998,0.6153,0.9641,0.9997,0.0816,0.4006,valid,chain_incomplete
241,149.5,,0.9998,0.5915,0.9638,0.9997,0.1029,0.4593,valid,chain_incomplete
242,150.3945,,0.9998,0.7114,0.9746,0.9996,0.1856,0.5902,valid,chain_incomplete
243,148.7738,,0.9998,0.7613,0.9818,0.9997,0.1695,0.4699,valid,chain_incomplete
244,147.5004,,0.9999,0.7538,0.9811,0.9998,0.2108,0.6609,valid,chain_incomplete
245,147.2185,,0.9999,0.7034,0.9754,0.9998,0.2075,0.5203,valid,chain_incomplete
246,146.1887,,0.9998,0.5433,0.9441,0.9997,0.1242,0.4361,valid,chain_incomplete
247,148.2261,145.5996,0.9999,0.9411,0.9979,0.9999,0.5198,0.8903,valid,valid
248,,,0.9998,0.4923,0.9438,0.9998,0.1033,0.3978,chain_incomplete,chain_incomplete
249,146.6553,,0.9999,0.7133,0.9792,0.9998,0.1454,0.5811,valid,chain_incomplete
250,146.672,,0.9999,0.5256,0.9486,0.9998,0.0827,0.3919,valid,chain_incomplete
251,146.5419,,0.9998,0.6004,0.9543,0.9997,0.1331,0.5083,valid,chain_incomplete
252,146.6922,,0.9999,0.5772,0.9614,0.9998,0.1366,0.4171,valid,chain_incomplete
253,145.5111,,0.9998,0.6436,0.963,0.9997,0.1421,0.465,valid,chain_incomplete
254,,,0.9998,0.4474,0.9305,0.9998,0.1011,0.3933,chain_incomplete,chain_incomplete
255,146.065,,0.9998,0.7606,0.9783,0.9997,0.1611,0.6317,valid,chain_incomplete
256,145.1664,,0.9999,0.916,0.9948,0.9999,0.311,0.7769,valid,chain_incomplete
257,143.8199,,0.9999,0.9363,0.9962,0.9999,0.3653,0.8235,valid,chain_incomplete
258,144.2763,,0.9999,0.9228,0.9955,0.9999,0.3555,0.8111,valid,chain_incomplete
259,145.008,144.6466,0.9999,0.9429,0.9982,0.9998,0.5304,0.9425,valid,valid
260,144.0616,,0.9999,0.794,0.9841,0.9998,0.2342,0.7203,valid,chain_incomplete
261,144.7744,,0.9999,0.9033,0.9923,0.9999,0.3728,0.8122,valid,chain_incomplete
262,143.5091,,0.9999,0.8849,0.9918,0.9999,0.3603,0.7766,valid,chain_incomplete
263,144.0323,,0.9999,0.649,0.9752,0.9998,0.1431,0.6506,valid,chain_incomplete
264,141.9191,,0.9999,0.9292,0.9945,0.9999,0.4297,0.8369,valid,chain_incomplete
265,139.9893,,0.9999,0.6878,0.9784,0.9999,0.214,0.7446,valid,chain_incomplete
266,136.6034,,0.9999,0.8539,0.9859,0.9999,0.2975,0.7844,valid,chain_incomplete
267,135.5568,,0.9999,0.7729,0.9823,0.9999,0.2099,0.5941,valid,chain_incomplete
268,133.8818,,0.9998,0.5003,0.9342,0.9997,0.0992,0.3802,valid,chain_incomplete
269,132.4701,,0.9999,0.8225,0.9891,0.9999,0.1873,0.5237,valid,chain_incomplete
270,130.8398,,0.9999,0.631,0.9616,0.9998,0.1501,0.52,valid,chain_incomplete
271,134.3579,,0.9999,0.593,0.8896,0.9999,0.0473,0.3077,valid,chain_incomplete
272,,,0.9999,0.376,0.92,0.9998,0.0816,0.2748,chain_incomplete,chain_incomplete
273,,,0.9999,0.4119,0.926,0.9998,0.0922,0.3311,chain_incomplete,chain_incomplete
274,,,0.9998,0.4477,0.9263,0.9997,0.1766,0.49,chain_incomplete,chain_incomplete
275,123.7197,,0.9999,0.5112,0.9654,0.9998,0.0844,0.244,valid,chain_incomplete
276,120.6679,,0.9999,0.7565,0.9852,0.9999,0.1774,0.539,valid,chain_incomplete
277,119.5827,,0.9999,0.7653,0.9872,0.9999,0.1292,0.4574,valid,chain_incomplete
278,,,0.9999,0.4376,0.9469,0.9999,0.0923,0.3606,chain_incomplete,chain_incomplete
279,115.7387,,0.9999,0.6176,0.9744,1.0,0.1094,0.3225,valid,chain_incomplete
280,,,0.9999,0.3446,0.9286,0.9999,0.0232,0.0721,chain_incomplete,chain_incomplete
281,,,0.9997,0.3716,0.7401,0.9996,0.0243,0.1562,chain_incomplete,chain_incomplete
282,,,0.9999,0.2823,0.8935,0.9999,0.0749,0.307,chain_incomplete,chain_incomplete
283,,,0.9997,0.1882,0.5557,0.9996,0.0137,0.0872,chain_incomplete,chain_incomplete
284,107.6553,,1.0,0.5782,0.9466,0.9999,0.2322,0.6451,valid,chain_incomplete
285,105.4937,,0.9999,0.6283,0.9731,0.9999,0.1069,0.3849,valid,chain_incomplete
286,,,1.0,0.4613,0.9187,0.9999,0.1932,0.5495,chain_incomplete,chain_incomplete
