frame_index,left_knee_angle_deg,right_knee_angle_deg,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,left_angle_status,right_angle_status
22,142.4475,158.5166,1.0,0.9887,0.9966,1.0,0.6795,0.8978,valid,valid
23,144.0535,158.931,1.0,0.9864,0.9958,1.0,0.6336,0.8814,valid,valid
24,143.2205,159.5633,1.0,0.9824,0.9944,1.0,0.601,0.8526,valid,valid
25,143.2409,158.7111,1.0,0.9838,0.9948,1.0,0.6355,0.8683,valid,valid
26,143.6171,158.4245,1.0,0.9781,0.9926,1.0,0.5918,0.8244,valid,valid
27,144.235,156.317,1.0,0.9797,0.9929,1.0,0.6169,0.8348,valid,valid
28,143.5127,156.244,1.0,0.9689,0.9897,1.0,0.5225,0.79,valid,valid
29,143.4254,155.1649,1.0,0.9639,0.9891,1.0,0.5282,0.797,valid,valid
30,142.6949,,1.0,0.9428,0.9818,1.0,0.392,0.7182,valid,chain_incomplete
31,143.1769,,1.0,0.9628,0.9888,1.0,0.4938,0.7869,valid,chain_incomplete
32,143.2654,,1.0,0.9557,0.9866,1.0,0.4298,0.7608,valid,chain_incomplete
33,142.0099,155.4899,1.0,0.9797,0.9943,1.0,0.591,0.8401,valid,valid
34,143.3111,156.4533,1.0,0.9684,0.9904,1.0,0.5003,0.7773,valid,valid
35,142.5978,156.3148,1.0,0.9823,0.9954,1.0,0.6223,0.8761,valid,valid
36,142.2684,155.3856,1.0,0.9751,0.9931,1.0,0.5544,0.8227,valid,valid
37,144.2099,155.9187,1.0,0.9812,0.9943,1.0,0.6057,0.8455,valid,valid
38,142.4754,156.0995,1.0,0.9793,0.9939,1.0,0.5868,0.8338,valid,valid
39,141.9218,154.6099,1.0,0.9814,0.9944,1.0,0.5774,0.8452,valid,valid
40,141.2675,156.7134,1.0,0.9841,0.9954,1.0,0.6397,0.8596,valid,valid
41,142.4045,155.9888,1.0,0.9822,0.9955,1.0,0.5923,0.8435,valid,valid
42,141.4485,156.1073,1.0,0.9774,0.9937,1.0,0.5426,0.8093,valid,valid
43,141.7393,156.7791,1.0,0.9857,0.9967,1.0,0.6229,0.8643,valid,valid
44,141.4558,157.4668,1.0,0.9786,0.9945,1.0,0.5373,0.8065,valid,valid
45,140.1117,156.9715,1.0,0.9785,0.9942,1.0,0.5378,0.8032,valid,valid
46,140.7263,155.9015,1.0,0.9823,0.9949,1.0,0.5881,0.8247,valid,valid
47,139.9427,155.4977,1.0,0.9776,0.9939,1.0,0.5422,0.8084,valid,valid
48,140.8021,156.3906,1.0,0.9842,0.9957,1.0,0.6213,0.849,valid,valid
49,142.2519,158.0226,1.0,0.984,0.9955,1.0,0.6076,0.8438,valid,valid
50,141.057,154.4272,1.0,0.9838,0.9958,1.0,0.6179,0.8552,valid,valid
51,142.1335,156.2169,1.0,0.9814,0.9947,1.0,0.6094,0.8448,valid,valid
52,141.0706,156.1042,1.0,0.983,0.995,1.0,0.6188,0.8462,valid,valid
53,141.2428,155.7685,1.0,0.9857,0.9956,1.0,0.6452,0.8616,valid,valid
54,141.5925,156.705,1.0,0.9839,0.9958,1.0,0.6215,0.857,valid,valid
55,142.4121,156.8777,1.0,0.9867,0.9966,1.0,0.6836,0.8839,valid,valid
56,142.5804,154.9491,1.0,0.9893,0.9976,1.0,0.6898,0.8912,valid,valid
57,141.6556,157.8939,1.0,0.9854,0.9967,1.0,0.6413,0.8613,valid,valid
58,142.2991,156.6279,1.0,0.9807,0.9956,1.0,0.5885,0.8417,valid,valid
59,141.5749,155.0859,1.0,0.9809,0.9958,1.0,0.5754,0.8301,valid,valid
60,140.8309,155.3839,1.0,0.9851,0.9966,1.0,0.6132,0.8649,valid,valid
61,140.3376,157.1722,1.0,0.9814,0.9955,1.0,0.5482,0.8293,valid,valid
62,139.7218,154.6822,1.0,0.9776,0.9941,1.0,0.5212,0.8053,valid,valid
63,140.1265,154.4951,1.0,0.9851,0.9962,1.0,0.5977,0.8434,valid,valid
64,139.228,152.3942,1.0,0.9808,0.9953,1.0,0.5291,0.81,valid,valid
65,139.0756,154.869,1.0,0.9795,0.9951,1.0,0.5336,0.8242,valid,valid
66,138.8704,153.3407,1.0,0.9767,0.9945,1.0,0.5135,0.8156,valid,valid
67,138.8145,153.5932,1.0,0.9788,0.9954,1.0,0.5505,0.8378,valid,valid
68,139.3398,151.1932,1.0,0.9787,0.9954,1.0,0.571,0.824,valid,valid
69,139.3954,,1.0,0.9683,0.9922,0.9999,0.4813,0.7506,valid,chain_incomplete
70,139.2995,,1.0,0.9295,0.9806,0.9999,0.3631,0.6322,valid,chain_incomplete
71,139.3549,146.4566,1.0,0.9471,0.9808,1.0,0.5104,0.7843,valid,valid
72,139.8385,144.7124,1.0,0.9737,0.9885,1.0,0.7167,0.9078,valid,valid
73,135.5585,145.4463,1.0,0.9783,0.9917,1.0,0.7635,0.9467,valid,valid
74,136.3595,146.0004,1.0,0.9946,0.9973,1.0,0.9283,0.9861,valid,valid
75,135.5285,143.4677,1.0,0.9772,0.987,1.0,0.7701,0.9406,valid,valid
76,133.8717,143.3105,1.0,0.993,0.9945,1.0,0.9194,0.9809,valid,valid
77,134.2212,139.01,1.0,0.9906,0.994,1.0,0.8818,0.9737,valid,valid
78,135.918,138.8516,1.0,0.9902,0.9946,1.0,0.88,0.9726,valid,valid
79,134.4864,138.1108,1.0,0.9891,0.9939,1.0,0.8857,0.976,valid,valid
80,133.6904,141.0975,1.0,0.9848,0.9915,1.0,0.8584,0.9683,valid,valid
81,133.6923,134.3949,1.0,0.99,0.9951,1.0,0.898,0.9793,valid,valid
82,130.75,132.2654,1.0,0.9848,0.9939,1.0,0.8711,0.9762,valid,valid
83,128.355,129.6504,1.0,0.9929,0.9959,1.0,0.9202,0.9865,valid,valid
84,129.7395,126.6626,1.0,0.9887,0.9956,1.0,0.8553,0.9767,valid,valid
85,126.9008,124.1482,1.0,0.9929,0.9967,1.0,0.8971,0.9835,valid,valid
86,127.0221,119.6514,1.0,0.9935,0.9973,1.0,0.9015,0.985,valid,valid
87,126.9061,117.8828,1.0,0.993,0.9967,1.0,0.9272,0.9891,valid,valid
88,123.1754,112.714,1.0,0.9951,0.9972,1.0,0.949,0.9912,valid,valid
89,121.5794,113.9948,1.0,0.9968,0.9976,1.0,0.9756,0.9955,valid,valid
90,118.1247,112.6199,1.0,0.9974,0.9982,1.0,0.9762,0.996,valid,valid
91,117.3506,107.4758,1.0,0.9946,0.9966,1.0,0.9647,0.9914,valid,valid
92,112.7352,105.7068,1.0,0.9973,0.9982,1.0,0.9882,0.9964,valid,valid
93,113.0908,104.1023,1.0,0.9979,0.9986,1.0,0.9914,0.9975,valid,valid
94,110.043,100.6351,1.0,0.9986,0.999,1.0,0.9948,0.9983,valid,valid
95,108.0824,98.4333,1.0,0.9992,0.9995,1.0,0.9984,0.9995,valid,valid
96,107.427,96.0589,1.0,0.9991,0.9995,1.0,0.9976,0.9993,valid,valid
97,107.065,94.1719,1.0,0.9983,0.999,1.0,0.996,0.9989,valid,valid
98,104.8837,95.5339,1.0,0.9991,0.9994,1.0,0.9986,0.9996,valid,valid
99,102.9477,100.0561,1.0,0.9987,0.999,1.0,0.9981,0.9994,valid,valid
100,100.6567,99.3336,1.0,0.9991,0.9992,1.0,0.9989,0.9997,valid,valid
101,100.3782,96.544,1.0,0.9991,0.9989,1.0,0.9992,0.9997,valid,valid
102,98.3594,95.482,1.0,0.9994,0.9992,1.0,0.9997,0.9999,valid,valid
103,97.6553,90.26,1.0,0.9986,0.9983,1.0,0.9989,0.9996,valid,valid
104,96.0455,87.3512,1.0,0.999,0.9988,1.0,0.9995,0.9998,valid,valid
105,95.4021,80.7245,1.0,0.9984,0.9984,1.0,0.9994,0.9997,valid,valid
106,94.4999,81.4402,1.0,0.9991,0.9989,1.0,0.9996,0.9998,valid,valid
107,95.571,81.6105,1.0,0.9992,0.9991,1.0,0.9996,0.9998,valid,valid
108,95.0601,79.5342,1.0,0.9991,0.9989,1.0,0.9996,0.9998,valid,valid
109,94.2351,78.5779,1.0,0.9991,0.999,1.0,0.9996,0.9998,valid,valid
110,93.9725,79.0438,1.0,0.9995,0.9993,1.0,0.9998,0.9999,valid,valid
111,91.0485,77.9741,1.0,0.9997,0.9994,1.0,0.9999,0.9999,valid,valid
112,90.5725,80.0879,1.0,0.9995,0.9991,1.0,0.9998,0.9999,valid,valid
113,89.9663,80.1925,1.0,0.9997,0.9994,1.0,0.9999,0.9999,valid,valid
114,88.7496,77.6071,1.0,0.9994,0.9989,1.0,0.9998,0.9999,valid,valid
115,87.9639,75.9415,1.0,0.9997,0.9995,1.0,0.9999,1.0,valid,valid
116,87.9079,75.2324,1.0,0.9998,0.9996,1.0,0.9999,1.0,valid,valid
117,89.0514,75.1655,1.0,0.9997,0.9995,1.0,0.9999,1.0,valid,valid
118,89.2511,74.9247,1.0,0.9998,0.9996,1.0,0.9999,1.0,valid,valid
119,88.1118,74.5174,1.0,0.9998,0.9997,1.0,0.9999,1.0,valid,valid
120,86.6713,70.8633,1.0,0.9995,0.9994,1.0,0.9999,0.9999,valid,valid
121,87.9659,72.5564,1.0,0.9997,0.9996,1.0,0.9999,1.0,valid,valid
122,88.07,75.0689,1.0,0.9998,0.9996,1.0,0.9999,1.0,valid,valid
123,87.9205,73.9241,1.0,0.9998,0.9997,1.0,0.9999,1.0,valid,valid
124,89.3195,73.5637,1.0,0.9997,0.9996,1.0,0.9999,1.0,valid,valid
125,89.2184,76.4563,1.0,0.9997,0.9995,1.0,0.9999,0.9999,valid,valid
126,90.4616,75.717,1.0,0.9994,0.9992,1.0,0.9998,0.9999,valid,valid
127,90.3864,75.8249,1.0,0.9992,0.9989,1.0,0.9997,0.9999,valid,valid
128,91.3952,75.7196,1.0,0.9992,0.9989,1.0,0.9997,0.9999,valid,valid
129,93.2938,78.9625,1.0,0.9984,0.9984,1.0,0.9995,0.9998,valid,valid
130,93.0113,79.7457,1.0,0.9986,0.9985,1.0,0.9995,0.9998,valid,valid
131,94.7496,82.7245,1.0,0.9977,0.9977,1.0,0.9991,0.9996,valid,valid
132,96.1413,81.0466,1.0,0.9975,0.9981,1.0,0.9991,0.9997,valid,valid
133,97.8754,90.7572,1.0,0.999,0.999,1.0,0.9994,0.9998,valid,valid
134,99.0313,95.1412,1.0,0.9996,0.9995,1.0,0.9996,0.9999,valid,valid
135,102.4906,98.1407,1.0,0.999,0.9992,1.0,0.9989,0.9997,valid,valid
136,101.1988,89.3943,1.0,0.9981,0.9983,1.0,0.9983,0.9994,valid,valid
137,103.722,89.9499,1.0,0.9967,0.9971,1.0,0.9975,0.999,valid,valid
138,103.5638,88.4759,1.0,0.999,0.9994,1.0,0.9988,0.9997,valid,valid
139,105.2627,88.4672,1.0,0.9984,0.999,1.0,0.9983,0.9995,valid,valid
140,106.4444,94.5561,1.0,0.9913,0.9966,1.0,0.9933,0.9975,valid,valid
141,108.646,89.8285,1.0,0.9961,0.998,1.0,0.9925,0.9981,valid,valid
142,112.3185,92.4563,1.0,0.9948,0.9973,1.0,0.9883,0.9969,valid,valid
143,112.682,94.5432,1.0,0.9961,0.9982,1.0,0.9919,0.9977,valid,valid
144,115.309,96.7654,1.0,0.9948,0.9972,1.0,0.975,0.993,valid,valid
145,115.4076,100.0857,1.0,0.993,0.9968,1.0,0.9625,0.9887,valid,valid
146,117.1426,102.2273,1.0,0.9929,0.9963,1.0,0.9611,0.9898,valid,valid
147,117.8721,103.8867,1.0,0.9888,0.9919,1.0,0.9414,0.985,valid,valid
148,121.79,104.3889,1.0,0.9867,0.9905,1.0,0.9236,0.9754,valid,valid
149,126.392,106.5201,1.0,0.9854,0.9928,1.0,0.8991,0.9735,valid,valid
150,129.2736,112.4056,1.0,0.9924,0.9958,1.0,0.9243,0.9827,valid,valid
151,131.3396,114.1851,1.0,0.9873,0.9953,1.0,0.8747,0.9737,valid,valid
152,133.7496,118.1007,1.0,0.9734,0.993,1.0,0.7693,0.9438,valid,valid
153,138.2237,125.5638,1.0,0.9471,0.988,1.0,0.6232,0.8919,valid,valid
154,139.7397,132.8393,1.0,0.9703,0.9904,1.0,0.7242,0.9271,valid,valid
155,140.7216,138.2203,1.0,0.9823,0.9922,1.0,0.8208,0.9591,valid,valid
156,142.4709,143.7268,1.0,0.9867,0.9927,1.0,0.7933,0.9572,valid,valid
157,145.5884,146.8126,1.0,0.9792,0.9916,1.0,0.6873,0.9244,valid,valid
158,152.4619,152.4153,1.0,0.952,0.9837,1.0,0.5327,0.8571,valid,valid
159,152.4215,155.5295,1.0,0.9651,0.9881,1.0,0.5763,0.8584,valid,valid
160,154.1152,161.2996,1.0,0.9752,0.9924,1.0,0.6673,0.9089,valid,valid
161,156.8088,165.7162,1.0,0.9833,0.9947,1.0,0.7241,0.9326,valid,valid
162,161.0675,166.5403,1.0,0.9761,0.9921,1.0,0.634,0.8982,valid,valid
163,162.2746,168.5784,1.0,0.9728,0.9943,1.0,0.583,0.8731,valid,valid
164,161.4967,168.5206,1.0,0.9911,0.9985,1.0,0.7048,0.9197,valid,valid
165,162.4255,168.8905,1.0,0.9883,0.9976,1.0,0.6822,0.9036,valid,valid
166,162.4891,170.067,1.0,0.9899,0.9981,1.0,0.642,0.8863,valid,valid
167,160.4592,171.682,1.0,0.9898,0.9979,1.0,0.6174,0.874,valid,valid
168,160.8737,171.2749,1.0,0.9851,0.997,1.0,0.5754,0.8226,valid,valid
169,160.3058,,1.0,0.9814,0.9955,1.0,0.4854,0.6989,valid,chain_incomplete
170,160.9872,170.6075,1.0,0.9853,0.9968,1.0,0.6124,0.8444,valid,valid
171,160.6095,168.9617,1.0,0.9855,0.9968,1.0,0.6091,0.8547,valid,valid
172,160.9809,169.7423,1.0,0.9924,0.9983,1.0,0.6944,0.9029,valid,valid
173,158.0134,171.2677,1.0,0.9906,0.9977,1.0,0.645,0.8786,valid,valid
174,157.915,172.5741,1.0,0.9852,0.9967,1.0,0.6007,0.8635,valid,valid
175,160.4775,172.0536,1.0,0.9887,0.9976,1.0,0.6345,0.8839,valid,valid
176,159.0279,171.8986,1.0,0.9895,0.9979,1.0,0.6454,0.8879,valid,valid
177,159.0884,170.5435,1.0,0.9937,0.9987,1.0,0.7411,0.9313,valid,valid
178,160.3417,171.2187,1.0,0.9897,0.9974,1.0,0.6675,0.8962,valid,valid
179,159.3027,170.2609,1.0,0.9933,0.9984,1.0,0.7386,0.9272,valid,valid
180,159.7015,169.141,1.0,0.9912,0.998,1.0,0.6971,0.9135,valid,valid
181,157.863,169.5516,1.0,0.9896,0.9978,1.0,0.6769,0.9042,valid,valid
182,159.6306,170.1382,1.0,0.9887,0.9977,1.0,0.6962,0.9093,valid,valid
183,155.7276,168.4807,1.0,0.9904,0.9982,1.0,0.6894,0.9143,valid,valid
184,154.6439,169.5415,1.0,0.9858,0.9972,1.0,0.5767,0.8626,valid,valid
185,154.9876,168.3084,1.0,0.9879,0.9976,1.0,0.6237,0.8852,valid,valid
186,153.3727,165.745,1.0,0.9914,0.9981,1.0,0.7165,0.9266,valid,valid
187,150.6468,163.1662,1.0,0.9809,0.9936,1.0,0.6995,0.9243,valid,valid
188,147.4672,161.2509,1.0,0.9712,0.9898,1.0,0.5884,0.862,valid,valid
189,144.938,161.8281,1.0,0.9753,0.9905,1.0,0.6029,0.8856,valid,valid
190,143.6395,156.8715,1.0,0.9689,0.9896,1.0,0.6082,0.8894,valid,valid
191,140.7397,156.8014,1.0,0.98,0.991,1.0,0.6853,0.926,valid,valid
192,141.0018,155.3939,1.0,0.972,0.9873,1.0,0.6878,0.9247,valid,valid
193,139.1059,150.5352,1.0,0.9829,0.9919,1.0,0.7932,0.9551,valid,valid
194,136.3003,147.7594,1.0,0.9684,0.9873,1.0,0.6945,0.9189,valid,valid
195,135.2315,144.1762,1.0,0.9895,0.9946,1.0,0.8678,0.9723,valid,valid
196,133.1236,139.4856,1.0,0.9626,0.9859,1.0,0.7508,0.9353,valid,valid
197,131.9168,137.8175,1.0,0.9837,0.9924,1.0,0.8675,0.9697,valid,valid
198,130.4043,131.2777,1.0,0.9806,0.9922,1.0,0.8625,0.9702,valid,valid
199,128.8866,124.8903,1.0,0.9898,0.9953,1.0,0.9118,0.9824,valid,valid
200,127.0708,118.8467,1.0,0.9824,0.9913,1.0,0.863,0.9716,valid,valid
201,124.5969,114.5932,1.0,0.9874,0.9926,1.0,0.9189,0.98,valid,valid
202,123.6152,111.3507,1.0,0.993,0.9951,1.0,0.9544,0.9893,valid,valid
203,120.8399,108.6703,1.0,0.9928,0.9962,1.0,0.9466,0.9899,valid,valid
204,116.828,104.4459,1.0,0.9933,0.9962,1.0,0.9518,0.9885,valid,valid
205,113.7953,102.157,1.0,0.9954,0.997,1.0,0.9672,0.9926,valid,valid
206,112.1052,96.3464,1.0,0.9882,0.9927,1.0,0.9461,0.9859,valid,valid
207,111.7838,98.2466,1.0,0.993,0.9944,1.0,0.958,0.9814,valid,valid
208,108.3183,96.4173,1.0,0.9983,0.9987,1.0,0.9923,0.9973,valid,valid
209,107.2905,90.9842,1.0,0.9975,0.9984,1.0,0.9935,0.9977,valid,valid
210,103.7589,89.8725,1.0,0.9992,0.9995,1.0,0.9971,0.999,valid,valid
211,100.8748,92.1499,1.0,0.9996,0.9997,1.0,0.999,0.9997,valid,valid
212,101.3267,84.6261,1.0,0.9993,0.9996,1.0,0.9983,0.9995,valid,valid
213,100.1305,85.985,1.0,0.9996,0.9998,1.0,0.9991,0.9997,valid,valid
214,97.1702,87.1138,1.0,0.9992,0.9992,1.0,0.9991,0.9996,valid,valid
215,95.0544,91.426,1.0,0.9994,0.9994,1.0,0.9994,0.9997,valid,valid
216,92.9128,90.8952,1.0,0.9993,0.9993,1.0,0.9994,0.9997,valid,valid
217,91.199,87.3624,1.0,0.9988,0.9984,1.0,0.9992,0.9996,valid,valid
218,89.8123,86.6795,1.0,0.999,0.9984,1.0,0.9996,0.9998,valid,valid
219,87.5889,82.0657,1.0,0.9995,0.9991,1.0,0.9998,0.9999,valid,valid
220,87.1623,81.4979,1.0,0.9995,0.9991,1.0,0.9998,0.9999,valid,valid
221,86.5615,76.2332,1.0,0.9995,0.9991,1.0,0.9998,0.9999,valid,valid
222,86.8156,77.0,1.0,0.9997,0.9993,1.0,0.9999,0.9999,valid,valid
223,85.8361,76.7895,1.0,0.9998,0.9996,1.0,0.9999,1.0,valid,valid
224,84.1978,74.6,1.0,0.9997,0.9992,1.0,0.9999,0.9999,valid,valid
225,84.3554,74.1491,1.0,0.9998,0.9995,1.0,1.0,1.0,valid,valid
226,84.125,72.8883,1.0,0.9997,0.9993,1.0,1.0,1.0,valid,valid
227,83.4715,74.5512,1.0,0.9998,0.9995,1.0,1.0,1.0,valid,valid
228,83.2095,72.4303,1.0,0.9999,0.9998,1.0,1.0,1.0,valid,valid
229,81.8135,71.0712,1.0,0.9998,0.9995,1.0,1.0,1.0,valid,valid
230,80.8918,72.2926,1.0,0.9998,0.9996,1.0,1.0,1.0,valid,valid
231,81.5664,70.7138,1.0,0.9998,0.9994,1.0,1.0,1.0,valid,valid
232,81.3159,72.1129,1.0,0.9999,0.9996,1.0,1.0,1.0,valid,valid
233,81.536,71.7833,1.0,0.9999,0.9997,1.0,1.0,1.0,valid,valid
234,83.3201,72.7746,1.0,0.9998,0.9994,1.0,1.0,1.0,valid,valid
235,82.0034,73.2111,1.0,0.9997,0.9992,1.0,0.9999,1.0,valid,valid
236,80.6905,75.3085,1.0,0.9997,0.9994,1.0,0.9999,1.0,valid,valid
237,81.9906,76.7794,1.0,0.9998,0.9994,1.0,1.0,1.0,valid,valid
238,82.7135,77.961,1.0,0.9999,0.9997,1.0,1.0,1.0,valid,valid
239,85.5759,82.5754,1.0,0.9994,0.9991,1.0,0.9998,0.9999,valid,valid
240,86.0675,85.0966,1.0,0.9995,0.9994,1.0,0.9998,0.9999,valid,valid
241,87.9853,84.9143,1.0,0.9991,0.9991,1.0,0.9997,0.9999,valid,valid
242,90.7612,79.5622,1.0,0.998,0.999,1.0,0.999,0.9997,valid,valid
243,92.4078,79.9765,1.0,0.9962,0.9973,1.0,0.9982,0.9994,valid,valid
244,90.7781,78.2622,1.0,0.9989,0.9989,1.0,0.9994,0.9998,valid,valid
245,93.7788,83.772,1.0,0.9993,0.9993,1.0,0.9996,0.9998,valid,valid
246,95.7844,88.6297,1.0,0.9955,0.9976,1.0,0.9981,0.9993,valid,valid
247,97.7142,84.319,1.0,0.9902,0.996,1.0,0.9946,0.9983,valid,valid
248,101.8653,84.2948,1.0,0.9896,0.9961,1.0,0.9871,0.9954,valid,valid
249,106.0047,86.1644,1.0,0.9859,0.9947,1.0,0.9831,0.9945,valid,valid
250,105.3264,83.0839,1.0,0.9921,0.9964,1.0,0.9882,0.9954,valid,valid
251,104.8786,88.0418,1.0,0.9949,0.9982,1.0,0.9894,0.9968,valid,valid
252,106.3383,87.818,1.0,0.9976,0.9985,1.0,0.9915,0.997,valid,valid
253,106.4169,93.2251,1.0,0.998,0.9988,1.0,0.9925,0.998,valid,valid
254,110.8051,93.4923,1.0,0.9962,0.998,1.0,0.9858,0.9961,valid,valid
255,115.81,96.9742,1.0,0.9956,0.9966,1.0,0.9898,0.9966,valid,valid
256,116.5355,98.3073,1.0,0.9965,0.998,1.0,0.9804,0.9953,valid,valid
257,116.3428,99.1683,1.0,0.9894,0.9963,1.0,0.9513,0.9894,valid,valid
258,119.8071,103.044,1.0,0.9923,0.9967,1.0,0.9459,0.9868,valid,valid
259,122.6979,106.241,1.0,0.9892,0.9962,1.0,0.9102,0.9801,valid,valid
260,125.7027,109.9165,1.0,0.966,0.9908,1.0,0.7947,0.9425,valid,valid
261,129.125,116.9404,1.0,0.9728,0.9916,1.0,0.7498,0.9394,valid,valid
262,129.9103,123.5478,1.0,0.9662,0.9911,1.0,0.5989,0.9045,valid,valid
263,130.657,129.8724,1.0,0.9751,0.9913,1.0,0.6795,0.9279,valid,valid
264,134.6578,137.14,1.0,0.9609,0.988,1.0,0.563,0.856,valid,valid
265,136.1237,147.1132,1.0,0.9698,0.9917,1.0,0.6031,0.8906,valid,valid
266,140.1673,150.549,1.0,0.9704,0.9914,1.0,0.5838,0.8757,valid,valid
267,143.5085,156.4139,1.0,0.9731,0.9908,1.0,0.5586,0.8883,valid,valid
268,147.3766,160.2267,1.0,0.9727,0.9921,1.0,0.5991,0.8841,valid,valid
269,147.5456,162.6783,1.0,0.9776,0.9934,1.0,0.6186,0.9036,valid,valid
270,150.444,165.235,1.0,0.9773,0.9939,1.0,0.6786,0.9318,valid,valid
271,151.9183,165.6485,1.0,0.9711,0.9916,1.0,0.6059,0.9005,valid,valid
272,151.7096,165.4587,1.0,0.9787,0.9941,1.0,0.6232,0.9107,valid,valid
273,154.3066,166.2795,1.0,0.9847,0.9972,1.0,0.5717,0.88,valid,valid
274,156.3072,167.5115,1.0,0.9895,0.998,1.0,0.6268,0.8983,valid,valid
275,156.8591,166.4954,1.0,0.9862,0.9973,1.0,0.5966,0.8755,valid,valid
276,156.9544,169.0574,1.0,0.9913,0.9985,1.0,0.6992,0.9222,valid,valid
277,156.5667,168.0764,1.0,0.9873,0.9977,1.0,0.6217,0.8735,valid,valid
278,157.9243,168.614,1.0,0.9851,0.9969,1.0,0.5759,0.8476,valid,valid
279,155.5298,170.2726,1.0,0.9866,0.9975,1.0,0.6236,0.878,valid,valid
280,156.0625,169.5873,1.0,0.9907,0.9984,1.0,0.644,0.8977,valid,valid
281,154.3707,169.2482,1.0,0.988,0.9979,1.0,0.6267,0.8922,valid,valid
282,155.6093,170.0191,1.0,0.9893,0.9982,1.0,0.6261,0.8948,valid,valid
283,153.4017,169.021,1.0,0.985,0.9973,1.0,0.5854,0.8819,valid,valid
284,153.3643,170.6798,1.0,0.9791,0.9953,1.0,0.5244,0.835,valid,valid
285,153.3905,,1.0,0.9688,0.9935,1.0,0.4201,0.7702,valid,chain_incomplete
286,150.5324,169.8026,1.0,0.9665,0.9917,1.0,0.5437,0.8507,valid,valid
287,149.8138,167.4917,1.0,0.9764,0.9941,1.0,0.5944,0.8913,valid,valid
288,148.7884,167.8608,1.0,0.9616,0.9886,1.0,0.522,0.8687,valid,valid
289,147.8342,167.2636,1.0,0.9685,0.991,1.0,0.5357,0.8725,valid,valid
290,147.0276,165.4812,1.0,0.9785,0.9942,1.0,0.6722,0.9185,valid,valid
291,145.8315,164.5816,1.0,0.9702,0.9925,1.0,0.5815,0.8906,valid,valid
292,147.8738,161.1177,1.0,0.9726,0.9931,1.0,0.6186,0.9106,valid,valid
293,146.166,161.6059,1.0,0.9709,0.994,1.0,0.5824,0.8992,valid,valid
294,145.955,160.2688,1.0,0.9731,0.9932,1.0,0.5978,0.902,valid,valid
295,143.3711,158.0432,1.0,0.9794,0.9952,1.0,0.6307,0.9085,valid,valid
296,142.116,155.3329,1.0,0.9752,0.9936,1.0,0.5838,0.8774,valid,valid
297,139.8293,,1.0,0.9587,0.9892,1.0,0.4642,0.811,valid,chain_incomplete
298,139.3669,,1.0,0.9673,0.9892,1.0,0.4937,0.8516,valid,chain_incomplete
299,139.1709,,1.0,0.9556,0.9862,1.0,0.4454,0.8186,valid,chain_incomplete
300,135.5906,149.4648,1.0,0.9842,0.9942,1.0,0.7125,0.9392,valid,valid
301,135.551,144.1929,1.0,0.9844,0.9945,1.0,0.758,0.9504,valid,valid
302,134.858,138.6925,1.0,0.9666,0.9883,1.0,0.7077,0.9154,valid,valid
303,131.5483,132.3035,1.0,0.9832,0.9935,1.0,0.7732,0.9475,valid,valid
