frame_index,left_knee_angle_deg,right_knee_angle_deg,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,left_angle_status,right_angle_status
76,153.7756,163.2543,1.0,0.9884,0.9941,1.0,0.6019,0.9052,valid,valid
77,153.3955,164.9792,1.0,0.9902,0.9946,1.0,0.6457,0.9228,valid,valid
78,149.707,164.84,1.0,0.9907,0.994,1.0,0.6589,0.916,valid,valid
79,148.6149,164.5385,1.0,0.9904,0.9918,1.0,0.6498,0.919,valid,valid
80,150.9338,,1.0,0.9611,0.978,0.9999,0.4977,0.8776,valid,chain_incomplete
81,151.109,164.7427,1.0,0.9863,0.9906,1.0,0.6004,0.9078,valid,valid
82,150.0125,166.308,1.0,0.9905,0.9916,0.9999,0.6539,0.9289,valid,valid
83,148.7765,157.347,1.0,0.9942,0.9935,1.0,0.7011,0.9448,valid,valid
84,150.9411,153.1567,1.0,0.9952,0.9956,0.9999,0.7025,0.9528,valid,valid
85,148.1468,148.8007,1.0,0.9981,0.9983,1.0,0.8505,0.9775,valid,valid
86,149.5795,145.7479,1.0,0.9943,0.9948,1.0,0.7602,0.9616,valid,valid
87,149.2673,141.6623,1.0,0.9942,0.9942,1.0,0.6368,0.9389,valid,valid
88,153.29,138.3234,1.0,0.996,0.9959,1.0,0.7702,0.9605,valid,valid
89,152.7497,137.932,1.0,0.9953,0.9962,1.0,0.6758,0.9495,valid,valid
90,152.9984,138.7848,1.0,0.9959,0.996,1.0,0.7016,0.9548,valid,valid
91,151.6588,138.8492,1.0,0.9973,0.9974,1.0,0.7785,0.9724,valid,valid
92,151.0434,136.1082,1.0,0.9944,0.9946,1.0,0.6683,0.9409,valid,valid
93,153.7969,135.4223,1.0,0.9963,0.9962,1.0,0.7761,0.9651,valid,valid
94,155.6731,135.5952,1.0,0.9955,0.9952,1.0,0.7867,0.9631,valid,valid
95,154.2292,135.2111,1.0,0.9954,0.9944,1.0,0.6922,0.9314,valid,valid
96,156.0158,134.7477,1.0,0.9951,0.9928,1.0,0.7319,0.9316,valid,valid
97,156.6059,134.9319,1.0,0.996,0.9941,1.0,0.7738,0.9539,valid,valid
98,157.4963,137.5413,1.0,0.9937,0.9907,1.0,0.6837,0.935,valid,valid
99,156.7437,137.4055,1.0,0.9965,0.9943,1.0,0.7442,0.9521,valid,valid
100,156.3522,136.5697,1.0,0.9957,0.9926,1.0,0.7108,0.9396,valid,valid
101,156.721,138.0739,1.0,0.9955,0.9935,1.0,0.7346,0.9476,valid,valid
102,157.6429,137.7014,1.0,0.9958,0.9938,1.0,0.7398,0.9419,valid,valid
103,157.3697,138.2517,1.0,0.9968,0.9945,1.0,0.7796,0.952,valid,valid
104,156.5694,139.1411,1.0,0.996,0.9941,1.0,0.7769,0.9537,valid,valid
105,156.8319,139.6029,1.0,0.9955,0.9933,1.0,0.6923,0.9349,valid,valid
106,156.0142,142.3753,1.0,0.996,0.993,1.0,0.7496,0.9456,valid,valid
107,156.6434,143.8596,1.0,0.9965,0.9934,1.0,0.7848,0.953,valid,valid
108,156.2959,144.6365,1.0,0.9975,0.9952,1.0,0.8687,0.9752,valid,valid
109,155.6343,147.6853,1.0,0.9978,0.9954,1.0,0.869,0.9721,valid,valid
110,155.3981,147.5593,1.0,0.9978,0.9964,1.0,0.8897,0.9774,valid,valid
111,154.5148,147.0011,1.0,0.9956,0.9919,1.0,0.7926,0.946,valid,valid
112,152.9163,148.8556,1.0,0.9971,0.9941,1.0,0.8612,0.9674,valid,valid
113,153.4679,145.7388,1.0,0.9972,0.995,1.0,0.8675,0.973,valid,valid
114,155.8018,145.8377,1.0,0.9975,0.9954,1.0,0.8889,0.9734,valid,valid
115,155.1714,144.1453,1.0,0.9962,0.9936,1.0,0.8167,0.9556,valid,valid
116,154.4924,142.2435,1.0,0.996,0.9937,1.0,0.8478,0.9569,valid,valid
117,157.2571,134.8323,1.0,0.9964,0.995,1.0,0.8556,0.9608,valid,valid
118,159.6918,134.2272,1.0,0.9944,0.9942,1.0,0.7987,0.9501,valid,valid
119,157.9272,133.5079,1.0,0.9951,0.9944,1.0,0.7956,0.946,valid,valid
120,155.4642,131.7334,1.0,0.9981,0.9977,1.0,0.9125,0.9844,valid,valid
121,154.5078,129.5555,1.0,0.9958,0.9955,1.0,0.851,0.9738,valid,valid
122,155.1517,129.7733,1.0,0.9948,0.995,1.0,0.7855,0.9588,valid,valid
123,155.1712,129.2897,1.0,0.9977,0.9977,1.0,0.8996,0.987,valid,valid
124,154.4095,128.4824,1.0,0.9982,0.9978,1.0,0.9138,0.9862,valid,valid
125,154.9958,128.8582,1.0,0.9969,0.9971,1.0,0.8907,0.9845,valid,valid
126,153.4888,129.5841,1.0,0.9977,0.9967,1.0,0.8848,0.9762,valid,valid
127,153.9954,128.3196,1.0,0.9968,0.9962,1.0,0.9053,0.9807,valid,valid
128,153.2017,128.803,1.0,0.9979,0.9975,1.0,0.9262,0.9853,valid,valid
129,153.4554,127.0025,1.0,0.9964,0.9963,1.0,0.879,0.9808,valid,valid
130,152.96,125.8502,1.0,0.9974,0.9974,1.0,0.9191,0.987,valid,valid
131,152.1561,122.3451,1.0,0.9965,0.9962,1.0,0.8762,0.9771,valid,valid
132,151.4255,125.4705,1.0,0.9975,0.9971,1.0,0.9071,0.9832,valid,valid
133,149.4909,126.2101,1.0,0.9979,0.9977,1.0,0.9079,0.9882,valid,valid
134,149.7001,124.6892,1.0,0.997,0.9965,1.0,0.8631,0.9752,valid,valid
135,147.9366,124.8644,1.0,0.9984,0.9981,1.0,0.921,0.9903,valid,valid
136,146.9473,127.5327,1.0,0.9986,0.9985,1.0,0.9461,0.993,valid,valid
137,148.3649,130.7556,1.0,0.9986,0.9985,1.0,0.9321,0.9907,valid,valid
138,145.2428,132.1191,1.0,0.9988,0.9985,1.0,0.9492,0.9929,valid,valid
139,146.4234,133.4787,1.0,0.998,0.9972,1.0,0.9148,0.9867,valid,valid
140,145.7646,137.3392,1.0,0.997,0.9952,1.0,0.8626,0.9739,valid,valid
141,147.764,136.0128,1.0,0.9967,0.9939,1.0,0.8403,0.9674,valid,valid
142,150.1168,136.8068,1.0,0.9946,0.9904,1.0,0.7571,0.9391,valid,valid
143,151.4579,136.6069,1.0,0.9964,0.9931,1.0,0.8133,0.9538,valid,valid
144,153.3264,134.4331,1.0,0.9955,0.9926,1.0,0.7272,0.9382,valid,valid
145,154.5712,131.9767,1.0,0.9967,0.9949,1.0,0.7663,0.9545,valid,valid
146,154.3954,131.0234,1.0,0.9985,0.9976,1.0,0.8655,0.9771,valid,valid
147,157.7238,137.2345,1.0,0.9957,0.9941,1.0,0.7431,0.9521,valid,valid
148,156.6594,133.42,1.0,0.9963,0.9952,1.0,0.7392,0.9511,valid,valid
149,157.7343,135.9621,1.0,0.9921,0.9914,1.0,0.606,0.9113,valid,valid
150,156.3236,133.8402,1.0,0.9959,0.995,1.0,0.6996,0.94,valid,valid
151,155.9269,135.7231,1.0,0.9956,0.9954,1.0,0.6734,0.9433,valid,valid
152,155.7619,135.8015,1.0,0.996,0.9963,1.0,0.8127,0.9735,valid,valid
153,154.4333,132.4621,1.0,0.9949,0.9944,1.0,0.7028,0.9502,valid,valid
154,153.4014,133.002,1.0,0.9954,0.9944,1.0,0.7677,0.9641,valid,valid
155,152.8018,132.7332,1.0,0.9955,0.9958,1.0,0.742,0.965,valid,valid
156,152.069,130.3978,1.0,0.9959,0.9956,1.0,0.724,0.9563,valid,valid
157,152.5596,128.7425,1.0,0.9959,0.9953,1.0,0.7415,0.9618,valid,valid
158,151.7252,127.9872,1.0,0.9968,0.9967,1.0,0.7476,0.9655,valid,valid
159,151.3203,128.6207,1.0,0.9963,0.9963,1.0,0.7534,0.9649,valid,valid
160,150.3746,127.4225,1.0,0.9966,0.9962,1.0,0.7658,0.9648,valid,valid
161,150.0651,126.702,1.0,0.9956,0.9961,1.0,0.7195,0.957,valid,valid
162,150.8287,128.8515,1.0,0.9973,0.9972,1.0,0.7903,0.9698,valid,valid
163,150.9794,127.293,1.0,0.9967,0.9962,1.0,0.791,0.9669,valid,valid
164,150.5184,126.0185,1.0,0.996,0.9951,1.0,0.7482,0.9546,valid,valid
165,149.5725,123.4581,1.0,0.9965,0.9962,1.0,0.7722,0.9627,valid,valid
166,150.5488,123.3449,1.0,0.9947,0.994,1.0,0.7639,0.9458,valid,valid
167,149.6796,121.842,1.0,0.9961,0.9954,1.0,0.8184,0.9598,valid,valid
168,149.8224,120.8306,1.0,0.9944,0.9941,1.0,0.7969,0.9501,valid,valid
169,149.9249,119.7021,1.0,0.9952,0.9948,1.0,0.8192,0.9556,valid,valid
170,149.265,120.0595,1.0,0.9969,0.996,1.0,0.8922,0.9745,valid,valid
171,148.5947,119.5188,1.0,0.9802,0.983,1.0,0.76,0.9434,valid,valid
172,149.1398,118.3658,1.0,0.9971,0.9958,1.0,0.9236,0.9768,valid,valid
173,148.724,118.3154,1.0,0.9871,0.9892,1.0,0.8083,0.9514,valid,valid
174,148.3599,120.3591,1.0,0.9951,0.9943,1.0,0.8783,0.9687,valid,valid
175,148.124,121.4888,1.0,0.9961,0.9945,1.0,0.8574,0.9647,valid,valid
176,147.8213,122.9533,1.0,0.9952,0.9945,1.0,0.8744,0.9693,valid,valid
177,148.2581,123.5754,1.0,0.9888,0.989,1.0,0.7908,0.9481,valid,valid
178,146.1814,125.0789,1.0,0.9822,0.9839,1.0,0.7556,0.9475,valid,valid
179,145.2417,127.9021,1.0,0.9947,0.9941,1.0,0.7999,0.9595,valid,valid
180,144.8735,129.5163,1.0,0.9944,0.9931,1.0,0.7898,0.9571,valid,valid
181,144.1737,132.2204,1.0,0.9951,0.9939,1.0,0.8028,0.9644,valid,valid
182,142.8104,130.8781,1.0,0.994,0.9922,1.0,0.798,0.9583,valid,valid
183,144.6058,127.1099,1.0,0.9955,0.9941,1.0,0.8861,0.9714,valid,valid
184,145.3131,125.5595,1.0,0.9894,0.99,1.0,0.8359,0.9436,valid,valid
185,145.705,128.8907,1.0,0.9954,0.9933,1.0,0.871,0.9563,valid,valid
186,146.6092,141.6789,1.0,0.9921,0.985,1.0,0.8406,0.9423,valid,valid
187,148.4115,147.566,1.0,0.9944,0.99,1.0,0.8711,0.9626,valid,valid
188,147.0872,147.4981,1.0,0.9894,0.9802,1.0,0.7954,0.924,valid,valid
189,146.7786,147.0832,1.0,0.9938,0.9861,1.0,0.8169,0.9448,valid,valid
190,147.1528,146.31,1.0,0.9919,0.987,1.0,0.7871,0.9332,valid,valid
191,146.4571,141.5537,1.0,0.994,0.9878,1.0,0.8053,0.94,valid,valid
192,145.5254,139.1196,1.0,0.9934,0.9884,1.0,0.7753,0.9322,valid,valid
193,144.7913,137.0868,1.0,0.9915,0.9817,1.0,0.7365,0.8999,valid,valid
194,146.3609,134.9262,1.0,0.9947,0.9897,1.0,0.834,0.9476,valid,valid
195,145.1788,133.3869,1.0,0.9952,0.9917,1.0,0.8507,0.9634,valid,valid
196,146.5852,132.245,1.0,0.9653,0.9554,1.0,0.7062,0.9165,valid,valid
197,146.8231,130.6852,1.0,0.9606,0.9445,1.0,0.6122,0.8912,valid,valid
198,147.2087,130.537,1.0,0.9672,0.9503,1.0,0.6861,0.8973,valid,valid
199,146.628,129.8919,1.0,0.9938,0.9889,1.0,0.8055,0.9472,valid,valid
200,145.8924,128.1717,1.0,0.9926,0.9887,1.0,0.7661,0.9352,valid,valid
201,145.1247,127.5644,1.0,0.9961,0.9935,1.0,0.8094,0.9464,valid,valid
202,145.8788,128.3499,1.0,0.9605,0.9437,1.0,0.5663,0.8593,valid,valid
203,145.1306,127.487,1.0,0.9957,0.9918,1.0,0.8162,0.9418,valid,valid
204,144.5031,128.4296,1.0,0.986,0.9777,1.0,0.7763,0.9308,valid,valid
205,145.5456,128.0564,0.9999,0.9462,0.9252,1.0,0.5073,0.8244,valid,valid
206,146.3855,127.6489,1.0,0.9687,0.9543,1.0,0.5789,0.8658,valid,valid
207,145.8583,128.5823,1.0,0.995,0.9902,1.0,0.7587,0.9138,valid,valid
208,146.4533,130.8086,1.0,0.9913,0.9824,1.0,0.7274,0.8779,valid,valid
209,144.9299,130.1594,1.0,0.992,0.9827,1.0,0.7283,0.8795,valid,valid
210,145.7365,,1.0,0.9548,0.9442,0.9999,0.4965,0.667,valid,chain_incomplete
211,144.1786,129.5067,1.0,0.9717,0.9701,0.9999,0.5894,0.7501,valid,valid
212,144.3877,128.1994,1.0,0.9836,0.9869,1.0,0.655,0.8388,valid,valid
213,143.241,127.251,1.0,0.9958,0.9945,1.0,0.7373,0.9014,valid,valid
214,146.2326,127.3639,1.0,0.9937,0.9915,1.0,0.6797,0.8867,valid,valid
215,148.0583,129.8215,1.0,0.9931,0.9913,1.0,0.6623,0.8721,valid,valid
216,146.5466,129.6865,1.0,0.9962,0.9949,1.0,0.7599,0.9185,valid,valid
217,146.3822,131.19,1.0,0.9933,0.9918,1.0,0.7548,0.9106,valid,valid
218,146.1094,130.507,1.0,0.9924,0.9908,1.0,0.7188,0.8978,valid,valid
219,146.5673,130.5039,1.0,0.9894,0.9882,0.9999,0.6763,0.8847,valid,valid
220,146.5229,131.3047,1.0,0.992,0.9924,0.9999,0.748,0.8993,valid,valid
221,146.1666,130.427,1.0,0.9813,0.9798,0.9999,0.6566,0.8274,valid,valid
222,146.9622,131.573,1.0,0.9626,0.9584,0.9999,0.5653,0.7901,valid,valid
223,147.6469,133.1573,1.0,0.9873,0.9871,0.9999,0.7677,0.9117,valid,valid
224,147.7636,133.7386,1.0,0.9613,0.9578,0.9999,0.5614,0.7888,valid,valid
225,146.6436,132.9312,1.0,0.958,0.9444,0.9999,0.5255,0.7372,valid,valid
226,145.117,132.0719,1.0,0.975,0.9563,0.9999,0.6267,0.8193,valid,valid
227,145.5884,131.2857,1.0,0.9808,0.962,0.9999,0.692,0.8542,valid,valid
228,144.2824,130.7989,1.0,0.9903,0.9797,1.0,0.7837,0.8949,valid,valid
229,143.5351,128.4892,1.0,0.9845,0.9733,0.9999,0.7363,0.8697,valid,valid
230,141.8233,127.5571,1.0,0.9874,0.9761,1.0,0.755,0.8923,valid,valid
231,139.5544,125.1133,1.0,0.9814,0.967,1.0,0.7514,0.8575,valid,valid
232,135.4883,125.7796,1.0,0.9754,0.9543,1.0,0.6423,0.79,valid,valid
233,132.1481,122.741,1.0,0.9634,0.9493,1.0,0.5464,0.7507,valid,valid
234,130.4119,119.4006,1.0,0.9866,0.9697,1.0,0.7236,0.874,valid,valid
235,127.6979,118.6976,1.0,0.9931,0.987,1.0,0.7702,0.9048,valid,valid
236,125.7602,116.8151,1.0,0.9991,0.9981,1.0,0.9043,0.9724,valid,valid
237,124.5916,113.8029,1.0,0.9988,0.9984,1.0,0.9099,0.9769,valid,valid
238,121.5814,115.0119,1.0,0.9979,0.9968,1.0,0.8903,0.9681,valid,valid
239,122.0297,112.5764,1.0,0.9983,0.9977,1.0,0.8757,0.9704,valid,valid
240,122.2056,113.5747,1.0,0.9943,0.993,1.0,0.7498,0.9228,valid,valid
241,119.321,112.0822,1.0,0.9933,0.9921,1.0,0.7846,0.9255,valid,valid
242,120.052,113.3422,1.0,0.9969,0.995,1.0,0.8164,0.9392,valid,valid
243,119.8947,112.0988,1.0,0.9937,0.992,1.0,0.7823,0.9189,valid,valid
244,120.4776,113.7369,1.0,0.9942,0.992,1.0,0.8149,0.9301,valid,valid
245,121.2947,114.3505,1.0,0.9963,0.996,1.0,0.8105,0.9436,valid,valid
246,122.8508,115.5622,1.0,0.9944,0.9925,1.0,0.7983,0.9232,valid,valid
247,122.6932,115.0091,1.0,0.9946,0.9931,1.0,0.8304,0.938,valid,valid
248,121.7578,114.3062,1.0,0.9957,0.9936,1.0,0.8082,0.9318,valid,valid
249,121.6863,115.9899,1.0,0.9977,0.997,1.0,0.8668,0.9614,valid,valid
250,119.5324,114.9015,1.0,0.9973,0.9961,1.0,0.8584,0.9545,valid,valid
251,118.67,114.3536,1.0,0.9972,0.9957,1.0,0.8692,0.9555,valid,valid
252,118.8455,110.1396,1.0,0.9965,0.9955,1.0,0.8352,0.9492,valid,valid
253,115.2854,113.0391,1.0,0.998,0.9966,1.0,0.8399,0.9519,valid,valid
254,114.0459,112.739,1.0,0.9992,0.9986,1.0,0.9015,0.9772,valid,valid
255,112.221,109.3915,1.0,0.9992,0.9986,1.0,0.8908,0.9721,valid,valid
256,110.6534,107.0249,1.0,0.9989,0.9978,1.0,0.9085,0.9749,valid,valid
257,109.634,105.605,1.0,0.9994,0.9988,1.0,0.8883,0.9768,valid,valid
258,106.2803,104.2017,1.0,0.9994,0.9988,1.0,0.9314,0.9853,valid,valid
259,102.6204,105.1444,1.0,0.9995,0.9989,1.0,0.8822,0.9767,valid,valid
260,101.0153,102.5935,1.0,0.9994,0.9986,1.0,0.8816,0.9755,valid,valid
261,101.3791,99.8823,1.0,0.9979,0.9928,1.0,0.6109,0.906,valid,valid
262,101.7623,98.0978,1.0,0.9997,0.9988,1.0,0.9156,0.9826,valid,valid
263,99.3237,95.9346,1.0,0.9987,0.9956,1.0,0.7553,0.95,valid,valid
264,99.5709,95.7769,1.0,0.9989,0.9955,1.0,0.8207,0.9542,valid,valid
265,96.8405,94.0323,1.0,0.997,0.9872,1.0,0.5508,0.8751,valid,valid
266,96.0782,91.5721,1.0,0.9973,0.9874,1.0,0.6143,0.8868,valid,valid
267,94.8256,90.4762,1.0,0.9955,0.9776,1.0,0.5372,0.8347,valid,valid
268,94.3105,89.797,1.0,0.997,0.985,1.0,0.5507,0.8621,valid,valid
269,94.7169,88.517,1.0,0.9989,0.9954,1.0,0.819,0.9491,valid,valid
270,94.7646,88.8105,1.0,0.9964,0.9818,1.0,0.6033,0.8782,valid,valid
271,95.5974,88.4101,1.0,0.9965,0.9832,1.0,0.5548,0.8527,valid,valid
272,95.401,89.3717,1.0,0.9975,0.9881,1.0,0.567,0.8765,valid,valid
273,97.0732,90.6235,1.0,0.9968,0.9849,1.0,0.5914,0.8885,valid,valid
274,98.3272,,1.0,0.9936,0.9714,1.0,0.4773,0.8219,valid,chain_incomplete
275,100.7102,,1.0,0.9932,0.9762,1.0,0.4117,0.7936,valid,chain_incomplete
276,101.9486,95.1658,1.0,0.9976,0.9942,1.0,0.5896,0.9084,valid,valid
277,104.1738,,1.0,0.9903,0.9824,0.9999,0.2653,0.6598,valid,chain_incomplete
278,107.1243,,1.0,0.9914,0.9699,1.0,0.3107,0.7002,valid,chain_incomplete
279,108.5503,,1.0,0.995,0.9797,1.0,0.3836,0.7467,valid,chain_incomplete
280,110.8559,104.1527,1.0,0.9967,0.9886,1.0,0.5564,0.8664,valid,valid
281,111.8742,108.1476,1.0,0.9961,0.986,1.0,0.7407,0.9266,valid,valid
282,116.427,109.6296,1.0,0.9922,0.9803,1.0,0.63,0.8659,valid,valid
283,119.1313,111.9654,1.0,0.9962,0.9852,1.0,0.7087,0.898,valid,valid
284,121.9954,113.478,1.0,0.9914,0.9746,1.0,0.706,0.851,valid,valid
285,123.0798,114.3709,1.0,0.9935,0.9793,1.0,0.7677,0.8851,valid,valid
286,123.9186,115.456,1.0,0.996,0.9893,1.0,0.8487,0.9384,valid,valid
287,127.4609,119.6695,1.0,0.9856,0.9658,1.0,0.6806,0.8573,valid,valid
288,131.872,119.8861,1.0,0.9827,0.9695,1.0,0.6719,0.858,valid,valid
289,134.2811,122.9695,1.0,0.986,0.972,1.0,0.7259,0.8928,valid,valid
290,137.6186,124.0824,1.0,0.9715,0.9446,0.9999,0.5886,0.8124,valid,valid
291,137.7404,124.429,1.0,0.9807,0.9619,0.9999,0.7078,0.8701,valid,valid
292,138.2577,121.8845,1.0,0.9846,0.9725,0.9999,0.7025,0.8921,valid,valid
293,138.6208,123.0883,1.0,0.9786,0.9635,0.9999,0.6928,0.8746,valid,valid
294,138.8501,123.6108,1.0,0.9839,0.9764,0.9999,0.7599,0.9153,valid,valid
295,136.7613,121.226,1.0,0.9792,0.9681,0.9999,0.6922,0.8749,valid,valid
296,136.6688,120.0609,1.0,0.9908,0.9829,0.9999,0.8466,0.9367,valid,valid
297,136.1424,119.4864,1.0,0.9917,0.9868,0.9999,0.8641,0.9506,valid,valid
298,135.2331,120.7018,1.0,0.9829,0.9704,0.9999,0.7209,0.8691,valid,valid
299,134.403,123.4296,1.0,0.9872,0.9791,0.9999,0.7746,0.9079,valid,valid
