frame_index,left_knee_angle_deg,right_knee_angle_deg,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,left_angle_status,right_angle_status
45,168.1042,,0.9999,0.6638,0.8613,0.9999,0.1348,0.4132,valid,chain_incomplete
46,170.9144,,1.0,0.7327,0.8809,1.0,0.1819,0.4285,valid,chain_incomplete
47,173.7263,,1.0,0.7305,0.8708,1.0,0.1631,0.3951,valid,chain_incomplete
48,169.0803,,1.0,0.7585,0.9125,0.9999,0.1541,0.4265,valid,chain_incomplete
49,172.2208,,1.0,0.8135,0.9271,0.9999,0.1453,0.4137,valid,chain_incomplete
50,171.7946,,1.0,0.8781,0.9504,0.9999,0.1876,0.4937,valid,chain_incomplete
51,169.453,,1.0,0.864,0.9427,0.9999,0.1286,0.381,valid,chain_incomplete
52,168.4036,,1.0,0.9088,0.9561,0.9999,0.1964,0.4938,valid,chain_incomplete
53,166.5377,,1.0,0.8806,0.9529,0.9999,0.1449,0.4213,valid,chain_incomplete
54,162.1329,,1.0,0.8767,0.943,0.9999,0.1753,0.4413,valid,chain_incomplete
55,159.4239,,1.0,0.8171,0.9223,0.9999,0.1539,0.4369,valid,chain_incomplete
56,160.3233,,1.0,0.8756,0.9183,0.9999,0.1806,0.4436,valid,chain_incomplete
57,155.9589,,1.0,0.8425,0.9194,0.9999,0.1668,0.4424,valid,chain_incomplete
58,152.2196,,1.0,0.8767,0.9414,0.9999,0.1776,0.4292,valid,chain_incomplete
59,154.6913,,1.0,0.9123,0.9583,0.9999,0.3223,0.5711,valid,chain_incomplete
60,,,0.9998,0.3187,0.7332,0.9999,0.0454,0.1753,chain_incomplete,chain_incomplete
61,152.9067,,0.9999,0.6847,0.9632,0.9999,0.1724,0.5964,valid,chain_incomplete
62,144.599,,0.9999,0.8169,0.9612,0.9999,0.3223,0.7563,valid,chain_incomplete
63,138.2612,,0.9999,0.7388,0.9309,1.0,0.2275,0.6419,valid,chain_incomplete
64,139.6228,,0.9999,0.7214,0.9088,0.9999,0.2283,0.6067,valid,chain_incomplete
65,140.3484,,0.9999,0.92,0.9736,0.9999,0.4123,0.781,valid,chain_incomplete
66,147.8664,169.981,1.0,0.9861,0.9914,0.9999,0.5571,0.8113,valid,valid
67,150.1931,,0.9999,0.9272,0.9711,0.9999,0.4177,0.7647,valid,chain_incomplete
68,157.2832,162.759,1.0,0.9891,0.9927,1.0,0.7205,0.886,valid,valid
69,164.3242,159.6974,1.0,0.9899,0.9939,0.9999,0.6601,0.8712,valid,valid
70,167.2791,,0.9999,0.8793,0.9551,0.9999,0.375,0.7489,valid,chain_incomplete
71,170.6554,,0.9999,0.8941,0.9654,0.9999,0.3574,0.7485,valid,chain_incomplete
72,170.485,,0.9999,0.8228,0.9093,0.9999,0.3512,0.7031,valid,chain_incomplete
73,170.6976,,0.9999,0.8794,0.9346,0.9999,0.3807,0.7341,valid,chain_incomplete
74,173.4708,149.9374,1.0,0.9728,0.9847,0.9999,0.5132,0.793,valid,valid
75,172.8774,,1.0,0.9764,0.9891,0.9999,0.4788,0.7799,valid,chain_incomplete
76,173.7826,,0.9999,0.9566,0.9791,0.9999,0.3249,0.637,valid,chain_incomplete
77,173.7559,,0.9999,0.9344,0.9586,0.9999,0.3213,0.568,valid,chain_incomplete
78,178.0424,,0.9999,0.9257,0.9471,0.9999,0.2296,0.4629,valid,chain_incomplete
79,176.8059,,0.9999,0.9118,0.9288,0.9999,0.3638,0.5661,valid,chain_incomplete
80,178.3745,,0.9999,0.9429,0.9652,0.9999,0.2123,0.4418,valid,chain_incomplete
81,175.978,,1.0,0.9882,0.9919,1.0,0.4687,0.7136,valid,chain_incomplete
82,174.7497,,1.0,0.9847,0.9883,0.9999,0.4105,0.5955,valid,chain_incomplete
83,174.5987,,1.0,0.9911,0.9938,1.0,0.4953,0.74,valid,chain_incomplete
84,170.892,,1.0,0.989,0.9921,0.9999,0.3497,0.576,valid,chain_incomplete
85,161.8444,,0.9999,0.9232,0.965,0.9999,0.2279,0.4851,valid,chain_incomplete
86,175.8891,146.1525,1.0,0.9929,0.9956,1.0,0.5567,0.8146,valid,valid
87,179.6284,,1.0,0.9917,0.9947,1.0,0.4949,0.7486,valid,chain_incomplete
88,177.3275,147.6504,1.0,0.9924,0.9955,0.9999,0.5521,0.8141,valid,valid
89,179.7564,147.0561,1.0,0.9923,0.9952,1.0,0.5877,0.833,valid,valid
90,177.9367,148.145,1.0,0.9909,0.9946,0.9999,0.5324,0.8218,valid,valid
91,175.5362,147.0184,1.0,0.9928,0.9962,0.9999,0.6668,0.8826,valid,valid
92,176.3656,144.6123,1.0,0.9935,0.9958,1.0,0.6772,0.8844,valid,valid
93,171.4112,147.9273,1.0,0.9884,0.9935,0.9999,0.6373,0.8702,valid,valid
94,168.135,151.2405,1.0,0.9881,0.9945,1.0,0.708,0.9071,valid,valid
95,166.1489,151.1777,1.0,0.9798,0.9916,1.0,0.6583,0.9038,valid,valid
96,163.2785,149.6001,1.0,0.9733,0.9874,1.0,0.604,0.8937,valid,valid
97,161.7488,151.0241,1.0,0.9913,0.994,1.0,0.664,0.8912,valid,valid
98,160.8294,,1.0,0.9636,0.9799,1.0,0.4847,0.8312,valid,chain_incomplete
99,162.5366,154.1829,1.0,0.9862,0.9894,1.0,0.6218,0.8355,valid,valid
100,164.5137,156.9203,1.0,0.9923,0.9933,1.0,0.7153,0.8896,valid,valid
101,165.6066,158.3473,1.0,0.9864,0.9871,0.9999,0.654,0.8175,valid,valid
102,169.7812,154.0112,1.0,0.9886,0.9913,1.0,0.6577,0.853,valid,valid
103,170.6091,152.9572,1.0,0.9867,0.9897,1.0,0.6714,0.8536,valid,valid
104,170.6949,149.4578,1.0,0.9877,0.9905,1.0,0.6531,0.8457,valid,valid
105,167.5923,147.8464,1.0,0.9851,0.9862,1.0,0.6807,0.8497,valid,valid
106,167.6495,143.4949,1.0,0.9894,0.9907,1.0,0.7315,0.8889,valid,valid
107,170.2432,136.3393,1.0,0.9871,0.9903,1.0,0.5737,0.8089,valid,valid
108,174.4052,131.1692,1.0,0.9878,0.9876,0.9999,0.5766,0.748,valid,valid
109,174.7469,,1.0,0.9448,0.9583,1.0,0.3729,0.5878,valid,chain_incomplete
110,173.2815,,1.0,0.9115,0.9044,1.0,0.4206,0.6253,valid,chain_incomplete
111,172.7414,,1.0,0.9431,0.9337,1.0,0.3625,0.6027,valid,chain_incomplete
112,170.893,,0.9999,0.8634,0.8348,0.9999,0.2487,0.4202,valid,chain_incomplete
113,171.4819,,1.0,0.9586,0.9569,1.0,0.48,0.6702,valid,chain_incomplete
114,175.5038,,1.0,0.9571,0.9569,1.0,0.3469,0.5829,valid,chain_incomplete
115,176.3803,124.3366,1.0,0.9655,0.9756,1.0,0.5052,0.7172,valid,valid
116,174.3276,127.0595,1.0,0.9579,0.9714,1.0,0.6164,0.8146,valid,valid
117,174.1057,128.8879,1.0,0.9917,0.992,1.0,0.867,0.9264,valid,valid
118,174.7534,128.5159,1.0,0.941,0.956,1.0,0.539,0.7628,valid,valid
119,173.5885,131.1233,0.9999,0.9371,0.9562,1.0,0.6179,0.8094,valid,valid
120,176.3823,130.8786,0.9999,0.9493,0.9644,1.0,0.628,0.8057,valid,valid
121,176.1265,,0.9999,0.9139,0.9351,0.9999,0.3162,0.5886,valid,chain_incomplete
122,173.9156,,0.9999,0.9177,0.9448,0.9999,0.3908,0.655,valid,chain_incomplete
123,173.3168,139.006,0.9999,0.9357,0.9589,0.9999,0.5578,0.7543,valid,valid
124,97.3937,,0.9998,0.8899,0.9757,0.9999,0.4214,0.7141,valid,chain_incomplete
125,169.6823,,0.9998,0.8126,0.911,0.9999,0.1703,0.4499,valid,chain_incomplete
126,167.4206,143.0565,1.0,0.984,0.9859,1.0,0.7677,0.8559,valid,valid
127,166.4938,142.4329,1.0,0.9823,0.9834,1.0,0.7384,0.8478,valid,valid
128,168.2773,144.8544,1.0,0.9808,0.9821,0.9999,0.6834,0.8029,valid,valid
129,166.4345,150.136,1.0,0.9693,0.969,0.9999,0.6555,0.752,valid,valid
130,170.2026,153.6157,1.0,0.964,0.9703,0.9999,0.6168,0.7671,valid,valid
131,169.1345,159.3443,1.0,0.9688,0.9733,0.9999,0.7046,0.8049,valid,valid
132,167.5803,162.8262,1.0,0.9493,0.9658,1.0,0.685,0.7984,valid,valid
133,171.5055,162.7095,0.9999,0.9691,0.9784,0.9999,0.6417,0.7744,valid,valid
134,172.4317,161.7002,0.9999,0.9728,0.9829,0.9999,0.6786,0.8111,valid,valid
135,171.9468,159.4228,0.9999,0.9677,0.978,0.9999,0.6558,0.735,valid,valid
136,168.8326,160.4107,1.0,0.9908,0.9928,0.9999,0.8198,0.8684,valid,valid
137,167.9751,156.4274,1.0,0.9939,0.995,0.9999,0.883,0.9101,valid,valid
138,171.2827,154.2367,1.0,0.992,0.9932,0.9999,0.8857,0.9032,valid,valid
139,176.7142,155.232,1.0,0.9922,0.9938,0.9999,0.863,0.8858,valid,valid
140,174.6775,148.8146,1.0,0.9881,0.9922,0.9999,0.8528,0.8777,valid,valid
141,132.4103,,1.0,0.9622,0.9662,1.0,0.4486,0.639,valid,chain_incomplete
142,143.9124,179.42,1.0,0.9317,0.9862,1.0,0.7943,0.9318,valid,valid
143,144.3774,178.2669,1.0,0.9068,0.9798,1.0,0.6784,0.8786,valid,valid
144,178.4009,142.9912,1.0,0.9695,0.9761,1.0,0.6319,0.708,valid,valid
145,145.17,177.7914,1.0,0.9381,0.987,1.0,0.7817,0.9264,valid,valid
146,148.0316,179.013,1.0,0.9311,0.9812,1.0,0.8681,0.9511,valid,valid
147,115.4528,159.2476,1.0,0.9623,0.9912,1.0,0.7569,0.8745,valid,valid
148,149.5636,179.0618,1.0,0.9318,0.9839,1.0,0.7909,0.9161,valid,valid
149,147.1485,,1.0,0.8344,0.9653,1.0,0.4936,0.7676,valid,chain_incomplete
150,151.2929,179.8435,1.0,0.9322,0.9864,1.0,0.8133,0.9352,valid,valid
151,142.2274,,0.9999,0.9619,0.9719,1.0,0.4628,0.6434,valid,chain_incomplete
152,155.7101,,1.0,0.9205,0.9624,0.9999,0.2777,0.4835,valid,chain_incomplete
153,175.6152,,1.0,0.8546,0.9299,0.9999,0.3389,0.4849,valid,chain_incomplete
154,179.7328,145.1226,0.9999,0.9457,0.9585,1.0,0.5215,0.6108,valid,valid
155,179.174,,0.9999,0.87,0.9107,1.0,0.4266,0.4749,valid,chain_incomplete
156,174.4717,,1.0,0.9118,0.9491,1.0,0.4553,0.5753,valid,chain_incomplete
157,178.498,146.4661,1.0,0.9594,0.9744,1.0,0.7018,0.7686,valid,valid
158,177.7597,145.5972,0.9999,0.9922,0.994,0.9999,0.8729,0.881,valid,valid
159,178.1389,,1.0,0.9695,0.9688,1.0,0.4524,0.5567,valid,chain_incomplete
160,178.9529,140.3431,1.0,0.9788,0.978,1.0,0.5692,0.6567,valid,valid
161,179.9723,138.938,1.0,0.9897,0.985,1.0,0.7148,0.7778,valid,valid
162,178.4415,134.1944,1.0,0.9909,0.9925,1.0,0.6963,0.8164,valid,valid
163,178.0994,132.4955,1.0,0.9951,0.9957,1.0,0.8429,0.885,valid,valid
164,178.8481,128.172,1.0,0.9924,0.9899,1.0,0.6524,0.7484,valid,valid
165,175.8994,127.3229,1.0,0.9946,0.9909,1.0,0.6861,0.7603,valid,valid
166,175.9557,123.5104,1.0,0.9953,0.9923,1.0,0.7543,0.8141,valid,valid
167,174.6023,119.4913,1.0,0.9938,0.9922,1.0,0.7318,0.7901,valid,valid
168,172.1865,116.6033,1.0,0.9916,0.9896,1.0,0.655,0.6915,valid,valid
169,167.7764,115.6062,1.0,0.9838,0.9769,1.0,0.504,0.6218,valid,valid
170,164.8309,,1.0,0.9818,0.9696,1.0,0.3971,0.5106,valid,chain_incomplete
171,162.8358,,1.0,0.9759,0.9569,1.0,0.4441,0.4825,valid,chain_incomplete
172,158.6202,107.5761,1.0,0.9835,0.9698,1.0,0.5904,0.637,valid,valid
173,157.5911,108.6726,1.0,0.9866,0.9802,1.0,0.5632,0.6365,valid,valid
174,156.4554,109.829,1.0,0.9931,0.9864,1.0,0.7285,0.7604,valid,valid
175,155.3151,106.8209,1.0,0.9948,0.9893,1.0,0.7158,0.7763,valid,valid
176,153.3853,107.0327,1.0,0.995,0.9908,1.0,0.7362,0.8199,valid,valid
177,152.7282,105.1586,1.0,0.9918,0.9868,1.0,0.7787,0.8341,valid,valid
178,148.5188,101.897,1.0,0.9892,0.9811,1.0,0.744,0.8061,valid,valid
179,142.6068,99.4228,1.0,0.9936,0.9884,1.0,0.7226,0.8217,valid,valid
180,135.7644,98.6747,1.0,0.9858,0.9724,1.0,0.6858,0.7648,valid,valid
181,131.721,95.8508,1.0,0.9869,0.9733,1.0,0.5025,0.6378,valid,valid
182,129.107,,1.0,0.9794,0.9611,1.0,0.4289,0.5795,valid,chain_incomplete
183,128.7689,,1.0,0.9888,0.9835,1.0,0.4343,0.659,valid,chain_incomplete
184,124.7696,,1.0,0.9927,0.9884,1.0,0.4196,0.7005,valid,chain_incomplete
185,120.2565,,1.0,0.9887,0.9816,1.0,0.4454,0.6615,valid,chain_incomplete
186,119.8447,,1.0,0.9873,0.9839,1.0,0.3124,0.5583,valid,chain_incomplete
187,117.425,,1.0,0.9852,0.9829,1.0,0.3,0.5876,valid,chain_incomplete
188,115.6553,,1.0,0.9747,0.9808,1.0,0.235,0.4788,valid,chain_incomplete
189,76.3532,83.1328,1.0,0.9899,0.9973,1.0,0.5987,0.8094,valid,valid
190,54.6318,81.1849,1.0,0.9683,0.9951,1.0,0.7132,0.8538,valid,valid
191,105.3005,,1.0,0.9697,0.9645,1.0,0.1644,0.3731,valid,chain_incomplete
192,102.0072,,1.0,0.972,0.9533,1.0,0.175,0.3466,valid,chain_incomplete
193,98.2297,,1.0,0.9809,0.9469,1.0,0.2584,0.4698,valid,chain_incomplete
194,98.1192,,1.0,0.9658,0.9066,1.0,0.1506,0.3819,valid,chain_incomplete
195,91.2486,,1.0,0.9755,0.917,1.0,0.2205,0.4738,valid,chain_incomplete
196,89.8315,,1.0,0.9761,0.9029,1.0,0.1428,0.3827,valid,chain_incomplete
197,85.0972,,1.0,0.9798,0.9204,1.0,0.1938,0.4424,valid,chain_incomplete
198,83.6973,,1.0,0.9814,0.917,1.0,0.211,0.4066,valid,chain_incomplete
199,82.5139,,1.0,0.9744,0.8763,1.0,0.1083,0.2447,valid,chain_incomplete
200,80.0227,,1.0,0.9909,0.9491,1.0,0.2219,0.4656,valid,chain_incomplete
201,79.7962,,1.0,0.9744,0.8751,1.0,0.0916,0.2218,valid,chain_incomplete
202,78.3706,,1.0,0.9884,0.941,1.0,0.2539,0.4,valid,chain_incomplete
203,76.0627,,1.0,0.9888,0.9405,1.0,0.3023,0.4607,valid,chain_incomplete
204,76.8659,,1.0,0.9895,0.9557,1.0,0.2881,0.516,valid,chain_incomplete
205,76.4394,,1.0,0.9887,0.9567,1.0,0.3895,0.647,valid,chain_incomplete
206,76.041,,1.0,0.9894,0.9604,1.0,0.3687,0.6429,valid,chain_incomplete
207,75.0441,,1.0,0.9879,0.9533,1.0,0.3249,0.5756,valid,chain_incomplete
208,73.6653,,1.0,0.9908,0.9651,1.0,0.4019,0.6868,valid,chain_incomplete
209,73.6569,,1.0,0.9855,0.9288,1.0,0.1968,0.3943,valid,chain_incomplete
210,73.1849,,1.0,0.9847,0.9165,1.0,0.2183,0.3861,valid,chain_incomplete
211,73.4934,,1.0,0.9893,0.9495,1.0,0.2423,0.5448,valid,chain_incomplete
212,74.4119,,1.0,0.9875,0.9453,1.0,0.1977,0.4971,valid,chain_incomplete
213,73.795,,1.0,0.9929,0.9602,1.0,0.1978,0.4804,valid,chain_incomplete
214,72.2351,,1.0,0.9862,0.9196,1.0,0.184,0.426,valid,chain_incomplete
215,74.884,,1.0,0.9871,0.9384,1.0,0.1957,0.4368,valid,chain_incomplete
216,74.0195,,1.0,0.9735,0.8872,1.0,0.1275,0.3349,valid,chain_incomplete
217,74.5211,,1.0,0.9894,0.9424,1.0,0.1868,0.4287,valid,chain_incomplete
218,74.5796,,1.0,0.9903,0.9426,1.0,0.2081,0.4369,valid,chain_incomplete
219,74.9244,,1.0,0.9848,0.9205,1.0,0.1571,0.3451,valid,chain_incomplete
220,74.84,,1.0,0.9808,0.9099,1.0,0.1628,0.3487,valid,chain_incomplete
221,75.7643,,1.0,0.9867,0.9315,1.0,0.1869,0.4408,valid,chain_incomplete
222,76.6828,,1.0,0.9796,0.9202,1.0,0.1935,0.4337,valid,chain_incomplete
223,76.6513,,1.0,0.9838,0.9279,1.0,0.2094,0.4322,valid,chain_incomplete
224,75.7638,,1.0,0.9849,0.9049,1.0,0.1977,0.372,valid,chain_incomplete
225,75.0209,,1.0,0.9757,0.8786,1.0,0.1512,0.3019,valid,chain_incomplete
226,74.6153,,1.0,0.9929,0.9584,1.0,0.2891,0.4211,valid,chain_incomplete
227,74.4227,,1.0,0.9953,0.9777,1.0,0.4874,0.609,valid,chain_incomplete
228,77.8536,,1.0,0.992,0.9719,1.0,0.4571,0.6164,valid,chain_incomplete
229,77.9513,,1.0,0.9857,0.9349,1.0,0.3388,0.4841,valid,chain_incomplete
230,79.5558,67.1651,1.0,0.9946,0.9743,1.0,0.5816,0.6481,valid,valid
231,81.9865,,1.0,0.9902,0.9648,1.0,0.4597,0.5593,valid,chain_incomplete
232,82.7218,,1.0,0.9731,0.9338,1.0,0.3419,0.4882,valid,chain_incomplete
233,85.3444,,1.0,0.9794,0.9547,1.0,0.3888,0.5513,valid,chain_incomplete
234,90.6071,,1.0,0.9675,0.9241,1.0,0.2993,0.6074,valid,chain_incomplete
235,91.1701,,1.0,0.9495,0.9186,1.0,0.4839,0.7306,valid,chain_incomplete
236,90.2333,76.6892,1.0,0.9911,0.9763,1.0,0.5813,0.7486,valid,valid
237,94.1298,76.8017,1.0,0.9924,0.9841,1.0,0.5924,0.7271,valid,valid
238,96.3154,80.5059,1.0,0.9905,0.9796,1.0,0.5671,0.7098,valid,valid
239,97.9327,,1.0,0.9903,0.9802,1.0,0.4356,0.6317,valid,chain_incomplete
240,99.0453,85.4618,1.0,0.9923,0.9853,1.0,0.5951,0.7731,valid,valid
241,103.0622,87.3263,1.0,0.9952,0.9898,1.0,0.7553,0.8621,valid,valid
242,102.267,88.3406,1.0,0.9965,0.9929,1.0,0.7801,0.8504,valid,valid
243,106.6679,,1.0,0.9896,0.9778,1.0,0.4723,0.6573,valid,chain_incomplete
244,109.2653,95.5434,1.0,0.9856,0.9697,1.0,0.5339,0.6424,valid,valid
245,115.9896,95.8367,1.0,0.9946,0.9902,1.0,0.8142,0.856,valid,valid
246,120.8013,97.6738,1.0,0.9937,0.9889,1.0,0.8278,0.8716,valid,valid
247,125.8101,,1.0,0.984,0.9739,1.0,0.4129,0.5972,valid,chain_incomplete
248,122.9522,105.6912,1.0,0.9952,0.9901,1.0,0.909,0.8785,valid,valid
249,124.4892,108.9792,1.0,0.9968,0.9929,1.0,0.9529,0.9124,valid,valid
250,130.1088,116.1901,1.0,0.9972,0.9929,0.9999,0.952,0.9309,valid,valid
251,131.6938,121.8436,1.0,0.9951,0.9898,1.0,0.9386,0.9179,valid,valid
252,136.0468,127.2407,1.0,0.9954,0.9888,1.0,0.9487,0.9219,valid,valid
253,138.943,133.6556,1.0,0.9943,0.989,1.0,0.9297,0.9144,valid,valid
254,142.8405,136.5186,1.0,0.9954,0.991,1.0,0.9449,0.9244,valid,valid
255,148.2466,142.7588,1.0,0.9934,0.9881,1.0,0.9255,0.9097,valid,valid
256,150.439,145.4916,1.0,0.9901,0.9852,1.0,0.8681,0.8698,valid,valid
257,153.6541,149.8428,1.0,0.9938,0.9911,1.0,0.8906,0.8913,valid,valid
258,158.5162,153.3166,1.0,0.9929,0.9908,1.0,0.8854,0.8997,valid,valid
259,162.5724,155.1757,1.0,0.9878,0.9853,1.0,0.8359,0.8711,valid,valid
260,167.0234,160.0554,1.0,0.9874,0.9865,1.0,0.8207,0.8654,valid,valid
261,168.0428,162.0721,1.0,0.984,0.9854,0.9999,0.7376,0.8027,valid,valid
262,168.0774,161.6006,1.0,0.9785,0.9823,0.9999,0.751,0.7841,valid,valid
263,168.6992,162.5418,1.0,0.9835,0.9855,0.9999,0.7619,0.7915,valid,valid
264,169.5281,163.1216,1.0,0.9908,0.9906,1.0,0.8439,0.8547,valid,valid
265,170.3429,161.6549,1.0,0.9884,0.989,1.0,0.8106,0.833,valid,valid
266,170.5139,162.3059,1.0,0.9899,0.9901,1.0,0.8392,0.8408,valid,valid
267,170.3429,162.8007,1.0,0.9833,0.9846,0.9999,0.7877,0.7962,valid,valid
268,171.4623,161.5378,1.0,0.9795,0.9806,1.0,0.7517,0.7755,valid,valid
269,170.6377,163.1725,1.0,0.9708,0.973,0.9999,0.7161,0.7236,valid,valid
270,170.3091,162.2377,1.0,0.9659,0.972,0.9999,0.6638,0.7181,valid,valid
271,172.5167,161.7404,1.0,0.9811,0.9811,0.9999,0.8231,0.8489,valid,valid
272,172.6179,159.6373,1.0,0.9711,0.9776,0.9999,0.7672,0.8021,valid,valid
273,171.6057,160.1978,1.0,0.9743,0.9776,0.9999,0.7288,0.7597,valid,valid
274,173.5377,158.3691,1.0,0.9775,0.9807,1.0,0.7894,0.8115,valid,valid
275,173.7975,158.5599,1.0,0.9794,0.9815,1.0,0.8288,0.8325,valid,valid
276,174.72,157.3118,1.0,0.9739,0.9812,0.9999,0.7882,0.8168,valid,valid
277,175.859,155.1986,1.0,0.9743,0.9787,0.9999,0.7873,0.811,valid,valid
278,174.9945,155.3545,1.0,0.9772,0.9794,0.9999,0.841,0.8525,valid,valid
279,175.347,155.9687,1.0,0.9813,0.9834,0.9999,0.8728,0.8713,valid,valid
280,174.688,155.4437,1.0,0.9861,0.986,1.0,0.8958,0.8832,valid,valid
281,174.1783,153.7306,1.0,0.9839,0.9851,1.0,0.8758,0.8701,valid,valid
282,174.5889,154.4713,1.0,0.9834,0.9843,1.0,0.8593,0.8585,valid,valid
283,174.2893,155.3971,1.0,0.982,0.9839,0.9999,0.8519,0.8636,valid,valid
284,174.6441,155.0724,1.0,0.9867,0.9887,0.9999,0.8743,0.8863,valid,valid
285,174.1829,155.8999,1.0,0.9879,0.9884,1.0,0.8766,0.8866,valid,valid
286,173.5928,155.0633,1.0,0.994,0.9941,1.0,0.9072,0.9182,valid,valid
287,174.7209,155.4392,1.0,0.9955,0.9958,0.9999,0.9305,0.9424,valid,valid
288,175.4602,154.5247,1.0,0.9948,0.995,0.9999,0.9378,0.9467,valid,valid
289,176.3452,153.4824,1.0,0.9954,0.9964,0.9999,0.9248,0.9425,valid,valid
290,178.895,147.9545,1.0,0.994,0.9949,1.0,0.9179,0.932,valid,valid
291,178.2882,147.832,1.0,0.9866,0.9885,1.0,0.8445,0.8611,valid,valid
292,176.7185,147.35,1.0,0.9873,0.9899,1.0,0.862,0.8679,valid,valid
293,176.4685,146.1845,1.0,0.9837,0.9877,0.9999,0.8523,0.8376,valid,valid
