frame_index,knee_angle_deg,visible_side_used,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,angle_status
214,178.142,left,1.0,0.9585,0.9839,0.9998,0.1857,0.5706,valid
215,175.3837,left,0.9999,0.9652,0.9887,0.9998,0.2309,0.6281,valid
216,176.1156,left,1.0,0.9596,0.985,0.9999,0.2034,0.5786,valid
217,174.2317,left,1.0,0.9675,0.9889,0.9998,0.1884,0.5589,valid
218,175.6576,left,1.0,0.9713,0.9898,0.9999,0.2293,0.6021,valid
219,176.8054,left,0.9999,0.953,0.9828,0.9999,0.1637,0.4978,valid
220,174.9947,left,0.9999,0.96,0.9843,0.9999,0.2325,0.6048,valid
221,179.5815,left,1.0,0.9563,0.9856,0.9999,0.227,0.6421,valid
222,179.5403,left,1.0,0.9825,0.994,0.9999,0.2823,0.6769,valid
223,178.141,left,0.9999,0.9516,0.9844,0.9999,0.2346,0.6102,valid
224,178.7985,left,1.0,0.9521,0.9844,0.9999,0.2408,0.5921,valid
225,177.4373,left,0.9999,0.9236,0.9744,0.9999,0.1828,0.4916,valid
226,175.0656,left,0.9999,0.9138,0.9779,0.9999,0.1552,0.4873,valid
227,177.5123,left,1.0,0.911,0.9825,1.0,0.2086,0.5922,valid
228,177.8395,left,0.9999,0.8249,0.9591,1.0,0.1706,0.5079,valid
229,179.5224,left,0.9999,0.827,0.9605,0.9999,0.1195,0.4231,valid
230,173.8727,left,1.0,0.934,0.9809,0.9999,0.1332,0.4161,valid
231,173.74,left,1.0,0.8634,0.9538,1.0,0.0659,0.2204,valid
232,171.5909,left,1.0,0.9826,0.995,1.0,0.1917,0.5113,valid
233,170.9065,left,0.9999,0.9533,0.9891,0.9999,0.1118,0.4048,valid
234,165.615,left,0.9999,0.9387,0.983,0.9999,0.0996,0.3517,valid
235,165.4176,left,0.9999,0.9199,0.982,0.9999,0.0803,0.3045,valid
236,162.5494,left,0.9999,0.768,0.9507,0.9999,0.0436,0.1741,valid
237,159.814,left,0.9999,0.7336,0.9369,0.9999,0.0502,0.1751,valid
238,157.3896,left,0.9999,0.8688,0.9728,0.9999,0.0585,0.2244,valid
239,150.605,left,0.9999,0.7713,0.9554,0.9999,0.0374,0.1704,valid
240,142.218,left,0.9999,0.7779,0.9578,0.9999,0.0345,0.1612,valid
241,139.3302,left,0.9999,0.8989,0.9825,0.9999,0.0707,0.3027,valid
242,136.0127,left,0.9999,0.9089,0.9826,0.9999,0.081,0.3124,valid
243,134.4272,left,0.9999,0.8852,0.9758,0.9999,0.0795,0.2797,valid
244,132.2638,left,0.9999,0.8696,0.9652,0.9999,0.0646,0.1817,valid
245,128.183,left,0.9999,0.9382,0.9802,0.9999,0.1002,0.3037,valid
246,126.3743,left,0.9999,0.9408,0.9778,0.9999,0.112,0.2777,valid
247,120.13,left,0.9999,0.9243,0.9734,0.9999,0.0839,0.2548,valid
248,117.7828,left,0.9999,0.9001,0.9673,0.9999,0.0845,0.2679,valid
249,113.0105,left,0.9999,0.9453,0.9747,0.9999,0.1193,0.3293,valid
250,111.3083,left,0.9999,0.9337,0.9715,0.9999,0.0914,0.3004,valid
251,110.8052,left,0.9999,0.9308,0.9712,0.9999,0.0759,0.2837,valid
252,107.388,left,0.9999,0.9005,0.9644,0.9999,0.0704,0.2881,valid
253,109.0539,left,0.9999,0.9106,0.9648,0.9999,0.084,0.315,valid
254,109.9144,left,0.9999,0.8989,0.9536,0.9999,0.0612,0.2319,valid
255,104.7951,left,0.9999,0.9022,0.9507,0.9999,0.0625,0.2271,valid
256,102.7697,left,0.9998,0.8577,0.9064,0.9998,0.0398,0.1333,valid
257,104.5675,left,0.9998,0.8768,0.9178,0.9998,0.0506,0.1786,valid
258,96.8023,left,0.9997,0.7508,0.8128,0.9997,0.0267,0.0836,valid
259,96.1779,left,0.9997,0.7958,0.8574,0.9998,0.0334,0.1114,valid
260,94.2004,left,0.9997,0.8798,0.9167,0.9998,0.0448,0.1509,valid
261,89.6511,left,0.9997,0.882,0.9049,0.9997,0.0455,0.1273,valid
262,86.8991,left,0.9997,0.8866,0.9112,0.9998,0.0381,0.1172,valid
263,86.3392,left,0.9997,0.9306,0.9363,0.9997,0.0547,0.1475,valid
264,86.4726,left,0.9997,0.9158,0.9301,0.9997,0.0492,0.1452,valid
265,82.7785,left,0.9997,0.9027,0.9147,0.9998,0.0437,0.1264,valid
266,83.8111,left,0.9997,0.8637,0.8965,0.9997,0.0335,0.0993,valid
267,84.2097,left,0.9997,0.8586,0.877,0.9997,0.0367,0.0974,valid
268,80.7661,left,0.9998,0.879,0.9134,0.9998,0.0356,0.1284,valid
269,79.3258,left,0.9998,0.9491,0.9663,0.9998,0.0702,0.2425,valid
270,79.2658,left,0.9997,0.8284,0.8803,0.9997,0.0275,0.0927,valid
271,78.1947,left,0.9998,0.8748,0.9103,0.9997,0.0357,0.1241,valid
272,78.9189,left,0.9997,0.8829,0.9171,0.9997,0.0372,0.1365,valid
273,78.6194,left,0.9997,0.8937,0.9273,0.9997,0.0413,0.1571,valid
274,78.1909,left,0.9998,0.9482,0.9724,0.9998,0.0696,0.2781,valid
275,78.0443,left,0.9998,0.9444,0.9638,0.9998,0.0635,0.2521,valid
276,77.8352,left,0.9998,0.9592,0.9815,0.9998,0.0867,0.3208,valid
277,77.6961,left,0.9999,0.9835,0.9934,0.9998,0.1599,0.5207,valid
278,78.79,left,0.9999,0.9822,0.9938,0.9998,0.133,0.5057,valid
279,76.9234,left,0.9999,0.9591,0.9795,0.9998,0.0944,0.3349,valid
280,77.7245,left,0.9999,0.9618,0.9788,0.9998,0.0978,0.3499,valid
281,77.805,left,0.9998,0.9591,0.9799,0.9998,0.083,0.3198,valid
282,75.4854,left,0.9999,0.9485,0.9691,0.9998,0.0658,0.2635,valid
283,76.4892,left,0.9999,0.9556,0.9738,0.9998,0.0708,0.2919,valid
284,78.8145,left,0.9999,0.9899,0.9954,0.9998,0.2004,0.5959,valid
285,80.0096,left,0.9999,0.9875,0.9945,0.9998,0.1595,0.5234,valid
286,83.8815,left,0.9999,0.9855,0.9932,0.9999,0.1305,0.4371,valid
287,79.138,left,0.9999,0.9778,0.9897,0.9998,0.1035,0.3843,valid
288,83.5207,left,0.9999,0.9803,0.9912,0.9998,0.119,0.4293,valid
289,82.9833,left,0.9999,0.9672,0.9826,0.9998,0.0884,0.3159,valid
290,84.2402,left,0.9998,0.959,0.9649,0.9998,0.0662,0.1978,valid
291,85.0995,left,0.9998,0.946,0.9523,0.9998,0.0608,0.163,valid
292,85.288,left,0.9998,0.9268,0.9424,0.9998,0.0584,0.1657,valid
293,86.0127,left,0.9996,0.8472,0.8654,0.9996,0.0303,0.079,valid
294,85.4454,left,0.9996,0.8564,0.8806,0.9996,0.0266,0.0631,valid
295,89.1678,left,0.9997,0.8699,0.8933,0.9997,0.0399,0.1099,valid
296,88.9481,left,0.9997,0.8664,0.8914,0.9997,0.0294,0.0829,valid
297,90.0998,left,0.9997,0.9162,0.932,0.9997,0.0555,0.1507,valid
298,90.4836,left,0.9998,0.8421,0.8709,0.9997,0.0354,0.1005,valid
299,93.6329,left,0.9998,0.8926,0.9148,0.9998,0.0574,0.1624,valid
300,96.436,left,0.9998,0.9142,0.9265,0.9998,0.0657,0.1889,valid
301,95.2885,left,0.9999,0.9502,0.9685,0.9999,0.0904,0.2897,valid
302,96.9345,left,0.9999,0.9088,0.9336,0.9998,0.0555,0.1825,valid
303,99.9689,left,0.9999,0.9477,0.9712,0.9999,0.0973,0.311,valid
304,100.4411,left,0.9999,0.9663,0.9817,0.9999,0.1487,0.4319,valid
305,99.7403,left,0.9999,0.9404,0.9664,0.9999,0.1039,0.2883,valid
306,101.9521,left,0.9999,0.9531,0.9724,0.9999,0.1463,0.3627,valid
307,106.9698,left,0.9999,0.9341,0.9694,0.9999,0.1082,0.3099,valid
308,107.3493,left,0.9999,0.9281,0.9694,0.9999,0.0994,0.2918,valid
309,106.9321,left,0.9999,0.7794,0.914,0.9999,0.0473,0.1518,valid
310,107.9988,left,0.9999,0.7519,0.9008,0.9999,0.0484,0.1387,valid
311,110.3844,left,0.9999,0.8535,0.9395,0.9999,0.0734,0.207,valid
312,116.2269,left,0.9999,0.8655,0.9459,0.9999,0.0606,0.1621,valid
313,118.9846,left,0.9999,0.8878,0.9552,0.9999,0.0829,0.203,valid
314,120.4493,left,0.9999,0.8785,0.9642,0.9999,0.0651,0.2018,valid
315,122.1699,left,0.9999,0.8405,0.9648,0.9999,0.0547,0.2089,valid
316,123.9072,left,0.9999,0.8247,0.9584,0.9999,0.0477,0.1699,valid
317,124.3468,left,0.9999,0.8753,0.9642,0.9999,0.0606,0.1896,valid
318,126.3137,left,0.9999,0.8649,0.957,0.9999,0.0787,0.2207,valid
319,130.5825,left,0.9999,0.9103,0.9738,0.9999,0.1202,0.3099,valid
320,133.9534,left,0.9999,0.858,0.9628,0.9999,0.083,0.2512,valid
321,137.7958,left,0.9999,0.6971,0.9083,0.9999,0.0318,0.1062,valid
322,141.6105,left,1.0,0.8563,0.9542,0.9999,0.0637,0.162,valid
323,142.6208,left,1.0,0.9215,0.9793,1.0,0.114,0.3165,valid
324,143.0492,left,1.0,0.9508,0.9869,0.9999,0.0955,0.3197,valid
325,147.0928,left,1.0,0.9779,0.9928,1.0,0.1718,0.4608,valid
326,145.573,left,1.0,0.9437,0.9857,0.9999,0.0883,0.328,valid
327,151.2465,left,1.0,0.966,0.9886,1.0,0.1597,0.4105,valid
328,151.9968,left,1.0,0.9579,0.9852,0.9999,0.1398,0.3665,valid
329,155.7167,left,1.0,0.9555,0.9859,0.9999,0.1347,0.3973,valid
330,161.1856,left,1.0,0.9337,0.9799,0.9999,0.1119,0.3633,valid
331,163.7659,left,1.0,0.929,0.9854,0.9999,0.1045,0.4064,valid
332,165.1103,left,1.0,0.9151,0.9825,1.0,0.067,0.3111,valid
333,161.7672,left,0.9999,0.84,0.9669,0.9999,0.11,0.4535,valid
334,160.6332,left,1.0,0.9268,0.9859,0.9999,0.1824,0.5869,valid
