frame_index,knee_angle_deg,visible_side_used,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,angle_status
115,61.5959,left,0.9999,0.9961,0.9984,0.9999,0.5961,0.8279,valid
116,58.6795,left,0.9999,0.9917,0.9957,0.9999,0.4426,0.7254,valid
117,56.3616,left,0.9999,0.9867,0.9944,0.9999,0.3397,0.6228,valid
118,56.5708,left,0.9999,0.9894,0.9952,0.9999,0.3731,0.6681,valid
119,54.0933,left,0.9999,0.9923,0.9968,0.9999,0.402,0.6937,valid
120,56.4845,left,0.9999,0.9849,0.9932,0.9999,0.3474,0.5902,valid
121,55.4821,left,0.9999,0.9926,0.9966,1.0,0.4341,0.6649,valid
122,54.4519,left,0.9999,0.9916,0.9961,0.9999,0.406,0.6517,valid
123,55.1392,left,0.9999,0.9818,0.9926,0.9999,0.236,0.4826,valid
124,55.956,left,0.9999,0.9925,0.9972,0.9999,0.4241,0.6999,valid
125,56.9251,left,0.9999,0.99,0.9957,0.9999,0.3807,0.6667,valid
126,57.256,left,0.9999,0.9712,0.9887,0.9999,0.2406,0.4968,valid
127,58.8876,left,0.9999,0.9804,0.9904,0.9999,0.3444,0.5922,valid
128,62.3741,left,0.9999,0.9912,0.9974,0.9999,0.4807,0.7513,valid
129,65.4223,left,0.9999,0.9942,0.9976,0.9999,0.6272,0.8049,valid
130,66.3113,left,0.9999,0.9896,0.9959,0.9999,0.479,0.7245,valid
131,66.2054,left,0.9999,0.9793,0.9903,0.9999,0.3574,0.5911,valid
132,70.3454,left,0.9999,0.9757,0.9895,0.9999,0.3339,0.54,valid
133,72.3994,left,0.9999,0.9106,0.9641,0.9999,0.1379,0.3026,valid
134,78.0467,left,0.9999,0.9546,0.9812,0.9999,0.2107,0.3873,valid
135,79.5854,left,0.9999,0.9618,0.9881,0.9999,0.1999,0.3821,valid
136,85.4495,left,0.9999,0.9698,0.9911,0.9999,0.2702,0.4749,valid
137,89.7041,left,0.9999,0.9596,0.9905,0.9999,0.1961,0.4112,valid
138,95.3893,left,0.9999,0.9762,0.9923,0.9999,0.3046,0.5609,valid
139,100.4078,left,0.9998,0.849,0.9571,0.9999,0.1431,0.3622,valid
140,111.4267,left,0.9999,0.9296,0.9861,0.9999,0.2226,0.5305,valid
141,115.1347,left,0.9999,0.8664,0.9732,0.9999,0.1102,0.3799,valid
142,119.6946,left,0.9999,0.9396,0.9895,0.9999,0.1078,0.3703,valid
143,124.5594,left,0.9998,0.7876,0.9595,0.9998,0.0837,0.2769,valid
144,130.6587,left,0.9997,0.8331,0.9677,0.9997,0.0831,0.3111,valid
145,141.5851,left,0.9997,0.807,0.9655,0.9997,0.1183,0.396,valid
146,148.2043,left,0.9998,0.8855,0.9776,0.9998,0.1637,0.4822,valid
147,158.1095,left,0.9999,0.811,0.9598,0.9999,0.0862,0.2836,valid
148,165.1009,left,0.9998,0.8761,0.981,0.9998,0.1023,0.4107,valid
149,171.6924,left,0.9998,0.8371,0.9652,0.9998,0.0789,0.2986,valid
150,177.0876,left,0.9999,0.6957,0.9107,0.9999,0.0427,0.1881,valid
151,176.3236,left,0.9998,0.6025,0.8595,0.9999,0.0243,0.1054,valid
152,178.1744,left,0.9999,0.7272,0.9098,0.9999,0.03,0.138,valid
153,178.5493,left,0.9999,0.5751,0.8544,1.0,0.0236,0.1745,valid
154,177.0917,left,0.9999,0.6853,0.8807,1.0,0.0397,0.2559,valid
155,179.3677,left,0.9999,0.5225,0.8031,1.0,0.0266,0.1712,valid
156,170.6322,left,0.9999,0.5561,0.8041,1.0,0.0277,0.186,valid
157,178.3597,left,0.9999,0.5313,0.8149,1.0,0.0202,0.1477,valid
158,174.272,left,0.9999,0.6121,0.8647,0.9999,0.0358,0.1692,valid
159,177.5074,left,0.9999,0.5053,0.7853,0.9999,0.0233,0.1153,valid
160,177.6926,left,0.9999,0.6363,0.8693,0.9999,0.0401,0.1929,valid
161,178.5725,left,0.9999,0.558,0.8431,1.0,0.0232,0.1664,valid
162,178.0871,left,0.9999,0.5987,0.873,1.0,0.0255,0.1877,valid
163,176.0527,left,1.0,0.5793,0.8552,1.0,0.0351,0.1786,valid
164,177.8885,left,0.9999,0.6359,0.8806,1.0,0.0362,0.2068,valid
165,175.1938,left,0.9999,0.6813,0.9026,1.0,0.0349,0.2032,valid
166,172.5359,left,0.9999,0.6186,0.8761,0.9999,0.0226,0.107,valid
167,172.7568,left,0.9998,0.8067,0.9522,0.9998,0.0535,0.2341,valid
168,171.6689,left,0.9998,0.7031,0.9383,0.9998,0.0381,0.1932,valid
169,171.0744,left,0.9998,0.7918,0.9591,0.9999,0.0469,0.2192,valid
170,169.9694,left,0.9999,0.7176,0.9184,0.9999,0.0327,0.1366,valid
171,166.796,left,0.9998,0.8922,0.9824,0.9998,0.0984,0.368,valid
172,164.856,left,0.9999,0.8975,0.9832,0.9999,0.1377,0.4417,valid
173,159.6334,left,0.9998,0.874,0.973,0.9998,0.1351,0.4074,valid
174,154.0791,left,0.9998,0.5713,0.8933,0.9998,0.0451,0.1996,valid
175,151.6034,left,0.9998,0.8051,0.9584,0.9998,0.0729,0.2822,valid
176,146.8827,left,0.9999,0.8282,0.9683,0.9999,0.0686,0.2816,valid
177,139.251,left,0.9998,0.8252,0.9692,0.9998,0.0757,0.2936,valid
178,133.3296,left,0.9998,0.8347,0.9636,0.9998,0.054,0.2098,valid
179,128.0315,left,0.9999,0.9143,0.9819,0.9999,0.0825,0.3106,valid
180,125.2971,left,0.9999,0.8294,0.9676,0.9999,0.0625,0.2613,valid
181,121.9774,left,0.9999,0.9185,0.9827,0.9999,0.1028,0.3688,valid
182,115.3036,left,0.9999,0.8757,0.9705,0.9999,0.0954,0.339,valid
183,110.82,left,0.9998,0.9202,0.9833,0.9999,0.2195,0.5713,valid
184,108.5152,left,0.9997,0.871,0.9713,0.9997,0.1322,0.4046,valid
185,107.2212,left,0.9999,0.9578,0.9894,0.9999,0.2384,0.562,valid
186,97.3766,left,0.9999,0.9755,0.9926,0.9999,0.2362,0.5304,valid
187,95.1649,left,0.9999,0.98,0.993,0.9999,0.247,0.5092,valid
188,88.6994,left,0.9999,0.9634,0.9862,0.9999,0.224,0.4654,valid
189,87.1338,left,0.9999,0.964,0.9867,0.9999,0.2188,0.4302,valid
190,83.5479,left,0.9999,0.9251,0.969,0.9999,0.1306,0.2704,valid
191,81.6506,left,0.9999,0.9526,0.981,0.9999,0.2285,0.4168,valid
192,76.9764,left,0.9999,0.9177,0.9665,0.9999,0.1588,0.3032,valid
193,75.3548,left,0.9999,0.9523,0.979,0.9999,0.1985,0.3937,valid
194,71.3559,left,0.9999,0.9363,0.9672,0.9999,0.1937,0.3867,valid
195,72.2347,left,0.9999,0.9724,0.9869,0.9999,0.3071,0.5503,valid
196,69.3817,left,0.9999,0.9609,0.9811,0.9999,0.2414,0.4622,valid
197,67.2315,left,0.9999,0.9832,0.9929,0.9999,0.3656,0.6167,valid
198,62.6722,left,0.9999,0.9867,0.9937,0.9999,0.3997,0.6492,valid
199,63.0306,left,0.9999,0.9906,0.9955,0.9999,0.4797,0.7288,valid
200,63.4898,left,0.9999,0.9949,0.9975,0.9999,0.5138,0.7735,valid
201,61.8882,left,0.9999,0.9923,0.9964,0.9999,0.4835,0.754,valid
202,60.3297,left,0.9999,0.9765,0.9914,0.9999,0.2224,0.5076,valid
203,61.2611,left,0.9999,0.9915,0.9969,0.9999,0.4546,0.7612,valid
204,58.9215,left,0.9999,0.989,0.995,0.9999,0.467,0.738,valid
205,57.8935,left,0.9999,0.9873,0.9953,0.9999,0.3494,0.6413,valid
206,57.3885,left,0.9999,0.9906,0.9958,0.9999,0.3871,0.6793,valid
207,56.3412,left,0.9999,0.9901,0.9957,0.9999,0.4076,0.7317,valid
208,58.3451,left,0.9999,0.9826,0.9931,0.9999,0.3147,0.6228,valid
209,58.3355,left,0.9999,0.9931,0.997,0.9999,0.513,0.7597,valid
210,57.4798,left,0.9999,0.9865,0.9956,0.9999,0.3422,0.641,valid
211,60.9293,left,0.9999,0.9836,0.9925,0.9999,0.3619,0.6552,valid
212,60.1801,left,0.9999,0.9836,0.9915,0.9999,0.3844,0.6314,valid
213,60.5213,left,0.9999,0.991,0.9956,0.9999,0.4352,0.7379,valid
214,61.1906,left,0.9999,0.9941,0.9966,0.9999,0.5304,0.7891,valid
215,63.9686,left,0.9999,0.9938,0.9961,0.9999,0.5514,0.7667,valid
216,66.2194,left,0.9999,0.9904,0.9949,0.9999,0.4461,0.719,valid
217,63.7822,left,0.9999,0.9762,0.987,0.9999,0.2929,0.5425,valid
218,69.807,left,0.9999,0.9906,0.9955,0.9999,0.4513,0.6957,valid
219,68.7565,left,0.9999,0.9651,0.9836,0.9999,0.2919,0.5298,valid
220,73.1706,left,0.9999,0.9458,0.9791,0.9999,0.2096,0.4567,valid
221,75.7383,left,0.9999,0.9168,0.9655,0.9999,0.1696,0.3521,valid
222,81.8148,left,0.9999,0.9691,0.9865,0.9999,0.2654,0.485,valid
223,82.5243,left,0.9999,0.952,0.9814,0.9999,0.1971,0.3682,valid
224,87.0615,left,0.9999,0.9692,0.9873,0.9999,0.2394,0.4169,valid
225,91.9559,left,0.9999,0.9815,0.9923,1.0,0.3094,0.49,valid
226,97.8348,left,0.9999,0.9624,0.9872,0.9999,0.2624,0.5109,valid
227,106.8991,left,0.9999,0.9049,0.9787,0.9999,0.1688,0.4575,valid
228,111.6553,left,0.9999,0.9192,0.9847,0.9999,0.1702,0.4508,valid
229,124.4824,left,0.9999,0.7677,0.9585,0.9999,0.0569,0.2442,valid
230,126.988,left,0.9999,0.8956,0.9791,0.9999,0.0746,0.2842,valid
231,133.4592,left,0.9999,0.7279,0.9423,0.9999,0.0384,0.1484,valid
232,142.1565,left,0.9999,0.7153,0.9571,0.9999,0.0586,0.2524,valid
233,149.3,left,0.9999,0.8045,0.967,0.9999,0.0766,0.3292,valid
234,156.1283,left,0.9998,0.764,0.9608,0.9998,0.0677,0.2939,valid
235,167.281,left,1.0,0.7662,0.9455,1.0,0.0466,0.1975,valid
236,171.8078,left,0.9999,0.8783,0.9795,0.9999,0.0963,0.3756,valid
237,174.0949,left,0.9999,0.6926,0.9114,0.9999,0.0318,0.143,valid
238,173.5806,left,0.9999,0.6566,0.9104,0.9999,0.0205,0.1089,valid
239,173.7774,left,0.9999,0.5597,0.8576,0.9999,0.0169,0.0826,valid
240,173.6028,left,0.9999,0.5311,0.858,0.9999,0.0166,0.0872,valid
241,,right,0.9999,0.4708,0.8512,0.9999,0.0102,0.0833,chain_incomplete
242,,right,0.9999,0.4813,0.832,0.9999,0.0143,0.0817,chain_incomplete
243,172.4476,left,0.9999,0.5377,0.8665,0.9999,0.0129,0.0953,valid
244,173.697,left,0.9999,0.523,0.8662,0.9999,0.0133,0.0996,valid
245,172.1854,left,1.0,0.5824,0.885,1.0,0.0179,0.1355,valid
246,172.7418,left,0.9999,0.7015,0.9068,0.9999,0.0377,0.1493,valid
247,172.1865,left,0.9999,0.5096,0.8474,0.9999,0.0188,0.0941,valid
248,171.7665,left,0.9999,0.6622,0.9147,0.9999,0.0264,0.1262,valid
249,172.2107,left,0.9999,0.671,0.9166,0.9999,0.0278,0.1355,valid
250,172.2239,left,0.9999,0.6915,0.9171,0.9999,0.0314,0.1393,valid
251,171.0391,left,0.9999,0.5392,0.8641,0.9999,0.0175,0.0892,valid
252,171.797,left,0.9999,0.7948,0.9584,0.9999,0.05,0.2249,valid
253,169.1628,left,0.9999,0.796,0.9596,0.9999,0.0483,0.2257,valid
254,169.3859,left,0.9999,0.8531,0.9703,1.0,0.0678,0.2843,valid
255,167.773,left,0.9999,0.7547,0.9394,0.9999,0.0423,0.1801,valid
256,165.1069,left,0.9999,0.6982,0.9244,0.9999,0.0449,0.1813,valid
257,164.7503,left,0.9998,0.8451,0.9662,0.9998,0.0793,0.273,valid
258,158.6999,left,0.9998,0.8035,0.9648,0.9998,0.0784,0.3003,valid
259,152.1309,left,0.9998,0.7307,0.943,0.9998,0.0621,0.2626,valid
260,149.8242,left,0.9997,0.6914,0.9109,0.9998,0.0507,0.2011,valid
261,144.4057,left,0.9998,0.6344,0.9112,0.9998,0.0406,0.1772,valid
262,139.8981,left,0.9998,0.8042,0.9589,0.9999,0.0588,0.2369,valid
263,132.7986,left,0.9999,0.8556,0.9553,0.9999,0.0419,0.156,valid
264,129.4446,left,0.9999,0.8665,0.9604,0.9999,0.0493,0.1745,valid
265,127.0496,left,0.9999,0.9212,0.9817,0.9999,0.0926,0.3201,valid
266,121.377,left,0.9999,0.8806,0.9734,0.9999,0.0884,0.3337,valid
267,120.0843,left,0.9999,0.8766,0.9714,0.9999,0.1052,0.3494,valid
268,114.9308,left,0.9999,0.8446,0.9657,0.9999,0.1015,0.3596,valid
269,110.8135,left,0.9999,0.8837,0.9739,0.9999,0.1348,0.4421,valid
270,109.0778,left,0.9999,0.945,0.9893,0.9999,0.223,0.5765,valid
271,105.8014,left,0.9999,0.952,0.986,0.9999,0.2053,0.4779,valid
272,97.2025,left,0.9999,0.9695,0.9875,0.9999,0.2417,0.4965,valid
273,92.1184,left,0.9999,0.9608,0.9814,0.9999,0.1922,0.3952,valid
274,89.2971,left,0.9999,0.9645,0.9831,0.9999,0.2318,0.4239,valid
275,85.8384,left,0.9999,0.9597,0.9821,0.9999,0.2415,0.4598,valid
276,82.6127,left,0.9999,0.9508,0.9758,0.9998,0.2031,0.3807,valid
277,79.4103,left,0.9999,0.9544,0.9798,0.9999,0.2398,0.4306,valid
278,77.4835,left,0.9998,0.9152,0.9577,0.9998,0.1716,0.3331,valid
279,76.1673,left,0.9999,0.9542,0.9787,0.9999,0.2639,0.4455,valid
280,73.8922,left,0.9999,0.9649,0.9835,0.9999,0.2675,0.4683,valid
281,72.8439,left,0.9999,0.9738,0.9891,0.9999,0.3076,0.5525,valid
282,68.534,left,0.9999,0.9773,0.9895,0.9999,0.3361,0.5751,valid
283,67.0918,left,0.9999,0.9637,0.9861,0.9999,0.2812,0.4992,valid
284,68.3492,left,0.9999,0.989,0.9958,0.9999,0.486,0.7232,valid
285,66.5737,left,0.9999,0.9925,0.9968,0.9999,0.5852,0.8027,valid
286,65.3939,left,0.9999,0.994,0.9971,0.9999,0.6058,0.8141,valid
287,59.936,left,0.9999,0.9882,0.9938,0.9999,0.3924,0.6556,valid
288,62.6338,left,1.0,0.9928,0.9964,1.0,0.5024,0.7585,valid
289,58.6677,left,0.9999,0.9914,0.9948,0.9999,0.4777,0.7201,valid
290,57.6,left,0.9999,0.9888,0.9948,0.9999,0.4348,0.6979,valid
291,57.4744,left,0.9999,0.9907,0.995,0.9999,0.4734,0.7276,valid
292,57.6629,left,0.9999,0.9867,0.9954,0.9999,0.4015,0.6979,valid
293,53.7616,left,0.9998,0.9633,0.9875,0.9998,0.2315,0.4979,valid
294,55.2695,left,0.9999,0.9791,0.991,0.9999,0.3219,0.5958,valid
295,54.0402,left,0.9999,0.9809,0.9928,0.9999,0.3214,0.611,valid
296,54.9399,left,0.9999,0.9665,0.9868,0.9999,0.3114,0.5875,valid
297,55.4068,left,0.9999,0.9736,0.9898,0.9999,0.3163,0.594,valid
298,53.7578,left,0.9998,0.9594,0.9846,0.9998,0.2393,0.5049,valid
299,56.5811,left,0.9999,0.9776,0.9891,0.9999,0.3345,0.6142,valid
300,58.2744,left,0.9999,0.9848,0.9926,0.9999,0.3332,0.6223,valid
301,59.268,left,0.9999,0.9953,0.9974,0.9999,0.5421,0.8002,valid
302,59.9714,left,0.9999,0.9916,0.9961,0.9999,0.4454,0.7148,valid
303,61.7245,left,0.9999,0.9877,0.9948,0.9999,0.4364,0.6818,valid
304,67.305,left,0.9999,0.9943,0.9973,0.9999,0.5266,0.7938,valid
305,68.5447,left,0.9999,0.9895,0.9962,0.9999,0.4635,0.7389,valid
306,69.9053,left,0.9999,0.9794,0.991,0.9999,0.3126,0.5708,valid
307,74.7165,left,0.9999,0.9697,0.9904,0.9999,0.3147,0.5497,valid
308,78.1187,left,0.9999,0.9591,0.9859,0.9999,0.2357,0.4422,valid
309,80.9941,left,0.9999,0.9734,0.9902,0.9999,0.3212,0.5077,valid
310,84.544,left,0.9999,0.9528,0.9847,0.9999,0.201,0.413,valid
311,91.8955,left,0.9999,0.9727,0.9907,0.9999,0.2281,0.5146,valid
312,94.2133,left,0.9999,0.96,0.9848,0.9999,0.2694,0.5369,valid
313,103.9568,left,0.9999,0.8836,0.9676,0.9999,0.1926,0.4917,valid
314,113.6349,left,0.9999,0.9118,0.9813,0.9999,0.1661,0.4763,valid
315,121.9969,left,0.9999,0.8823,0.9783,0.9999,0.0877,0.3094,valid
316,126.7649,left,0.9999,0.9206,0.9839,0.9999,0.1006,0.3424,valid
317,134.711,left,0.9999,0.5578,0.9055,0.9999,0.0324,0.1503,valid
318,142.918,left,0.9998,0.7107,0.9569,0.9998,0.0697,0.3105,valid
319,150.8591,left,0.9999,0.7737,0.9611,0.9999,0.0577,0.2315,valid
320,159.1631,left,1.0,0.809,0.9652,1.0,0.0669,0.2606,valid
321,167.2307,left,0.9999,0.7191,0.9398,0.9999,0.0558,0.2532,valid
322,169.0269,left,1.0,0.7948,0.9547,1.0,0.0421,0.2307,valid
323,171.7811,left,0.9999,0.5748,0.8798,0.9999,0.0215,0.1144,valid
324,171.0096,left,0.9999,0.5083,0.8676,0.9999,0.0143,0.1076,valid
325,171.2686,left,0.9999,0.5289,0.8993,1.0,0.0221,0.2128,valid
326,170.8737,left,0.9999,0.5535,0.8817,1.0,0.0253,0.1709,valid
327,,right,0.9999,0.3712,0.7788,1.0,0.0198,0.1466,chain_incomplete
328,172.1452,left,1.0,0.6126,0.8685,1.0,0.0309,0.1833,valid
329,174.1758,left,0.9999,0.5986,0.9038,0.9999,0.0214,0.143,valid
330,174.0879,left,0.9999,0.6958,0.9344,0.9999,0.0515,0.2606,valid
331,173.9089,left,0.9999,0.6912,0.934,0.9999,0.0482,0.2563,valid
332,175.4137,left,1.0,0.6752,0.9459,1.0,0.0345,0.2742,valid
333,175.1016,left,1.0,0.6365,0.9381,1.0,0.0273,0.2285,valid
334,175.6234,left,1.0,0.6957,0.9372,1.0,0.0326,0.216,valid
