frame_index,knee_angle_deg,visible_side_used,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,angle_status
41,,right,0.9999,0.3315,0.7988,0.9999,0.0146,0.089,chain_incomplete
42,177.1751,left,1.0,0.7796,0.9483,0.9999,0.0455,0.246,valid
43,177.7306,left,1.0,0.9269,0.9764,0.9999,0.1117,0.4369,valid
44,176.9788,left,1.0,0.7325,0.9546,1.0,0.0355,0.2754,valid
45,177.9023,left,1.0,0.8111,0.9713,0.9999,0.0344,0.2489,valid
46,178.7553,left,0.9999,0.6278,0.9195,0.9999,0.0277,0.1688,valid
47,,right,1.0,0.4436,0.8485,0.9999,0.0163,0.1046,chain_incomplete
48,176.1161,left,1.0,0.7362,0.9171,1.0,0.059,0.2774,valid
49,173.6494,left,1.0,0.7359,0.8928,1.0,0.0589,0.2582,valid
50,175.5053,left,0.9999,0.7406,0.8945,0.9999,0.051,0.2095,valid
51,,right,0.9996,0.1386,0.4071,0.9997,0.0347,0.0715,chain_incomplete
52,175.1585,left,1.0,0.8434,0.9072,0.9999,0.1306,0.3303,valid
53,,right,0.9998,0.3522,0.5121,0.9999,0.099,0.0968,chain_incomplete
54,171.5633,left,0.9998,0.6028,0.7317,0.9998,0.1227,0.1376,valid
55,172.4201,left,0.9999,0.5871,0.8622,0.9999,0.042,0.2277,valid
56,174.1867,left,0.9999,0.7776,0.8932,0.9999,0.0509,0.2075,valid
57,170.9933,left,0.9999,0.5682,0.7196,0.9999,0.0433,0.0963,valid
58,172.6758,left,0.9999,0.6509,0.7487,0.9999,0.0576,0.1069,valid
59,172.7986,left,0.9999,0.9183,0.9539,0.9999,0.205,0.3771,valid
60,174.5118,left,0.9999,0.8945,0.8968,0.9999,0.2023,0.308,valid
61,175.0894,left,1.0,0.9507,0.974,0.9999,0.2659,0.5001,valid
62,173.2529,left,1.0,0.9688,0.9839,0.9999,0.2026,0.4526,valid
63,173.0475,left,1.0,0.9451,0.9691,0.9999,0.163,0.4161,valid
64,172.9992,left,1.0,0.9645,0.9786,0.9999,0.2695,0.5647,valid
65,169.6601,left,1.0,0.9617,0.9749,0.9999,0.1944,0.4523,valid
66,173.4532,left,1.0,0.9859,0.9931,0.9999,0.3244,0.634,valid
67,172.8896,left,1.0,0.9816,0.9917,0.9999,0.392,0.6775,valid
68,172.0129,left,1.0,0.9782,0.9885,0.9999,0.2603,0.5916,valid
69,171.401,left,1.0,0.9864,0.9936,0.9999,0.3157,0.6401,valid
70,169.3084,left,1.0,0.9898,0.9935,0.9999,0.4188,0.7065,valid
71,168.8955,left,1.0,0.9857,0.9895,0.9999,0.3411,0.6331,valid
72,167.7479,left,1.0,0.9831,0.9904,0.9999,0.3245,0.6197,valid
73,173.0931,left,1.0,0.9855,0.9926,0.9999,0.3622,0.6771,valid
74,169.6997,left,1.0,0.9812,0.9909,0.9999,0.2826,0.5971,valid
75,171.048,left,1.0,0.9848,0.993,0.9999,0.3411,0.6678,valid
76,170.2002,left,1.0,0.9789,0.9913,0.9999,0.3039,0.6298,valid
77,169.4713,left,1.0,0.9765,0.9897,0.9999,0.1782,0.4917,valid
78,169.1271,left,1.0,0.9862,0.9933,0.9999,0.3276,0.6622,valid
79,169.3029,left,1.0,0.9741,0.9864,0.9999,0.2193,0.5233,valid
80,168.8468,left,1.0,0.9768,0.9869,0.9999,0.2824,0.5894,valid
81,168.3394,left,1.0,0.9864,0.9936,0.9999,0.3096,0.6528,valid
82,167.0281,left,1.0,0.9632,0.984,0.9999,0.1941,0.4876,valid
83,168.9965,left,1.0,0.9812,0.9921,0.9999,0.2264,0.5687,valid
84,170.7766,left,1.0,0.9668,0.9852,0.9999,0.1677,0.4868,valid
85,169.667,left,1.0,0.9842,0.9913,0.9999,0.3107,0.6246,valid
86,169.2389,left,1.0,0.9862,0.9934,0.9999,0.2651,0.6203,valid
87,167.9085,left,1.0,0.9877,0.9947,0.9999,0.3147,0.6781,valid
88,167.3459,left,1.0,0.987,0.9937,0.9999,0.2797,0.6314,valid
89,167.5258,left,1.0,0.9873,0.9946,0.9999,0.3003,0.6655,valid
90,166.3627,left,1.0,0.9844,0.9933,0.9999,0.225,0.6007,valid
91,164.7893,left,1.0,0.9851,0.9925,0.9999,0.2445,0.5811,valid
92,163.7047,left,1.0,0.9852,0.9919,0.9999,0.294,0.6249,valid
93,164.9338,left,1.0,0.9842,0.9918,1.0,0.3289,0.68,valid
94,166.5425,left,1.0,0.9326,0.9683,0.9999,0.1416,0.4164,valid
95,162.5626,left,1.0,0.9818,0.9894,0.9999,0.3288,0.6303,valid
96,163.0928,left,1.0,0.9794,0.9882,0.9999,0.2728,0.559,valid
97,162.9234,left,1.0,0.9808,0.9872,0.9999,0.3153,0.6126,valid
98,162.6531,left,1.0,0.9564,0.9758,0.9999,0.1898,0.4679,valid
99,160.9372,left,1.0,0.9746,0.9871,0.9999,0.2216,0.5343,valid
100,157.8412,left,1.0,0.9775,0.9894,0.9999,0.2452,0.5841,valid
101,159.8732,left,1.0,0.9905,0.996,0.9999,0.3019,0.6792,valid
102,160.7635,left,1.0,0.9908,0.9961,0.9999,0.3137,0.6895,valid
103,158.4508,left,1.0,0.9741,0.9908,0.9999,0.1791,0.5059,valid
104,155.9826,left,1.0,0.9641,0.9861,0.9999,0.1935,0.4996,valid
105,154.5715,left,1.0,0.9756,0.9918,0.9999,0.2763,0.6201,valid
106,156.3911,left,1.0,0.9676,0.9895,0.9999,0.2399,0.5809,valid
107,155.9842,left,1.0,0.9481,0.9844,0.9999,0.2134,0.5567,valid
108,153.4307,left,1.0,0.9197,0.9759,0.9999,0.152,0.4826,valid
109,149.1494,left,1.0,0.9093,0.9723,0.9999,0.1619,0.493,valid
110,148.5849,left,1.0,0.8638,0.9584,0.9999,0.1214,0.4029,valid
111,143.4343,left,0.9999,0.8788,0.9596,0.9999,0.1123,0.3348,valid
112,141.6244,left,0.9999,0.8822,0.954,0.9999,0.0869,0.2701,valid
113,138.9799,left,0.9999,0.9534,0.9849,0.9999,0.2053,0.5068,valid
114,133.5297,left,0.9999,0.9492,0.9775,0.9999,0.1567,0.4083,valid
115,127.8381,left,0.9999,0.9398,0.9665,0.9999,0.1414,0.377,valid
116,122.0881,left,0.9999,0.9426,0.9599,0.9999,0.1735,0.373,valid
117,118.4503,left,0.9999,0.9197,0.9547,0.9999,0.1261,0.3018,valid
118,112.5513,left,0.9999,0.9319,0.958,0.9999,0.1223,0.3208,valid
119,109.8791,left,0.9999,0.9117,0.9406,0.9999,0.0933,0.2201,valid
120,106.9832,left,0.9999,0.9028,0.9342,0.9999,0.1036,0.2517,valid
121,107.7623,left,0.9999,0.9465,0.9744,0.9999,0.1513,0.3663,valid
122,103.4896,left,0.9999,0.8902,0.9276,0.9999,0.1268,0.2711,valid
123,102.1554,left,0.9999,0.961,0.9759,0.9999,0.2565,0.4949,valid
124,98.274,left,0.9999,0.9621,0.9784,0.9999,0.2656,0.4496,valid
125,100.2366,left,0.9999,0.976,0.9891,0.9999,0.3508,0.5791,valid
126,97.38,left,0.9999,0.9814,0.9915,0.9999,0.4598,0.6972,valid
127,93.5446,left,0.9999,0.9811,0.9918,0.9999,0.2923,0.6029,valid
128,94.6373,left,1.0,0.9865,0.9937,0.9999,0.3313,0.629,valid
129,91.3995,left,0.9999,0.9714,0.9892,0.9999,0.2079,0.5132,valid
130,94.8158,left,1.0,0.9799,0.9929,0.9999,0.2265,0.5563,valid
131,89.7623,left,1.0,0.985,0.9921,0.9999,0.2691,0.5418,valid
132,86.5417,left,1.0,0.9841,0.9921,0.9999,0.2906,0.5736,valid
133,85.7339,left,0.9999,0.9883,0.9945,0.9999,0.3389,0.6392,valid
134,85.2598,left,0.9999,0.993,0.9977,0.9999,0.4617,0.7925,valid
135,83.9245,left,0.9999,0.9873,0.9959,0.9999,0.3347,0.6806,valid
136,85.8468,left,0.9999,0.9895,0.9962,0.9999,0.3498,0.6741,valid
137,84.7557,left,0.9999,0.9865,0.9953,0.9999,0.333,0.6595,valid
138,83.1685,left,1.0,0.9912,0.9959,1.0,0.3856,0.6707,valid
139,84.1161,left,0.9999,0.9861,0.9949,0.9999,0.3139,0.5949,valid
140,85.0907,left,0.9999,0.9905,0.9967,0.9999,0.3486,0.6698,valid
141,81.8954,left,1.0,0.9923,0.9968,0.9999,0.3407,0.6427,valid
142,100.3934,left,0.9999,0.9878,0.9951,0.9999,0.2909,0.5781,valid
143,101.1817,left,0.9999,0.9766,0.9937,0.9999,0.238,0.5811,valid
144,94.9503,left,0.9999,0.9882,0.9965,0.9999,0.3331,0.6926,valid
145,92.8166,left,0.9999,0.9748,0.9916,0.9999,0.2539,0.6068,valid
146,89.2719,left,0.9999,0.9659,0.9891,0.9999,0.1973,0.5338,valid
147,87.1273,left,0.9999,0.9622,0.9836,0.9999,0.1827,0.4614,valid
148,75.6623,left,0.9999,0.9514,0.9776,0.9999,0.1666,0.38,valid
149,75.4118,left,0.9998,0.9198,0.9703,0.9998,0.1828,0.4695,valid
150,71.6569,left,0.9999,0.8901,0.9533,0.9998,0.085,0.272,valid
151,69.8294,left,0.9998,0.9241,0.9647,0.9998,0.0877,0.3174,valid
152,66.963,left,0.9998,0.8826,0.9387,0.9998,0.0713,0.2185,valid
153,67.6193,left,0.9998,0.9031,0.952,0.9997,0.0603,0.2287,valid
154,65.4658,left,0.9997,0.9075,0.95,0.9997,0.048,0.1879,valid
155,65.6496,left,0.9998,0.9286,0.9561,0.9998,0.0511,0.1829,valid
156,64.9417,left,0.9998,0.9543,0.9684,0.9998,0.0749,0.2535,valid
157,65.0234,left,0.9998,0.9548,0.9741,0.9998,0.0804,0.2899,valid
158,64.3578,left,0.9998,0.9543,0.9808,0.9998,0.1152,0.4427,valid
159,59.1793,left,0.9998,0.9375,0.9641,0.9998,0.0623,0.2519,valid
160,63.0802,left,0.9998,0.9197,0.9585,0.9997,0.074,0.2877,valid
161,63.2096,left,0.9998,0.895,0.9229,0.9998,0.0458,0.1504,valid
162,65.3762,left,0.9998,0.9056,0.9522,0.9998,0.0857,0.2751,valid
163,65.6409,left,0.9998,0.8823,0.9402,0.9998,0.0886,0.2701,valid
164,66.232,left,0.9998,0.8607,0.9397,0.9998,0.0976,0.3248,valid
165,71.0352,left,0.9999,0.9118,0.9577,0.9999,0.1087,0.3257,valid
166,70.0226,left,0.9999,0.9432,0.9795,0.9999,0.1569,0.4703,valid
167,85.7954,left,0.9999,0.9782,0.9899,0.9999,0.2632,0.6026,valid
168,89.9491,left,0.9999,0.969,0.992,0.9999,0.2347,0.626,valid
169,78.1804,left,0.9999,0.9807,0.9937,0.9999,0.3674,0.7333,valid
170,79.9796,left,0.9999,0.9848,0.9936,0.9999,0.2219,0.552,valid
171,84.7734,left,0.9999,0.9832,0.9951,0.9999,0.2973,0.6874,valid
172,83.895,left,0.9999,0.9793,0.9937,0.9999,0.2183,0.5905,valid
173,83.3687,left,0.9999,0.9911,0.9968,0.9999,0.3873,0.7591,valid
174,84.2778,left,0.9999,0.9801,0.9934,0.9999,0.2498,0.5897,valid
175,84.3381,left,0.9999,0.9692,0.9899,0.9999,0.2087,0.5264,valid
176,89.4405,left,0.9999,0.9803,0.9923,0.9999,0.2606,0.6015,valid
177,91.6661,left,0.9999,0.9623,0.9908,0.9998,0.2553,0.6269,valid
178,93.1575,left,0.9999,0.9712,0.9895,0.9999,0.1966,0.5151,valid
179,102.4621,left,0.9999,0.984,0.9953,0.9999,0.2912,0.6396,valid
180,99.753,left,0.9999,0.986,0.9954,0.9999,0.3604,0.7078,valid
181,106.2107,left,0.9999,0.9755,0.9934,0.9999,0.215,0.5736,valid
182,109.1588,left,1.0,0.9878,0.997,0.9999,0.3349,0.7386,valid
183,114.9635,left,1.0,0.9819,0.9952,0.9999,0.2074,0.5633,valid
184,117.5995,left,0.9999,0.9305,0.9811,0.9999,0.1108,0.3906,valid
185,117.6656,left,0.9999,0.9525,0.9888,0.9998,0.0946,0.4219,valid
186,122.5522,left,0.9999,0.9377,0.9836,0.9999,0.1007,0.3703,valid
187,131.3699,left,0.9999,0.9425,0.9867,0.9999,0.1275,0.4682,valid
188,138.3689,left,0.9999,0.9358,0.9801,0.9999,0.1073,0.3801,valid
189,146.4355,left,0.9999,0.9689,0.9943,0.9999,0.1566,0.5898,valid
190,153.0427,left,0.9999,0.9659,0.9937,0.9999,0.1931,0.6285,valid
191,157.028,left,0.9999,0.9239,0.9851,0.9999,0.1378,0.4905,valid
192,158.0844,left,1.0,0.9198,0.9734,0.9999,0.0805,0.338,valid
193,162.3176,left,0.9999,0.8908,0.9651,0.9999,0.0919,0.3594,valid
194,164.2287,left,0.9999,0.9215,0.9708,0.9999,0.0593,0.2678,valid
195,166.6139,left,0.9999,0.8694,0.9373,0.9999,0.0646,0.2361,valid
196,171.024,left,0.9999,0.8785,0.9441,0.9999,0.0767,0.2453,valid
197,176.1511,left,0.9999,0.8587,0.942,0.9999,0.0652,0.2297,valid
198,177.8564,left,0.9999,0.9464,0.9794,0.9999,0.104,0.3385,valid
199,179.4267,left,1.0,0.964,0.9868,0.9999,0.1632,0.4841,valid
200,173.8404,left,1.0,0.9334,0.9705,0.9999,0.0989,0.3462,valid
201,177.3517,left,1.0,0.8814,0.9408,0.9999,0.0778,0.2706,valid
202,177.3796,left,1.0,0.9272,0.9665,0.9999,0.1288,0.4053,valid
203,177.9206,left,1.0,0.9564,0.9753,0.9999,0.1892,0.5191,valid
204,178.5555,left,1.0,0.9677,0.9841,0.9999,0.2178,0.5639,valid
205,178.7366,left,1.0,0.9691,0.9842,0.9999,0.2131,0.5842,valid
206,178.7842,left,1.0,0.9442,0.9707,0.9999,0.1758,0.5024,valid
207,178.3508,left,1.0,0.9575,0.9774,0.9999,0.1916,0.5399,valid
208,179.2092,left,1.0,0.9509,0.9746,0.9999,0.162,0.4716,valid
209,179.4182,left,1.0,0.9478,0.9731,0.9999,0.1706,0.5061,valid
210,179.7674,left,1.0,0.9677,0.9828,0.9999,0.2444,0.6021,valid
211,178.9268,left,1.0,0.9428,0.9702,0.9999,0.1763,0.4995,valid
212,179.1755,left,1.0,0.973,0.9869,0.9999,0.219,0.5758,valid
213,179.4885,left,1.0,0.935,0.9703,0.9999,0.1362,0.4323,valid
214,178.889,left,1.0,0.9704,0.9882,0.9999,0.2029,0.5639,valid
215,179.2031,left,1.0,0.9765,0.9894,0.9999,0.2481,0.627,valid
216,179.6522,left,1.0,0.9588,0.982,0.9999,0.201,0.5515,valid
217,178.9641,left,1.0,0.9552,0.9798,0.9999,0.1896,0.529,valid
218,177.8926,left,1.0,0.9601,0.9809,0.9999,0.1522,0.4789,valid
219,177.0695,left,1.0,0.9736,0.9875,0.9999,0.2428,0.6085,valid
220,176.6412,left,1.0,0.979,0.9891,0.9999,0.2446,0.593,valid
221,174.5404,left,1.0,0.9693,0.9841,0.9999,0.2209,0.561,valid
222,174.7277,left,1.0,0.9747,0.9862,0.9999,0.2422,0.5929,valid
223,174.74,left,1.0,0.9791,0.9885,0.9999,0.26,0.6236,valid
224,176.3439,left,1.0,0.96,0.9824,0.9999,0.1996,0.5576,valid
225,176.6595,left,1.0,0.9663,0.9851,0.9999,0.187,0.5367,valid
226,175.8529,left,1.0,0.9685,0.9853,0.9999,0.2468,0.6102,valid
227,176.0621,left,1.0,0.949,0.9771,0.9999,0.1527,0.4794,valid
228,177.5759,left,1.0,0.9656,0.9838,0.9999,0.2041,0.564,valid
229,177.9052,left,1.0,0.9762,0.9895,0.9999,0.2714,0.6478,valid
230,179.273,left,1.0,0.9827,0.9923,0.9999,0.2872,0.6488,valid
231,178.1491,left,1.0,0.962,0.9842,0.9999,0.1849,0.531,valid
232,179.2233,left,1.0,0.9716,0.9894,0.9999,0.242,0.6162,valid
233,177.5008,left,1.0,0.9648,0.9858,0.9999,0.2186,0.5642,valid
234,175.4692,left,1.0,0.9744,0.9897,0.9999,0.2379,0.6017,valid
235,175.8507,left,1.0,0.9651,0.9871,0.9999,0.228,0.6128,valid
236,177.2594,left,1.0,0.9723,0.99,0.9999,0.2285,0.5862,valid
237,176.7009,left,1.0,0.9688,0.9882,0.9999,0.196,0.5367,valid
238,174.0909,left,1.0,0.9716,0.9897,0.9999,0.2339,0.6053,valid
239,174.3132,left,1.0,0.9788,0.9925,0.9999,0.2494,0.615,valid
240,171.5347,left,1.0,0.9693,0.9905,0.9999,0.1894,0.5528,valid
241,169.211,left,1.0,0.9624,0.9865,0.9999,0.1688,0.5286,valid
242,169.6569,left,1.0,0.9706,0.9892,0.9999,0.1859,0.5453,valid
243,165.8539,left,1.0,0.9725,0.9889,0.9999,0.2178,0.5493,valid
244,162.8226,left,1.0,0.961,0.9847,0.9999,0.1723,0.477,valid
245,159.5377,left,1.0,0.9613,0.9833,0.9999,0.1668,0.4556,valid
246,153.6611,left,1.0,0.9444,0.9794,0.9999,0.1236,0.383,valid
247,151.8983,left,1.0,0.9592,0.9866,0.9999,0.1668,0.4714,valid
248,148.4396,left,1.0,0.9099,0.9659,0.9999,0.1115,0.3331,valid
249,145.2696,left,1.0,0.9122,0.9713,0.9999,0.1074,0.3221,valid
250,145.7396,left,0.9999,0.9212,0.9766,0.9999,0.1226,0.3916,valid
251,141.4718,left,0.9999,0.9422,0.9787,0.9999,0.1137,0.3394,valid
252,141.6772,left,0.9999,0.913,0.9634,0.9999,0.0995,0.29,valid
253,133.2555,left,0.9999,0.9129,0.9683,0.9999,0.1058,0.3361,valid
254,127.4592,left,0.9999,0.955,0.9734,0.9999,0.1534,0.3755,valid
255,123.4804,left,0.9999,0.9757,0.9873,0.9999,0.2398,0.5063,valid
256,118.1863,left,1.0,0.9841,0.9926,0.9999,0.2192,0.5083,valid
257,114.8342,left,0.9999,0.9712,0.9834,0.9999,0.2567,0.5461,valid
258,113.4076,left,1.0,0.968,0.982,0.9999,0.2263,0.4608,valid
259,109.2273,left,0.9999,0.9606,0.9777,0.9999,0.1986,0.4212,valid
260,105.6251,left,0.9999,0.9429,0.9623,0.9999,0.1961,0.3789,valid
261,104.2666,left,0.9999,0.9606,0.972,0.9999,0.2193,0.4151,valid
262,103.5238,left,0.9999,0.9595,0.9743,0.9999,0.1794,0.3705,valid
263,103.1764,left,0.9999,0.9817,0.9912,0.9999,0.3073,0.5587,valid
264,101.8839,left,0.9999,0.983,0.9936,0.9999,0.3698,0.6549,valid
265,98.4075,left,1.0,0.9925,0.9976,0.9999,0.3957,0.7382,valid
266,94.7417,left,1.0,0.9907,0.9967,0.9999,0.3275,0.6817,valid
267,89.8404,left,0.9999,0.9888,0.9953,0.9999,0.3346,0.6604,valid
268,87.4817,left,0.9999,0.9859,0.9942,0.9999,0.3056,0.5902,valid
269,88.6305,left,0.9999,0.9804,0.9911,0.9999,0.2521,0.5291,valid
270,89.3141,left,0.9999,0.9719,0.9886,0.9999,0.2281,0.5223,valid
271,85.8009,left,0.9999,0.9886,0.9961,0.9999,0.4171,0.7256,valid
272,85.0393,left,0.9999,0.9873,0.9951,0.9999,0.3822,0.6753,valid
273,84.1825,left,0.9999,0.982,0.9916,0.9999,0.333,0.5892,valid
274,85.5227,left,0.9999,0.9922,0.9972,0.9999,0.459,0.7746,valid
275,81.102,left,0.9999,0.9899,0.9962,0.9999,0.4271,0.7153,valid
276,81.5609,left,0.9999,0.9943,0.9978,0.9999,0.5144,0.817,valid
277,84.2404,left,0.9998,0.9779,0.9926,0.9998,0.2796,0.6141,valid
278,80.095,left,0.9999,0.9897,0.9951,0.9999,0.274,0.6034,valid
279,78.1103,left,0.9999,0.9791,0.9927,0.9999,0.2664,0.6532,valid
280,78.4637,left,0.9999,0.9772,0.993,0.9999,0.2444,0.6095,valid
281,79.0776,left,0.9998,0.9485,0.9848,0.9998,0.1933,0.5382,valid
282,76.7253,left,0.9999,0.9399,0.9796,0.9999,0.1433,0.4427,valid
283,78.0063,left,0.9999,0.9485,0.9805,0.9999,0.1373,0.3837,valid
284,72.4289,left,0.9997,0.9066,0.9699,0.9997,0.1054,0.3665,valid
285,70.0867,left,0.9997,0.8912,0.9575,0.9996,0.0794,0.25,valid
286,82.8244,left,0.9996,0.9383,0.9757,0.9996,0.1283,0.3974,valid
287,66.8673,left,0.9993,0.9175,0.9636,0.9993,0.0857,0.2977,valid
288,62.0504,left,0.9996,0.9579,0.9793,0.9995,0.1163,0.3577,valid
289,62.543,left,0.9997,0.9769,0.9894,0.9997,0.211,0.5607,valid
290,59.8876,left,0.9997,0.9727,0.989,0.9996,0.1303,0.4745,valid
291,63.3624,left,0.9997,0.9691,0.9875,0.9996,0.1386,0.47,valid
292,74.1805,left,0.9996,0.9663,0.9876,0.9995,0.1535,0.4979,valid
293,60.8701,left,0.9995,0.9742,0.9886,0.9994,0.2175,0.5766,valid
294,63.0461,left,0.9996,0.9591,0.9792,0.9995,0.1452,0.4238,valid
295,61.7899,left,0.9994,0.9478,0.9791,0.9993,0.1229,0.4187,valid
296,63.878,left,0.9995,0.9528,0.9774,0.9994,0.1587,0.4485,valid
297,65.0365,left,0.9994,0.9301,0.9736,0.9993,0.107,0.3793,valid
298,76.7544,left,0.9997,0.927,0.9699,0.9997,0.1081,0.3563,valid
299,81.677,left,0.9996,0.8943,0.9699,0.9996,0.1441,0.491,valid
300,67.2334,left,0.9998,0.9291,0.9754,0.9997,0.1657,0.4897,valid
301,69.9171,left,0.9996,0.9291,0.9774,0.9996,0.1797,0.4712,valid
302,71.1215,left,0.9994,0.8268,0.9462,0.9992,0.0908,0.3,valid
303,86.7216,left,0.9994,0.8932,0.9729,0.9992,0.1133,0.3538,valid
304,87.9545,left,0.9995,0.9556,0.9908,0.9993,0.1562,0.5232,valid
305,94.3863,left,0.9993,0.9456,0.9923,0.9991,0.2275,0.611,valid
306,80.4239,left,0.9995,0.9241,0.9865,0.9994,0.1677,0.5441,valid
307,104.268,left,0.9992,0.9031,0.9831,0.999,0.142,0.5121,valid
308,86.785,left,0.9994,0.9184,0.9851,0.9992,0.1504,0.5257,valid
309,87.708,left,0.9997,0.9451,0.9901,0.9995,0.1774,0.5694,valid
310,85.6068,left,0.9998,0.95,0.9828,0.9997,0.1588,0.48,valid
311,84.7689,left,0.9992,0.9695,0.9925,0.999,0.3144,0.7387,valid
312,89.7529,left,0.999,0.9311,0.9849,0.9986,0.1637,0.57,valid
313,87.5401,left,0.9996,0.9384,0.9818,0.9995,0.1696,0.5273,valid
314,95.7351,left,0.9999,0.9717,0.991,0.9999,0.2355,0.619,valid
315,99.9508,left,0.9999,0.9764,0.9951,0.9999,0.2839,0.7429,valid
316,107.6419,left,0.9999,0.9726,0.9946,0.9999,0.3474,0.7509,valid
317,107.1047,left,0.9999,0.9778,0.9943,0.9999,0.303,0.6846,valid
318,111.5541,left,1.0,0.9806,0.9922,0.9999,0.239,0.5859,valid
319,113.1109,left,0.9999,0.9715,0.9889,0.9999,0.1512,0.4676,valid
320,116.2523,left,0.9999,0.9742,0.9882,0.9999,0.1578,0.4576,valid
321,120.5539,left,0.9999,0.9674,0.9871,0.9999,0.1945,0.5011,valid
322,127.2237,left,1.0,0.9698,0.9886,0.9999,0.2069,0.5168,valid
323,133.5444,left,0.9999,0.9626,0.9866,0.9999,0.2305,0.5623,valid
324,141.9171,left,0.9999,0.96,0.9884,0.9999,0.215,0.6058,valid
325,149.6988,left,0.9999,0.9365,0.9824,0.9999,0.1285,0.4852,valid
326,151.5476,left,0.9999,0.9699,0.9909,0.9998,0.2296,0.6403,valid
327,155.9286,left,0.9999,0.9572,0.9879,0.9999,0.2071,0.5998,valid
328,153.388,left,0.9999,0.9364,0.9735,0.9999,0.0947,0.3515,valid
329,158.105,left,0.9999,0.9316,0.9719,0.9999,0.0949,0.3445,valid
330,158.7691,left,0.9999,0.9781,0.9918,0.9999,0.196,0.5575,valid
331,164.675,left,0.9999,0.9603,0.9863,0.9999,0.1774,0.5315,valid
332,169.4184,left,0.9999,0.9642,0.9868,0.9999,0.1711,0.4991,valid
333,171.9333,left,0.9999,0.9666,0.9881,0.9999,0.1858,0.5149,valid
334,170.7056,left,1.0,0.9577,0.982,0.9999,0.1852,0.5073,valid
