frame_index,knee_angle_deg,visible_side_used,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,angle_status
76,63.3846,left,0.9997,0.9366,0.927,0.9996,0.0591,0.1416,valid
77,64.9184,left,0.9997,0.9372,0.9321,0.9996,0.0649,0.1688,valid
78,68.8044,left,0.9998,0.9676,0.972,0.9997,0.0895,0.2788,valid
79,70.8826,left,0.9998,0.9442,0.968,0.9998,0.0776,0.2889,valid
80,75.6514,left,0.9998,0.9354,0.9631,0.9998,0.0692,0.2187,valid
81,78.9117,left,0.9999,0.9543,0.9729,0.9998,0.1071,0.2622,valid
82,82.7477,left,0.9999,0.9122,0.9682,0.9999,0.0717,0.218,valid
83,83.6826,left,0.9999,0.9658,0.9868,0.9999,0.1523,0.3756,valid
84,85.878,left,0.9999,0.9637,0.9886,0.9999,0.1555,0.3609,valid
85,86.9698,left,0.9999,0.97,0.9886,0.9999,0.1652,0.3108,valid
86,89.9109,left,0.9999,0.9681,0.9859,0.9999,0.1552,0.2881,valid
87,92.5377,left,1.0,0.9811,0.9925,0.9999,0.2169,0.393,valid
88,95.4988,left,1.0,0.9791,0.991,0.9999,0.217,0.389,valid
89,99.5599,left,1.0,0.9847,0.9943,0.9999,0.2371,0.5121,valid
90,102.8641,left,1.0,0.9892,0.9946,0.9999,0.3449,0.5862,valid
91,108.4563,left,1.0,0.9879,0.9932,0.9999,0.2616,0.5108,valid
92,115.4285,left,0.9999,0.9711,0.986,0.9999,0.1956,0.4045,valid
93,124.6455,left,1.0,0.9825,0.994,0.9999,0.2903,0.566,valid
94,125.2724,left,1.0,0.965,0.9867,0.9999,0.1223,0.3013,valid
95,131.7283,left,1.0,0.9728,0.9906,0.9999,0.2518,0.5456,valid
96,139.8549,left,1.0,0.9536,0.9833,0.9999,0.1579,0.4132,valid
97,146.9379,left,1.0,0.9678,0.9895,0.9999,0.1741,0.4725,valid
98,150.1782,left,1.0,0.9617,0.986,0.9999,0.1589,0.4046,valid
99,155.9179,left,1.0,0.96,0.9837,0.9999,0.1739,0.3987,valid
100,166.2106,left,1.0,0.9818,0.9928,0.9999,0.2541,0.5245,valid
101,165.9944,left,1.0,0.9805,0.9917,0.9999,0.2735,0.5431,valid
102,174.0103,left,1.0,0.9833,0.9928,0.9999,0.2571,0.5508,valid
103,176.8273,left,1.0,0.9844,0.9919,0.9999,0.1902,0.4354,valid
104,179.5235,left,1.0,0.9845,0.9921,0.9999,0.1732,0.4591,valid
105,177.3292,left,1.0,0.9827,0.9911,0.9999,0.1372,0.3951,valid
106,175.6088,left,1.0,0.9864,0.9934,0.9999,0.162,0.4764,valid
107,176.2892,left,1.0,0.979,0.9883,0.9999,0.1309,0.3971,valid
108,176.6118,left,1.0,0.9818,0.9902,0.9999,0.1307,0.3826,valid
109,176.5139,left,1.0,0.9828,0.9908,0.9999,0.1653,0.4635,valid
110,175.3263,left,1.0,0.9824,0.9891,0.9999,0.143,0.396,valid
111,176.3037,left,1.0,0.9811,0.9914,0.9999,0.1428,0.4106,valid
112,176.8389,left,1.0,0.9795,0.9896,0.9999,0.1341,0.3909,valid
113,173.8886,left,1.0,0.9862,0.9929,0.9999,0.138,0.4228,valid
114,173.7356,left,1.0,0.9845,0.9913,0.9999,0.1668,0.4522,valid
115,176.2175,left,1.0,0.9785,0.9886,0.9999,0.1341,0.3808,valid
116,178.1781,left,1.0,0.9818,0.99,0.9999,0.1758,0.447,valid
117,178.0684,left,1.0,0.9794,0.9887,0.9999,0.1445,0.3986,valid
118,179.8815,left,1.0,0.9699,0.9844,0.9999,0.0953,0.3078,valid
119,178.0821,left,1.0,0.9775,0.9873,0.9999,0.1451,0.3871,valid
120,175.7092,left,1.0,0.9846,0.9918,0.9999,0.2396,0.5152,valid
121,171.5324,left,1.0,0.9844,0.9925,0.9999,0.2139,0.4907,valid
122,171.2586,left,1.0,0.9823,0.9909,0.9999,0.2141,0.4878,valid
123,164.9802,left,1.0,0.9817,0.9907,0.9999,0.21,0.4735,valid
124,161.8171,left,1.0,0.9819,0.9924,0.9999,0.2106,0.4908,valid
125,158.7388,left,1.0,0.9744,0.9898,0.9999,0.1886,0.4589,valid
126,155.8424,left,1.0,0.9707,0.9895,0.9999,0.1748,0.4428,valid
127,152.8099,left,1.0,0.9756,0.9912,0.9999,0.2185,0.4927,valid
128,148.4573,left,1.0,0.9809,0.9932,0.9999,0.2432,0.5224,valid
129,141.4029,left,1.0,0.9737,0.9888,0.9999,0.2275,0.4776,valid
130,130.0906,left,1.0,0.9659,0.9883,0.9999,0.2042,0.4456,valid
131,121.4113,left,1.0,0.9571,0.9847,0.9999,0.1169,0.2795,valid
132,121.9773,left,1.0,0.9759,0.9913,0.9999,0.2043,0.4242,valid
133,113.7912,left,1.0,0.9674,0.9845,0.9999,0.1842,0.3388,valid
134,108.2329,left,1.0,0.9788,0.9912,0.9999,0.2491,0.5045,valid
135,101.9208,left,1.0,0.9814,0.9919,0.9999,0.2258,0.4485,valid
136,98.6295,left,1.0,0.9779,0.9899,0.9999,0.2016,0.4078,valid
137,95.4522,left,0.9999,0.972,0.9893,0.9999,0.2232,0.3923,valid
138,91.0672,left,0.9999,0.9618,0.9867,0.9999,0.1204,0.2722,valid
139,87.3856,left,0.9999,0.9332,0.9767,0.9998,0.09,0.1903,valid
140,85.6297,left,0.9999,0.9609,0.9882,0.9999,0.1313,0.2784,valid
141,83.0528,left,0.9999,0.9702,0.9885,0.9999,0.1505,0.3144,valid
142,80.0319,left,0.9999,0.9729,0.9857,0.9999,0.1654,0.3154,valid
143,75.3692,left,0.9999,0.9824,0.9855,0.9999,0.185,0.3266,valid
144,70.751,left,0.9999,0.9821,0.9857,0.9999,0.1478,0.3513,valid
145,67.7199,left,0.9999,0.9542,0.9691,0.9998,0.0913,0.2658,valid
146,66.0296,left,0.9998,0.9781,0.9815,0.9998,0.115,0.3017,valid
147,63.3277,left,0.9998,0.9825,0.9848,0.9997,0.138,0.3588,valid
148,61.3838,left,0.9999,0.9868,0.9877,0.9998,0.1453,0.3373,valid
149,57.8782,left,0.9998,0.9813,0.9819,0.9997,0.0927,0.2535,valid
150,58.4878,left,0.9998,0.9834,0.9839,0.9998,0.1104,0.3143,valid
151,57.1604,left,0.9998,0.9871,0.9867,0.9997,0.1207,0.3366,valid
152,56.2794,left,0.9998,0.9849,0.9816,0.9998,0.1154,0.3109,valid
153,55.9251,left,0.9998,0.9826,0.9796,0.9998,0.0808,0.2229,valid
154,55.6599,left,0.9998,0.9844,0.982,0.9997,0.0904,0.2617,valid
155,56.0647,left,0.9999,0.9857,0.9833,0.9998,0.111,0.2939,valid
156,56.7105,left,0.9997,0.9787,0.9769,0.9997,0.0804,0.2315,valid
157,55.8102,left,0.9998,0.9881,0.9852,0.9998,0.1377,0.3396,valid
158,54.4703,left,0.9998,0.9834,0.9822,0.9997,0.1087,0.2865,valid
159,55.5153,left,0.9998,0.9822,0.9795,0.9998,0.1052,0.2801,valid
160,54.6279,left,0.9998,0.9823,0.9777,0.9997,0.088,0.2176,valid
161,56.056,left,0.9998,0.9817,0.9768,0.9998,0.099,0.2552,valid
162,56.5115,left,0.9998,0.9838,0.9812,0.9998,0.1053,0.2822,valid
163,56.1388,left,0.9998,0.9775,0.9734,0.9997,0.0689,0.1872,valid
164,56.8746,left,0.9998,0.9829,0.9783,0.9997,0.0991,0.2488,valid
165,57.1906,left,0.9998,0.9839,0.9829,0.9998,0.1025,0.2891,valid
166,57.5009,left,0.9998,0.9837,0.9843,0.9998,0.1027,0.3055,valid
167,59.3042,left,0.9999,0.9794,0.9901,0.9998,0.1255,0.4013,valid
168,62.737,left,0.9999,0.9732,0.9949,0.9998,0.1175,0.4623,valid
169,64.9939,left,0.9999,0.9905,0.9914,0.9998,0.1688,0.3976,valid
170,67.5964,left,0.9999,0.9593,0.9819,0.9997,0.0903,0.3235,valid
171,70.6731,left,0.9999,0.8715,0.9566,0.9998,0.037,0.1726,valid
172,72.4584,left,0.9999,0.9883,0.9897,0.9998,0.164,0.4168,valid
173,74.0659,left,0.9999,0.9783,0.9839,0.9999,0.1651,0.3885,valid
174,77.9137,left,0.9999,0.9711,0.9849,0.9999,0.1345,0.3573,valid
175,80.1554,left,0.9999,0.9732,0.9818,0.9999,0.1754,0.3411,valid
176,82.6119,left,0.9999,0.9533,0.9788,0.9999,0.1602,0.3311,valid
177,86.8628,left,0.9999,0.9525,0.9807,0.9999,0.1118,0.2375,valid
178,90.0466,left,0.9999,0.9682,0.9899,0.9999,0.1171,0.3355,valid
179,92.3112,left,0.9999,0.9679,0.9863,0.9999,0.12,0.2732,valid
180,96.6166,left,1.0,0.9667,0.9885,0.9999,0.1972,0.3998,valid
181,99.3225,left,1.0,0.9844,0.9924,0.9999,0.2459,0.4521,valid
182,103.3964,left,1.0,0.9826,0.9887,0.9999,0.246,0.4173,valid
183,109.4003,left,1.0,0.9859,0.9853,0.9999,0.3371,0.443,valid
184,115.552,left,1.0,0.9866,0.9904,1.0,0.306,0.5036,valid
185,117.427,left,1.0,0.9359,0.9571,0.9999,0.1103,0.198,valid
186,121.1223,left,1.0,0.9322,0.9671,0.9999,0.0811,0.1926,valid
187,132.0399,left,1.0,0.9546,0.9818,0.9999,0.138,0.3735,valid
188,133.7633,left,1.0,0.9748,0.9904,0.9999,0.1879,0.4321,valid
189,142.4263,left,1.0,0.9777,0.9922,0.9999,0.1525,0.4315,valid
190,150.1299,left,1.0,0.9871,0.9942,0.9999,0.2878,0.6003,valid
191,155.9797,left,1.0,0.9758,0.988,0.9999,0.1965,0.4352,valid
192,168.3016,left,1.0,0.9745,0.9871,0.9999,0.1776,0.4184,valid
193,171.0429,left,1.0,0.991,0.9962,0.9999,0.3373,0.656,valid
194,172.3778,left,1.0,0.9939,0.9971,0.9999,0.43,0.7347,valid
195,177.6504,left,1.0,0.9915,0.9954,0.9999,0.3274,0.6488,valid
196,179.9449,left,1.0,0.9958,0.9977,0.9999,0.4111,0.738,valid
197,176.9669,left,1.0,0.994,0.9966,0.9999,0.326,0.646,valid
198,175.9548,left,1.0,0.9948,0.9974,0.9999,0.3039,0.6442,valid
199,176.4405,left,1.0,0.9919,0.9954,0.9999,0.2613,0.5683,valid
200,175.4488,left,1.0,0.9891,0.9941,0.9999,0.2337,0.5408,valid
201,175.5438,left,1.0,0.9901,0.9944,0.9999,0.2543,0.5566,valid
202,176.5133,left,1.0,0.9899,0.9955,0.9999,0.2718,0.6252,valid
203,177.5054,left,1.0,0.9925,0.9959,0.9999,0.2831,0.6324,valid
204,176.406,left,1.0,0.9816,0.9908,0.9999,0.1703,0.462,valid
205,176.0585,left,1.0,0.986,0.9936,0.9999,0.2312,0.5621,valid
206,178.0626,left,1.0,0.9822,0.9906,0.9999,0.1936,0.4992,valid
207,176.4002,left,1.0,0.9828,0.991,0.9999,0.176,0.4726,valid
208,176.8407,left,1.0,0.9823,0.9907,0.9999,0.1702,0.4738,valid
209,176.3665,left,1.0,0.9872,0.9932,0.9999,0.2405,0.56,valid
210,175.1662,left,1.0,0.9848,0.9918,0.9999,0.2137,0.5309,valid
211,176.138,left,1.0,0.9823,0.9907,0.9999,0.1889,0.4875,valid
212,176.5294,left,1.0,0.9854,0.9926,0.9999,0.1939,0.5084,valid
213,177.322,left,1.0,0.9759,0.9874,0.9999,0.136,0.4104,valid
214,178.3654,left,1.0,0.976,0.988,0.9999,0.1544,0.4383,valid
215,178.2837,left,1.0,0.9846,0.9922,0.9999,0.1824,0.4774,valid
216,175.059,left,1.0,0.9722,0.9831,0.9999,0.1557,0.405,valid
217,167.5602,left,1.0,0.9823,0.9888,0.9999,0.2355,0.5156,valid
218,169.35,left,1.0,0.9869,0.9927,0.9999,0.4127,0.684,valid
219,164.7367,left,1.0,0.991,0.9955,0.9999,0.3971,0.704,valid
220,163.7559,left,1.0,0.9899,0.9961,0.9999,0.3847,0.7176,valid
221,155.4631,left,1.0,0.9765,0.9893,0.9999,0.2153,0.4816,valid
222,148.7916,left,1.0,0.9782,0.9921,0.9999,0.2115,0.507,valid
223,142.5204,left,1.0,0.9772,0.993,0.9999,0.225,0.5571,valid
224,138.3606,left,1.0,0.9799,0.9934,0.9999,0.2482,0.5799,valid
225,133.5785,left,1.0,0.9686,0.985,0.9999,0.1282,0.3363,valid
226,124.6034,left,1.0,0.9697,0.9868,0.9999,0.178,0.3826,valid
227,126.3304,left,1.0,0.9635,0.9844,0.9999,0.1368,0.3265,valid
228,115.1618,left,1.0,0.9764,0.9874,0.9999,0.248,0.4814,valid
229,111.6937,left,1.0,0.9845,0.9897,1.0,0.2852,0.4652,valid
230,105.0739,left,1.0,0.9734,0.9838,0.9999,0.1741,0.3126,valid
231,100.2436,left,1.0,0.972,0.9894,0.9999,0.1683,0.3718,valid
232,97.8617,left,1.0,0.9694,0.9864,1.0,0.1715,0.3335,valid
233,92.7992,left,0.9999,0.9599,0.9825,0.9999,0.123,0.2512,valid
234,89.2619,left,0.9999,0.9427,0.9802,0.9998,0.0829,0.2094,valid
235,89.0411,left,0.9999,0.9535,0.987,0.9999,0.1149,0.3022,valid
236,85.7516,left,0.9999,0.9323,0.9767,0.9999,0.0738,0.1802,valid
237,81.659,left,1.0,0.9743,0.9866,0.9999,0.1836,0.3092,valid
238,79.3669,left,0.9999,0.9757,0.9869,0.9999,0.1658,0.3226,valid
239,75.0224,left,0.9999,0.9834,0.9903,0.9999,0.2463,0.4669,valid
240,74.322,left,0.9999,0.9882,0.9928,0.9999,0.1761,0.4266,valid
241,70.1954,left,0.9999,0.981,0.9883,0.9998,0.1313,0.3711,valid
242,66.8048,left,0.9999,0.9811,0.9882,0.9998,0.1366,0.3672,valid
243,64.1317,left,0.9999,0.9817,0.9818,0.9998,0.1305,0.2802,valid
244,60.4159,left,0.9998,0.9761,0.9752,0.9998,0.1005,0.2203,valid
245,58.642,left,0.9999,0.9929,0.9924,0.9998,0.173,0.3741,valid
246,58.8551,left,0.9999,0.9903,0.9905,0.9998,0.154,0.3745,valid
247,58.2835,left,0.9998,0.9897,0.9908,0.9998,0.1384,0.3746,valid
248,58.6543,left,0.9998,0.9865,0.9845,0.9998,0.1019,0.2814,valid
249,56.0602,left,0.9998,0.9828,0.9805,0.9997,0.1029,0.2714,valid
250,56.074,left,0.9998,0.9874,0.9831,0.9997,0.11,0.2861,valid
251,55.5182,left,0.9998,0.9881,0.9844,0.9998,0.1254,0.3146,valid
252,56.824,left,0.9998,0.9851,0.981,0.9997,0.1203,0.2981,valid
253,56.5447,left,0.9998,0.992,0.9898,0.9998,0.1902,0.4304,valid
254,54.1482,left,0.9999,0.9898,0.987,0.9998,0.1546,0.3783,valid
255,55.288,left,0.9998,0.9903,0.9883,0.9997,0.1639,0.3896,valid
256,55.8912,left,0.9998,0.9897,0.9875,0.9998,0.167,0.393,valid
257,54.4153,left,0.9998,0.9954,0.9941,0.9998,0.2706,0.5396,valid
258,54.0473,left,0.9999,0.9952,0.9942,0.9998,0.2497,0.5109,valid
259,55.657,left,0.9998,0.9895,0.9876,0.9997,0.1399,0.3884,valid
260,56.0375,left,0.9999,0.99,0.9892,0.9998,0.1469,0.4019,valid
261,56.2218,left,0.9998,0.985,0.9819,0.9997,0.1102,0.2796,valid
262,56.4112,left,0.9998,0.9818,0.9795,0.9998,0.1097,0.2938,valid
263,57.4422,left,0.9998,0.9848,0.9833,0.9998,0.1078,0.3018,valid
264,60.6809,left,0.9999,0.9843,0.9885,0.9997,0.113,0.3627,valid
265,63.2895,left,0.9999,0.9716,0.9942,0.9997,0.0967,0.4851,valid
266,66.6029,left,0.9999,0.9709,0.9943,0.9998,0.1237,0.488,valid
267,69.761,left,0.9999,0.9532,0.9909,0.9998,0.09,0.3734,valid
268,72.7177,left,0.9999,0.848,0.9474,0.9998,0.0438,0.1946,valid
269,74.929,left,0.9999,0.979,0.9832,0.9999,0.1219,0.3174,valid
270,76.6059,left,0.9999,0.9811,0.9883,0.9999,0.1423,0.3452,valid
271,79.7511,left,0.9999,0.9763,0.9838,0.9999,0.1722,0.3394,valid
272,83.1452,left,0.9999,0.9552,0.9755,0.9999,0.1379,0.2715,valid
273,86.0478,left,0.9999,0.9355,0.975,0.9999,0.1043,0.2342,valid
274,89.2904,left,0.9999,0.9604,0.9847,0.9999,0.1452,0.298,valid
275,91.8587,left,1.0,0.9498,0.9802,0.9999,0.1275,0.2727,valid
276,96.5929,left,0.9999,0.9322,0.9826,0.9998,0.0789,0.2382,valid
277,95.9434,left,1.0,0.964,0.9864,0.9999,0.1529,0.3247,valid
278,99.354,left,1.0,0.9706,0.99,0.9999,0.1703,0.3872,valid
279,102.5366,left,1.0,0.9734,0.9887,1.0,0.1687,0.3672,valid
280,106.1879,left,1.0,0.983,0.9906,0.9999,0.2391,0.4237,valid
281,111.3103,left,1.0,0.9755,0.9857,0.9999,0.2326,0.4138,valid
282,117.68,left,1.0,0.9681,0.9826,0.9999,0.2053,0.3698,valid
283,120.4418,left,1.0,0.9744,0.9869,0.9999,0.1911,0.4128,valid
284,126.366,left,1.0,0.9637,0.9813,0.9999,0.1407,0.3112,valid
285,128.8588,left,1.0,0.9463,0.9728,0.9999,0.1056,0.2429,valid
286,135.4564,left,1.0,0.9571,0.9817,0.9999,0.1165,0.2973,valid
287,147.3343,left,1.0,0.9737,0.9893,0.9999,0.1418,0.3827,valid
288,149.2082,left,1.0,0.9843,0.9941,0.9999,0.186,0.4862,valid
289,154.2963,left,1.0,0.9642,0.9859,0.9999,0.1287,0.3383,valid
290,159.1452,left,1.0,0.9622,0.9829,0.9999,0.1667,0.3899,valid
291,167.472,left,1.0,0.9675,0.9807,0.9999,0.1643,0.3429,valid
292,168.7521,left,1.0,0.9873,0.9938,0.9999,0.3125,0.5744,valid
293,172.2444,left,1.0,0.9884,0.9939,0.9999,0.2612,0.5323,valid
294,174.7626,left,1.0,0.9933,0.9967,0.9999,0.2918,0.5871,valid
295,178.5872,left,1.0,0.9911,0.9952,0.9999,0.2833,0.6048,valid
296,177.1604,left,1.0,0.9858,0.9937,0.9999,0.2637,0.5944,valid
297,176.98,left,1.0,0.9875,0.9941,0.9999,0.2188,0.5422,valid
298,174.3366,left,1.0,0.987,0.9929,0.9999,0.2177,0.5173,valid
299,171.1505,left,1.0,0.9879,0.9939,0.9999,0.1712,0.4917,valid
300,171.3659,left,1.0,0.9845,0.9915,0.9999,0.1488,0.4241,valid
301,173.5147,left,1.0,0.9899,0.9942,0.9999,0.2037,0.5136,valid
302,174.2086,left,1.0,0.9835,0.9908,0.9999,0.1437,0.4058,valid
303,174.2997,left,1.0,0.9855,0.9915,0.9999,0.1891,0.4641,valid
304,176.6115,left,1.0,0.9817,0.9912,0.9999,0.1671,0.475,valid
305,176.8419,left,1.0,0.9802,0.9893,0.9999,0.1586,0.4235,valid
306,178.9401,left,1.0,0.9861,0.9917,0.9999,0.1842,0.4598,valid
307,177.9842,left,1.0,0.9862,0.9924,0.9999,0.1732,0.4278,valid
308,177.5424,left,1.0,0.9853,0.9906,0.9999,0.2146,0.4708,valid
309,174.2433,left,1.0,0.9773,0.9861,0.9999,0.149,0.3803,valid
310,172.9704,left,1.0,0.9761,0.9854,0.9999,0.2218,0.4767,valid
311,166.1422,left,1.0,0.9854,0.9928,0.9999,0.2785,0.5905,valid
312,165.5844,left,1.0,0.9837,0.9937,0.9999,0.3357,0.6532,valid
313,158.6689,left,1.0,0.9747,0.9878,0.9999,0.2221,0.4882,valid
314,152.6902,left,1.0,0.9771,0.9922,0.9999,0.229,0.5251,valid
315,150.9434,left,1.0,0.9705,0.99,0.9999,0.1797,0.4686,valid
316,141.6531,left,1.0,0.9848,0.994,0.9999,0.2644,0.5703,valid
317,136.5032,left,1.0,0.9652,0.9874,0.9999,0.1467,0.4135,valid
318,127.4024,left,1.0,0.9618,0.983,0.9999,0.1227,0.2812,valid
319,125.5439,left,1.0,0.9523,0.9806,0.9999,0.1188,0.2661,valid
320,117.0096,left,1.0,0.9558,0.9832,0.9999,0.1544,0.4095,valid
321,112.274,left,1.0,0.9785,0.9861,0.9999,0.2314,0.4185,valid
322,106.1215,left,1.0,0.9688,0.9858,0.9999,0.1807,0.3668,valid
323,100.7949,left,1.0,0.9692,0.9898,1.0,0.2089,0.408,valid
324,95.3234,left,1.0,0.9758,0.9881,1.0,0.2294,0.3724,valid
325,91.9693,left,1.0,0.9682,0.9888,0.9999,0.1678,0.3279,valid
326,89.1008,left,0.9999,0.9319,0.9791,0.9999,0.0808,0.2096,valid
327,85.5807,left,0.9999,0.9401,0.9837,0.9999,0.0851,0.2056,valid
328,81.469,left,1.0,0.9719,0.9885,0.9999,0.1647,0.3294,valid
329,79.2616,left,0.9999,0.9806,0.9892,0.9999,0.1821,0.3614,valid
330,76.1123,left,0.9999,0.9577,0.9746,0.9999,0.1106,0.2508,valid
331,72.3608,left,0.9999,0.9759,0.9849,0.9999,0.1275,0.3297,valid
332,70.3213,left,0.9999,0.9856,0.9885,0.9999,0.1487,0.364,valid
333,66.8697,left,0.9999,0.9714,0.9793,0.9998,0.0795,0.2451,valid
334,62.6556,left,0.9998,0.9756,0.9749,0.9997,0.0942,0.228,valid
335,60.0062,left,0.9999,0.9799,0.9791,0.9998,0.0917,0.2292,valid
336,57.5077,left,0.9998,0.9805,0.9819,0.9997,0.0816,0.2018,valid
337,57.9416,left,0.9998,0.9837,0.9842,0.9998,0.1123,0.2912,valid
