frame_index,knee_angle_deg,visible_side_used,left_hip_visibility,left_knee_visibility,left_ankle_visibility,right_hip_visibility,right_knee_visibility,right_ankle_visibility,angle_status
24,178.5714,left,1.0,0.8427,0.9141,0.9999,0.068,0.1966,valid
25,177.9005,left,1.0,0.8126,0.8956,0.9999,0.051,0.151,valid
26,176.4632,left,1.0,0.8916,0.9392,0.9999,0.0684,0.208,valid
27,176.3159,left,1.0,0.7334,0.8535,0.9999,0.0449,0.1392,valid
28,175.6567,left,1.0,0.7815,0.8771,0.9999,0.0609,0.1721,valid
29,170.7417,left,1.0,0.7709,0.8632,0.9999,0.042,0.1251,valid
30,171.9025,left,1.0,0.8203,0.8885,0.9999,0.0563,0.1553,valid
31,171.748,left,1.0,0.8987,0.9433,0.9999,0.0791,0.2185,valid
32,172.051,left,1.0,0.9308,0.9673,0.9999,0.1076,0.3117,valid
33,172.4844,left,1.0,0.9036,0.9568,0.9999,0.0941,0.2847,valid
34,168.5174,left,1.0,0.9332,0.9685,0.9999,0.1137,0.331,valid
35,170.8658,left,1.0,0.8819,0.9441,0.9999,0.0612,0.2026,valid
36,173.0863,left,1.0,0.9135,0.9585,0.9999,0.0881,0.2613,valid
37,173.0192,left,1.0,0.8837,0.945,0.9999,0.0826,0.2479,valid
38,171.8266,left,1.0,0.9069,0.9554,0.9999,0.0896,0.2862,valid
39,174.1417,left,1.0,0.9103,0.9549,0.9999,0.1022,0.3064,valid
40,175.7567,left,1.0,0.9458,0.9719,0.9999,0.1487,0.3905,valid
41,176.6968,left,1.0,0.9144,0.9593,0.9999,0.0944,0.2943,valid
42,176.4241,left,1.0,0.9176,0.9623,0.9999,0.1056,0.3145,valid
43,177.217,left,1.0,0.9409,0.9736,0.9999,0.1588,0.4104,valid
44,178.5358,left,1.0,0.9506,0.9761,0.9999,0.1458,0.4021,valid
45,174.2446,left,1.0,0.9377,0.9728,0.9999,0.1445,0.4138,valid
46,172.9645,left,1.0,0.8753,0.938,0.9999,0.0889,0.2578,valid
47,168.5526,left,1.0,0.8954,0.9435,0.9999,0.1542,0.3591,valid
48,162.1866,left,1.0,0.9003,0.9409,0.9999,0.1286,0.3199,valid
49,162.2095,left,1.0,0.9228,0.9618,0.9999,0.1439,0.3655,valid
50,165.3433,left,1.0,0.9625,0.9804,0.9999,0.2513,0.5324,valid
51,163.8591,left,1.0,0.9747,0.9864,0.9999,0.2361,0.5239,valid
52,168.1566,left,1.0,0.9819,0.9916,0.9999,0.2672,0.5956,valid
53,167.5271,left,1.0,0.9918,0.996,0.9999,0.4588,0.7787,valid
54,166.4246,left,1.0,0.9903,0.9952,0.9999,0.3468,0.6825,valid
55,165.7461,left,1.0,0.9914,0.9963,0.9999,0.3966,0.7341,valid
56,163.4796,left,1.0,0.9902,0.9956,0.9999,0.363,0.7057,valid
57,162.7583,left,1.0,0.994,0.997,0.9999,0.4453,0.7533,valid
58,157.5355,left,1.0,0.9858,0.9939,0.9999,0.2636,0.6146,valid
59,156.0284,left,1.0,0.9918,0.9961,0.9999,0.3571,0.6553,valid
60,154.8402,left,1.0,0.9913,0.9955,0.9999,0.4256,0.7012,valid
61,152.4105,left,1.0,0.9916,0.9962,0.9999,0.4405,0.7362,valid
62,151.1813,left,1.0,0.9922,0.9962,0.9999,0.3738,0.6752,valid
63,147.563,left,1.0,0.9908,0.9961,0.9999,0.3279,0.6352,valid
64,145.3668,left,1.0,0.9911,0.9965,0.9999,0.315,0.6148,valid
65,146.4741,left,1.0,0.9895,0.9964,0.9999,0.1929,0.4971,valid
66,149.4601,left,1.0,0.9904,0.996,0.9999,0.2828,0.5705,valid
67,153.6693,left,1.0,0.9879,0.9948,0.9999,0.2521,0.5583,valid
68,155.0042,left,1.0,0.9833,0.9929,0.9999,0.2439,0.535,valid
69,151.7231,left,1.0,0.9834,0.9925,0.9999,0.2155,0.502,valid
70,150.3355,left,1.0,0.988,0.9946,0.9999,0.2329,0.5216,valid
71,147.2308,left,1.0,0.9855,0.9935,0.9999,0.2749,0.5865,valid
72,147.2455,left,1.0,0.9842,0.9937,0.9999,0.2501,0.5631,valid
73,144.229,left,1.0,0.9889,0.9945,0.9999,0.3291,0.6236,valid
74,142.7366,left,1.0,0.9867,0.9937,1.0,0.3469,0.6385,valid
75,143.7972,left,1.0,0.9868,0.9933,1.0,0.3916,0.684,valid
76,143.5975,left,1.0,0.9913,0.9957,1.0,0.472,0.7542,valid
77,148.5637,left,1.0,0.9842,0.9928,1.0,0.3631,0.6805,valid
78,153.7345,left,1.0,0.9877,0.9953,1.0,0.3981,0.7533,valid
79,158.1621,left,1.0,0.9785,0.9914,1.0,0.2783,0.6263,valid
80,156.4092,left,1.0,0.9892,0.9959,1.0,0.3856,0.7543,valid
81,155.6507,left,1.0,0.9801,0.9929,1.0,0.3058,0.6849,valid
82,151.7331,left,1.0,0.9854,0.9934,1.0,0.2374,0.607,valid
83,150.2229,left,1.0,0.988,0.9945,1.0,0.2836,0.6538,valid
84,148.5464,left,1.0,0.9823,0.9922,0.9999,0.2474,0.6306,valid
85,149.1627,left,1.0,0.9836,0.9928,1.0,0.2688,0.6348,valid
86,153.0658,left,1.0,0.98,0.9912,0.9999,0.1977,0.5583,valid
87,155.9612,left,1.0,0.9812,0.991,1.0,0.2218,0.5854,valid
88,159.4885,left,1.0,0.9847,0.9931,1.0,0.2548,0.6073,valid
89,159.5999,left,1.0,0.9799,0.9919,1.0,0.2084,0.5679,valid
90,157.6192,left,1.0,0.9906,0.9963,1.0,0.3511,0.7347,valid
91,158.069,left,1.0,0.9746,0.991,0.9999,0.1858,0.5492,valid
92,152.9039,left,1.0,0.9743,0.9903,0.9999,0.1746,0.5194,valid
93,154.5549,left,1.0,0.9789,0.9916,0.9999,0.1712,0.5266,valid
94,155.0661,left,1.0,0.9865,0.994,0.9999,0.197,0.5407,valid
95,154.6388,left,1.0,0.9737,0.9889,0.9999,0.1042,0.3635,valid
96,154.3967,left,1.0,0.9701,0.9879,0.9999,0.1304,0.4323,valid
97,154.0423,left,1.0,0.9776,0.9898,0.9999,0.1608,0.473,valid
98,154.1696,left,1.0,0.9769,0.9888,0.9999,0.1705,0.4747,valid
99,151.9252,left,1.0,0.9851,0.9932,0.9999,0.2,0.5457,valid
100,149.9695,left,1.0,0.9761,0.9896,0.9999,0.1472,0.4568,valid
101,146.3429,left,1.0,0.9801,0.991,0.9999,0.1418,0.4463,valid
102,148.0685,left,1.0,0.9774,0.9903,0.9999,0.1522,0.4774,valid
103,148.0835,left,1.0,0.9804,0.9913,0.9999,0.1332,0.4413,valid
104,147.2107,left,1.0,0.9739,0.9887,0.9999,0.1314,0.4512,valid
105,149.8162,left,1.0,0.9781,0.9903,0.9999,0.1658,0.5091,valid
106,151.2416,left,1.0,0.9737,0.9878,0.9999,0.1368,0.4424,valid
107,145.7272,left,1.0,0.9811,0.9912,1.0,0.195,0.5451,valid
108,146.1483,left,1.0,0.9855,0.9923,1.0,0.2491,0.5966,valid
109,149.8004,left,1.0,0.9827,0.9923,1.0,0.2272,0.6013,valid
110,150.5431,left,1.0,0.9784,0.9909,0.9999,0.1938,0.5469,valid
111,150.356,left,1.0,0.9803,0.9913,1.0,0.1895,0.5441,valid
112,150.7595,left,1.0,0.9816,0.993,1.0,0.2201,0.597,valid
113,150.1149,left,1.0,0.9858,0.9941,1.0,0.217,0.5976,valid
114,147.2393,left,1.0,0.9836,0.9926,1.0,0.2196,0.5791,valid
115,147.9901,left,1.0,0.9776,0.9899,0.9999,0.1887,0.5254,valid
116,149.3249,left,1.0,0.9818,0.9924,1.0,0.2672,0.6498,valid
117,149.984,left,1.0,0.9871,0.994,1.0,0.26,0.6538,valid
118,149.6133,left,1.0,0.982,0.9913,1.0,0.188,0.5273,valid
119,149.9178,left,1.0,0.9716,0.9875,1.0,0.1666,0.4751,valid
120,150.2795,left,1.0,0.9803,0.991,1.0,0.1905,0.5336,valid
121,150.5941,left,1.0,0.9712,0.9863,0.9999,0.1583,0.46,valid
122,149.9194,left,1.0,0.9802,0.9904,0.9999,0.1865,0.5202,valid
123,149.8958,left,1.0,0.9801,0.9913,0.9999,0.1692,0.5113,valid
124,151.2505,left,1.0,0.985,0.9935,0.9999,0.209,0.5676,valid
125,151.118,left,1.0,0.9663,0.9897,0.9999,0.1332,0.4888,valid
126,150.5012,left,1.0,0.9757,0.9908,0.9999,0.1297,0.4533,valid
127,151.5157,left,1.0,0.9767,0.9912,0.9999,0.1399,0.4704,valid
128,150.6245,left,1.0,0.9862,0.9932,0.9999,0.1751,0.4801,valid
129,149.509,left,1.0,0.9811,0.9923,0.9999,0.1508,0.4802,valid
130,150.9097,left,1.0,0.9689,0.9863,0.9999,0.1,0.3638,valid
131,147.9701,left,1.0,0.9698,0.9863,0.9999,0.1292,0.4218,valid
132,151.0639,left,1.0,0.9717,0.9871,0.9999,0.1084,0.3595,valid
133,151.3806,left,1.0,0.9755,0.9871,0.9999,0.1105,0.337,valid
134,147.2578,left,1.0,0.9619,0.9813,0.9999,0.1015,0.357,valid
135,148.211,left,1.0,0.975,0.9881,0.9999,0.123,0.3992,valid
136,148.2784,left,1.0,0.9798,0.991,0.9999,0.1525,0.47,valid
137,146.6393,left,1.0,0.9809,0.9908,0.9999,0.1494,0.4456,valid
138,144.9959,left,1.0,0.9633,0.9826,0.9999,0.1063,0.3756,valid
139,146.1804,left,1.0,0.9702,0.9868,0.9999,0.1327,0.4341,valid
140,146.7264,left,1.0,0.968,0.9863,0.9999,0.1122,0.3893,valid
141,144.9693,left,1.0,0.9789,0.9891,0.9999,0.2017,0.5261,valid
142,139.7172,left,1.0,0.9842,0.9915,1.0,0.2492,0.5812,valid
143,139.8973,left,1.0,0.9851,0.9933,1.0,0.2734,0.6087,valid
144,138.0499,left,1.0,0.9877,0.9927,1.0,0.3093,0.6331,valid
145,139.1093,left,1.0,0.9865,0.9929,1.0,0.2848,0.6236,valid
146,137.1974,left,1.0,0.9887,0.9941,1.0,0.3153,0.6518,valid
147,137.783,left,1.0,0.9848,0.9912,1.0,0.2738,0.5951,valid
148,138.7484,left,1.0,0.9824,0.9894,0.9999,0.2341,0.4919,valid
149,140.4856,left,1.0,0.9841,0.9907,0.9999,0.2327,0.5248,valid
150,140.5837,left,1.0,0.979,0.9877,0.9999,0.2063,0.4799,valid
151,141.6921,left,1.0,0.981,0.9904,0.9999,0.1735,0.4468,valid
152,142.5254,left,1.0,0.9842,0.9912,0.9999,0.1957,0.4682,valid
153,141.8359,left,1.0,0.9849,0.9937,0.9999,0.2228,0.548,valid
154,141.9391,left,1.0,0.9868,0.9938,0.9999,0.2679,0.5788,valid
155,144.0107,left,1.0,0.9866,0.9937,0.9999,0.3396,0.6633,valid
156,145.148,left,1.0,0.9883,0.994,0.9999,0.3656,0.6704,valid
157,141.9351,left,1.0,0.9867,0.9935,0.9999,0.3333,0.6401,valid
158,144.0839,left,1.0,0.9872,0.994,0.9999,0.3501,0.6639,valid
159,140.9572,left,1.0,0.9876,0.9938,0.9999,0.3992,0.7162,valid
160,143.6314,left,1.0,0.9878,0.9941,0.9999,0.3489,0.6522,valid
161,141.772,left,1.0,0.9879,0.9941,0.9999,0.348,0.6587,valid
162,139.8197,left,1.0,0.9908,0.9962,0.9999,0.3671,0.6847,valid
163,142.1264,left,1.0,0.9823,0.9917,0.9999,0.2798,0.5982,valid
164,138.8635,left,1.0,0.9825,0.9947,0.9999,0.2662,0.6483,valid
165,138.0747,left,1.0,0.9898,0.9964,0.9999,0.3302,0.6839,valid
166,136.1728,left,1.0,0.9877,0.9947,0.9999,0.3379,0.6683,valid
167,132.9803,left,1.0,0.986,0.995,0.9999,0.2963,0.6217,valid
168,134.0875,left,1.0,0.9904,0.9963,0.9999,0.4114,0.7003,valid
169,133.8214,left,1.0,0.9802,0.9927,0.9999,0.287,0.6316,valid
170,134.7505,left,1.0,0.9881,0.9936,0.9999,0.3251,0.6288,valid
171,133.5949,left,1.0,0.9824,0.9898,0.9999,0.2779,0.5732,valid
172,133.0608,left,1.0,0.9868,0.9934,0.9999,0.3141,0.6145,valid
173,132.5075,left,1.0,0.9808,0.9886,0.9999,0.2701,0.5388,valid
174,133.1966,left,1.0,0.9822,0.9919,0.9999,0.2939,0.5832,valid
175,135.4602,left,1.0,0.9882,0.9944,0.9999,0.3482,0.6278,valid
176,133.7416,left,1.0,0.9792,0.9891,0.9999,0.2412,0.5016,valid
177,136.4746,left,1.0,0.9825,0.9918,0.9999,0.2975,0.5951,valid
178,135.2544,left,1.0,0.9879,0.9934,0.9999,0.2976,0.5864,valid
179,135.514,left,1.0,0.9799,0.9901,0.9999,0.2482,0.5378,valid
180,136.8458,left,1.0,0.9863,0.9923,0.9999,0.3055,0.6008,valid
181,135.3038,left,1.0,0.9911,0.9952,0.9999,0.4179,0.6939,valid
182,134.2652,left,1.0,0.9889,0.994,1.0,0.3979,0.6711,valid
183,136.2148,left,1.0,0.9914,0.9954,0.9999,0.49,0.74,valid
184,135.9814,left,1.0,0.992,0.9956,0.9999,0.46,0.7391,valid
185,137.6929,left,1.0,0.9904,0.9939,0.9999,0.3571,0.6458,valid
186,133.742,left,1.0,0.9864,0.9919,1.0,0.3405,0.6276,valid
187,135.0698,left,1.0,0.9886,0.9948,1.0,0.3857,0.6729,valid
188,136.0563,left,1.0,0.9873,0.9932,0.9999,0.3497,0.6513,valid
189,137.4498,left,1.0,0.9901,0.9944,1.0,0.4583,0.7551,valid
190,136.0252,left,1.0,0.9887,0.9948,1.0,0.3727,0.6666,valid
191,137.7552,left,1.0,0.9886,0.9942,1.0,0.4229,0.7065,valid
192,139.4263,left,1.0,0.9891,0.9945,1.0,0.3297,0.6577,valid
193,138.7562,left,1.0,0.9881,0.9943,1.0,0.2694,0.5976,valid
194,139.2405,left,1.0,0.9917,0.9966,1.0,0.4184,0.7473,valid
195,139.8541,left,1.0,0.9883,0.9945,1.0,0.263,0.5944,valid
196,142.311,left,1.0,0.9886,0.9948,1.0,0.2568,0.6001,valid
197,138.0033,left,1.0,0.987,0.9936,0.9999,0.215,0.5266,valid
198,138.1912,left,1.0,0.9762,0.9893,0.9999,0.1681,0.4742,valid
199,137.0676,left,1.0,0.9811,0.9917,0.9999,0.1716,0.4796,valid
200,137.5512,left,1.0,0.9819,0.9921,0.9999,0.1764,0.4945,valid
201,137.8134,left,1.0,0.9724,0.9872,0.9999,0.13,0.4083,valid
202,137.1241,left,1.0,0.9808,0.9921,0.9999,0.1524,0.435,valid
203,137.2637,left,1.0,0.9817,0.9918,0.9999,0.156,0.45,valid
204,136.3649,left,1.0,0.9843,0.9929,0.9999,0.1763,0.4886,valid
205,135.0997,left,1.0,0.9852,0.9932,0.9999,0.1942,0.4709,valid
206,135.9285,left,1.0,0.9853,0.9939,0.9999,0.1741,0.45,valid
207,133.2196,left,1.0,0.9725,0.9865,0.9999,0.1229,0.3412,valid
208,132.4713,left,1.0,0.9522,0.9777,0.9999,0.0869,0.2318,valid
209,131.2334,left,1.0,0.9651,0.9813,0.9999,0.1356,0.3076,valid
210,130.5012,left,1.0,0.9362,0.9685,1.0,0.092,0.2306,valid
211,125.0408,left,1.0,0.9358,0.9724,1.0,0.1853,0.3719,valid
212,126.7959,left,1.0,0.9239,0.9804,1.0,0.1609,0.4075,valid
213,126.5564,left,1.0,0.9178,0.9802,1.0,0.1205,0.3305,valid
214,124.1113,left,0.9999,0.8445,0.9689,0.9999,0.1182,0.3009,valid
215,120.1831,left,1.0,0.9423,0.9809,1.0,0.0774,0.2289,valid
216,118.9473,left,1.0,0.9526,0.9882,1.0,0.1787,0.3929,valid
217,113.6211,left,1.0,0.9253,0.9792,1.0,0.1316,0.2928,valid
218,116.3414,left,1.0,0.9363,0.9815,0.9999,0.1577,0.2516,valid
219,110.8724,left,1.0,0.9401,0.984,1.0,0.1314,0.2408,valid
220,110.5449,left,1.0,0.9537,0.9841,1.0,0.1661,0.2758,valid
221,110.2894,left,1.0,0.9333,0.98,0.9999,0.1211,0.2249,valid
222,102.5495,left,1.0,0.9167,0.9646,0.9999,0.1806,0.2372,valid
223,101.0921,left,1.0,0.9127,0.9618,0.9999,0.1801,0.2603,valid
224,97.629,left,0.9999,0.8092,0.9127,0.9998,0.0799,0.1462,valid
225,98.0223,left,0.9999,0.879,0.9441,0.9998,0.115,0.2101,valid
226,92.1187,left,0.9999,0.8585,0.9282,0.9998,0.1097,0.1959,valid
227,91.5211,left,0.9999,0.8906,0.9332,0.9999,0.1363,0.2214,valid
228,89.5924,left,0.9999,0.9315,0.9602,0.9999,0.1609,0.2919,valid
229,87.1053,left,0.9999,0.9091,0.9375,0.9999,0.1406,0.236,valid
230,86.6668,left,1.0,0.9673,0.9773,1.0,0.2166,0.3783,valid
231,80.8127,left,0.9999,0.9544,0.9627,0.9999,0.1684,0.2983,valid
232,80.2158,left,0.9999,0.9457,0.9555,0.9999,0.159,0.2779,valid
233,80.096,left,0.9999,0.943,0.9498,0.9999,0.1154,0.2184,valid
234,77.4637,left,0.9999,0.9695,0.967,0.9999,0.1711,0.2884,valid
235,75.7773,left,0.9999,0.9657,0.9615,0.9999,0.2017,0.3135,valid
236,77.0365,left,0.9999,0.9592,0.952,0.9999,0.1739,0.2884,valid
237,76.97,left,0.9999,0.9616,0.9589,0.9999,0.1873,0.3336,valid
238,77.1357,left,0.9999,0.961,0.954,0.9999,0.1861,0.2994,valid
239,79.2284,left,0.9999,0.9257,0.9111,0.9999,0.113,0.1923,valid
240,75.1125,left,0.9999,0.9088,0.8854,0.9999,0.1004,0.1763,valid
241,76.5708,left,0.9999,0.9319,0.9081,0.9999,0.1084,0.1779,valid
242,76.5423,left,0.9999,0.943,0.918,0.9999,0.1263,0.2064,valid
243,77.5276,left,0.9999,0.9433,0.9212,0.9999,0.125,0.1924,valid
244,78.2646,left,0.9999,0.9427,0.9248,0.9999,0.1245,0.2031,valid
245,77.5212,left,0.9999,0.9453,0.9268,0.9999,0.1321,0.2206,valid
246,78.3341,left,0.9999,0.9553,0.9337,0.9999,0.1366,0.2394,valid
247,74.398,left,0.9999,0.942,0.923,0.9999,0.1237,0.209,valid
248,74.0523,left,0.9999,0.957,0.9452,0.9999,0.1413,0.2468,valid
249,73.7589,left,0.9999,0.9523,0.9344,0.9999,0.1323,0.2077,valid
250,74.9009,left,0.9999,0.9386,0.9212,0.9999,0.1219,0.1886,valid
251,74.2227,left,0.9999,0.9553,0.945,0.9999,0.1538,0.2625,valid
252,72.7106,left,0.9999,0.9421,0.9188,0.9999,0.1326,0.2143,valid
253,71.8251,left,0.9999,0.9413,0.9234,0.9999,0.121,0.2122,valid
254,73.0607,left,0.9999,0.9555,0.9417,0.9999,0.1582,0.2665,valid
255,71.8038,left,0.9999,0.9564,0.9385,0.9999,0.1544,0.2586,valid
256,72.5561,left,0.9999,0.9534,0.9411,0.9999,0.1706,0.2881,valid
257,71.2177,left,0.9999,0.9428,0.9265,0.9999,0.134,0.2286,valid
258,73.0514,left,0.9999,0.9433,0.9325,0.9999,0.1433,0.249,valid
259,72.2974,left,0.9999,0.9459,0.9304,0.9999,0.1554,0.2564,valid
260,71.7647,left,0.9999,0.9414,0.9179,0.9999,0.1279,0.221,valid
261,73.3483,left,0.9999,0.9321,0.9119,0.9999,0.1225,0.1901,valid
262,74.1234,left,0.9999,0.9388,0.9223,0.9999,0.1301,0.2224,valid
263,71.873,left,0.9999,0.9457,0.9316,0.9999,0.1182,0.2246,valid
264,72.128,left,0.9999,0.944,0.9271,0.9999,0.1379,0.2376,valid
265,72.7105,left,0.9999,0.9103,0.907,0.9999,0.0943,0.1929,valid
266,71.7025,left,0.9998,0.9046,0.9188,0.9998,0.0823,0.1886,valid
267,71.2248,left,0.9999,0.9456,0.9736,0.9997,0.0944,0.2891,valid
268,74.4739,left,0.9998,0.917,0.9122,0.9998,0.1233,0.226,valid
269,74.5623,left,0.9999,0.9176,0.9146,0.9999,0.1153,0.2122,valid
270,73.8807,left,0.9998,0.8965,0.8769,0.9998,0.1058,0.176,valid
271,73.8111,left,0.9999,0.9503,0.9426,0.9999,0.1729,0.2812,valid
272,77.483,left,0.9999,0.9594,0.9586,0.9999,0.1662,0.2767,valid
273,79.5266,left,0.9999,0.9524,0.9529,0.9999,0.1376,0.2594,valid
274,81.1056,left,0.9999,0.9628,0.9668,0.9999,0.1427,0.2993,valid
275,83.0581,left,0.9999,0.9713,0.981,0.9999,0.1539,0.3387,valid
276,84.4276,left,0.9999,0.965,0.9756,0.9999,0.1547,0.3314,valid
277,85.6599,left,0.9999,0.9535,0.9654,0.9999,0.1429,0.2995,valid
278,88.1704,left,0.9999,0.8903,0.9231,0.9999,0.0869,0.1603,valid
279,87.8151,left,0.9999,0.9081,0.9526,0.9999,0.1163,0.222,valid
280,91.5543,left,0.9999,0.8797,0.9345,0.9999,0.1035,0.1812,valid
281,96.5437,left,0.9999,0.8705,0.9211,0.9999,0.1129,0.1668,valid
282,101.0351,left,0.9999,0.8223,0.8976,0.9998,0.0876,0.1199,valid
283,105.4697,left,0.9999,0.9075,0.9618,0.9999,0.1489,0.2091,valid
284,105.9846,left,0.9999,0.8493,0.9292,0.9999,0.1258,0.1921,valid
285,107.3197,left,1.0,0.9177,0.9731,0.9999,0.1134,0.2107,valid
286,108.3227,left,1.0,0.9164,0.9626,1.0,0.154,0.2374,valid
287,110.1471,left,1.0,0.9413,0.9747,1.0,0.2011,0.2746,valid
288,115.7808,left,1.0,0.9321,0.9819,0.9999,0.1234,0.2501,valid
289,114.4942,left,1.0,0.931,0.9793,0.9999,0.1053,0.2367,valid
290,120.5168,left,1.0,0.9063,0.9767,0.9999,0.0701,0.1905,valid
291,118.9778,left,1.0,0.9623,0.9865,1.0,0.2079,0.3684,valid
292,121.7254,left,1.0,0.9401,0.9847,0.9999,0.1847,0.3274,valid
293,124.1119,left,1.0,0.955,0.9845,1.0,0.2265,0.3706,valid
294,126.7868,left,1.0,0.9301,0.9723,1.0,0.149,0.2929,valid
295,127.1987,left,1.0,0.907,0.9594,1.0,0.1248,0.2827,valid
296,129.4209,left,1.0,0.9378,0.9737,1.0,0.1752,0.3489,valid
297,130.2063,left,1.0,0.9365,0.9742,1.0,0.1341,0.3129,valid
298,133.5471,left,1.0,0.9488,0.9745,1.0,0.1725,0.3921,valid
299,134.5524,left,1.0,0.9798,0.9886,1.0,0.2444,0.4531,valid
300,134.9194,left,1.0,0.9878,0.9921,1.0,0.1987,0.4179,valid
301,138.5605,left,1.0,0.9788,0.9881,0.9999,0.1324,0.3685,valid
302,138.8249,left,1.0,0.9762,0.9875,0.9999,0.1274,0.3804,valid
303,142.4834,left,1.0,0.9906,0.9959,0.9999,0.2524,0.6037,valid
304,147.1167,left,1.0,0.9847,0.993,0.9999,0.2341,0.5568,valid
305,149.5396,left,1.0,0.9843,0.9912,0.9999,0.2147,0.5046,valid
306,146.5921,left,1.0,0.9893,0.9945,1.0,0.2527,0.5844,valid
307,146.0416,left,1.0,0.993,0.9963,0.9999,0.2785,0.6096,valid
308,146.8359,left,1.0,0.9929,0.9969,0.9999,0.2896,0.6491,valid
309,146.3369,left,1.0,0.9934,0.9969,0.9999,0.2586,0.6123,valid
310,143.9691,left,1.0,0.9914,0.9958,0.9999,0.2482,0.5852,valid
311,143.2379,left,1.0,0.9932,0.9965,0.9999,0.2391,0.5816,valid
312,143.5107,left,1.0,0.9926,0.9958,0.9999,0.243,0.5516,valid
313,144.1768,left,1.0,0.9923,0.9955,0.9999,0.2014,0.5168,valid
314,143.5724,left,1.0,0.9952,0.9973,0.9999,0.2482,0.5997,valid
315,145.3049,left,1.0,0.9941,0.9964,0.9999,0.2142,0.5394,valid
316,145.3672,left,1.0,0.9901,0.9931,0.9999,0.1817,0.4528,valid
317,145.0447,left,1.0,0.9936,0.9959,0.9999,0.1998,0.5053,valid
318,144.1542,left,1.0,0.993,0.9956,0.9999,0.1953,0.5129,valid
319,143.0413,left,1.0,0.9938,0.9964,0.9999,0.216,0.5566,valid
320,144.2534,left,1.0,0.9919,0.9952,0.9999,0.202,0.5238,valid
321,145.1444,left,1.0,0.9943,0.9968,0.9999,0.2495,0.5903,valid
322,145.2909,left,1.0,0.9936,0.9965,0.9999,0.2449,0.5906,valid
323,145.4514,left,1.0,0.9939,0.9967,0.9999,0.2674,0.6181,valid
324,146.4123,left,1.0,0.994,0.9966,0.9999,0.2196,0.5319,valid
325,145.8883,left,1.0,0.9943,0.9968,0.9999,0.2343,0.5575,valid
326,146.3441,left,1.0,0.995,0.9974,0.9999,0.2829,0.6225,valid
327,143.3632,left,1.0,0.995,0.9973,0.9999,0.2635,0.6318,valid
328,143.6542,left,1.0,0.9936,0.9964,0.9999,0.2779,0.6216,valid
329,143.4548,left,1.0,0.9956,0.9979,0.9999,0.2776,0.6537,valid
330,144.1121,left,1.0,0.9965,0.9984,0.9999,0.3258,0.692,valid
331,144.5894,left,1.0,0.9959,0.9981,0.9999,0.3361,0.6974,valid
332,143.7041,left,1.0,0.9934,0.9961,0.9999,0.3037,0.6319,valid
333,142.8354,left,1.0,0.9958,0.9977,0.9999,0.3285,0.6748,valid
334,142.3103,left,1.0,0.9955,0.9973,0.9999,0.3104,0.6554,valid
335,143.2781,left,1.0,0.9946,0.997,0.9999,0.3163,0.6645,valid
336,143.9265,left,1.0,0.9915,0.9947,0.9999,0.2632,0.5747,valid
337,143.7492,left,1.0,0.9914,0.9946,0.9999,0.2551,0.5601,valid
338,144.0067,left,1.0,0.995,0.9974,0.9999,0.3333,0.6684,valid
339,143.8358,left,1.0,0.9969,0.9985,0.9999,0.3859,0.7464,valid
340,142.6137,left,1.0,0.9932,0.9965,0.9999,0.3262,0.659,valid
